x,y,LOCAL_DAY,CLIMATE_IDENTIFIER,STATION_NAME,MIN_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,SPEED_MAX_GUST,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,TOTAL_SNOW_FLAG,LOCAL_YEAR,MEAN_TEMPERATURE,MAX_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,LOCAL_MONTH,SNOW_ON_GROUND,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,TOTAL_PRECIPITATION_FLAG,ID,HEATING_DEGREE_DAYS,LOCAL_DATE,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,PROVINCE_CODE
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,14.4,,1943,8.1,,,5,,,1.7,,,1183000.1943.5.28,9.9,1943-05-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,3.6,,0,,,3.6,,16.7,,1943,9.5,,,5,,,2.2,,,1183000.1943.5.29,8.5,1943-05-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,13.3,,1943,9.7,,,5,,,6.1,,T,1183000.1943.5.30,8.3,1943-05-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,31,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,12.8,,1943,8.6,,,5,,,4.4,,,1183000.1943.5.31,9.4,1943-05-31 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,11.9,,0,,,11.9,,7.2,,1943,5.6,,,6,,,3.9,,,1183000.1943.6.1,12.4,1943-06-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,3.8,,0,,,3.8,,7.8,,1943,4.5,,,6,,,1.1,,,1183000.1943.6.2,13.5,1943-06-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,10,,1943,5.9,,,6,,,1.7,,T,1183000.1943.6.3,12.1,1943-06-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,10,,1943,6.1,,,6,,,2.2,,T,1183000.1943.6.4,11.9,1943-06-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0,,0,,,0,,13.9,,1943,8.1,,,6,,,2.2,,,1183000.1943.6.5,9.9,1943-06-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1943,11.1,,,6,,,2.8,,,1183000.1943.6.6,6.9,1943-06-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,,0,,,0,,24.4,,1943,15.3,,,6,,,6.1,,,1183000.1943.6.7,2.7,1943-06-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,23.9,,1943,16.4,,,6,,,8.9,,T,1183000.1943.6.8,1.6,1943-06-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,24.6,,0,,,24.6,,15.6,,1943,12,,,6,,,8.3,,,1183000.1943.6.9,6,1943-06-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,15.5,,0,,,15.5,,10.6,,1943,8.4,,,6,,,6.1,,,1183000.1943.6.10,9.6,1943-06-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.9,,1943,10.6,,,6,,,2.2,,T,1183000.1943.6.11,7.4,1943-06-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1943,13.6,,,6,,,7.2,,,1183000.1943.6.12,4.4,1943-06-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,23.3,,1943,17,,,6,,,10.6,,T,1183000.1943.6.13,1,1943-06-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,15,,,6,,,8.3,,,1183000.1943.6.14,3,1943-06-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,15.3,,,6,,,8.9,,,1183000.1943.6.15,2.7,1943-06-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.3,,1943,13.3,,,6,,,8.3,,T,1183000.1943.6.16,4.7,1943-06-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,16.7,,1943,11.4,,,6,,,6.1,,,1183000.1943.6.17,6.6,1943-06-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,16.1,,1943,12.2,,,6,,,8.3,,,1183000.1943.6.18,5.8,1943-06-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,20.6,,1943,13.9,,,6,,,7.2,,T,1183000.1943.6.19,4.1,1943-06-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,14.2,,,6,,,5.6,,,1183000.1943.6.20,3.8,1943-06-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,4.1,,0,,,4.1,,24.4,,1943,17.5,,,6,,,10.6,,,1183000.1943.6.21,0.5,1943-06-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,19.4,,1943,14.2,,,6,,,8.9,,,1183000.1943.6.22,3.8,1943-06-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,18.5,,0,,,18.5,,17.8,,1943,13.6,,,6,,,9.4,,,1183000.1943.6.23,4.4,1943-06-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,8.1,,0,,,8.1,,14.4,,1943,10.6,,,6,,,6.7,,,1183000.1943.6.24,7.4,1943-06-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,1.5,,0,,,1.5,,19.4,,1943,13.1,,,6,,,6.7,,,1183000.1943.6.25,4.9,1943-06-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,14.8,,,6,,,6.7,,,1183000.1943.6.26,3.2,1943-06-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,26.1,,1943,17.8,,,6,,,9.4,,,1183000.1943.6.27,0.2,1943-06-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1943,18.9,,,6,,,12.2,,,1183000.1943.6.28,0,1943-06-28 0:00,,,,0.9,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,21.7,,1943,15.3,,,6,,,8.9,,T,1183000.1943.6.29,2.7,1943-06-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,26.1,,1943,17,,,6,,,7.8,,,1183000.1943.6.30,1,1943-06-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,17.5,,,7,,,13.3,,,1183000.1943.7.1,0.5,1943-07-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1943,16.1,,,7,,,8.9,,,1183000.1943.7.2,1.9,1943-07-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,22.8,,1943,16.7,,,7,,,10.6,,T,1183000.1943.7.3,1.3,1943-07-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,16.7,,,7,,,11.7,,,1183000.1943.7.4,1.3,1943-07-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,21.7,,1943,15.9,,,7,,,10,,T,1183000.1943.7.5,2.1,1943-07-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,21.1,,1943,15,,,7,,,8.9,,,1183000.1943.7.6,3,1943-07-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,23.3,,1943,16.4,,,7,,,9.4,,T,1183000.1943.7.7,1.6,1943-07-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,9.1,,0,,,9.1,,22.8,,1943,17,,,7,,,11.1,,,1183000.1943.7.8,1,1943-07-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,3.3,,0,,,3.3,,16.1,,1943,13.9,,,7,,,11.7,,,1183000.1943.7.9,4.1,1943-07-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,1,,0,,,1,,18.3,,1943,12.8,,,7,,,7.2,,,1183000.1943.7.10,5.2,1943-07-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,13.5,,0,,,13.5,,21.7,,1943,14.8,,,7,,,7.8,,,1183000.1943.7.11,3.2,1943-07-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1943,16.7,,,7,,,9.4,,,1183000.1943.7.12,1.3,1943-07-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,20.6,,1943,15.3,,,7,,,10,,T,1183000.1943.7.13,2.7,1943-07-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,13.9,,1943,9.8,,,7,,,5.6,,,1183000.1943.7.14,8.2,1943-07-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1943,11.7,,,7,,,3.3,,,1183000.1943.7.15,6.3,1943-07-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,15.9,,,7,,,8.9,,,1183000.1943.7.16,2.1,1943-07-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1943,16.1,,,7,,,12.8,,,1183000.1943.7.17,1.9,1943-07-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,19.4,,1943,18.1,,,7,,,16.7,,T,1183000.1943.7.18,0,1943-07-18 0:00,,,,0.1,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,16.2,,,7,,,10.6,,,1183000.1943.7.19,1.8,1943-07-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1943,17.5,,,7,,,11.1,,,1183000.1943.7.20,0.5,1943-07-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,22.8,,1943,17.8,,,7,,,12.8,,T,1183000.1943.7.21,0.2,1943-07-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25,,1943,17.5,,,7,,,10,,,1183000.1943.7.22,0.5,1943-07-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,22.8,,1943,17.8,,,7,,,12.8,,T,1183000.1943.7.23,0.2,1943-07-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,14.2,,,7,,,6.7,,,1183000.1943.7.24,3.8,1943-07-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1943,15.6,,,7,,,7.8,,,1183000.1943.7.25,2.4,1943-07-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.8,,1943,19.8,,,7,,,11.7,,,1183000.1943.7.26,0,1943-07-26 0:00,,,,1.8,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.8,,1943,20.3,,,7,,,12.8,,,1183000.1943.7.27,0,1943-07-27 0:00,,,,2.3,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25,,1943,19.5,,,7,,,13.9,,,1183000.1943.7.28,0,1943-07-28 0:00,,,,1.5,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,24.4,,1943,17.8,,,7,,,11.1,,,1183000.1943.7.29,0.2,1943-07-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,3.3,,0,,,3.3,,22.8,,1943,16.4,,,7,,,10,,,1183000.1943.7.30,1.6,1943-07-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,31,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20.6,,1943,16.2,,,7,,,11.7,,,1183000.1943.7.31,1.8,1943-07-31 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1943,15.6,,,8,,,7.8,,,1183000.1943.8.1,2.4,1943-08-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,17.3,,,8,,,11.7,,,1183000.1943.8.2,0.7,1943-08-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,17.8,,1943,13.1,,,8,,,8.3,,T,1183000.1943.8.3,4.9,1943-08-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,6.1,,0,,,6.1,,12.8,,1943,10.6,,,8,,,8.3,,,1183000.1943.8.4,7.4,1943-08-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,13.9,,1943,11.4,,,8,,,8.9,,,1183000.1943.8.5,6.6,1943-08-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.3,,1943,15.3,,,8,,,7.2,,,1183000.1943.8.6,2.7,1943-08-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,21.7,,1943,17,,,8,,,12.2,,,1183000.1943.8.7,1,1943-08-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,3,,0,,,3,,18.9,,1943,14.2,,,8,,,9.4,,,1183000.1943.8.8,3.8,1943-08-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,19.4,,1943,15,,,8,,,10.6,,T,1183000.1943.8.9,3,1943-08-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,15.9,,,8,,,10,,,1183000.1943.8.10,2.1,1943-08-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,6.4,,0,,,6.4,,22.2,,1943,15.6,,,8,,,8.9,,,1183000.1943.8.11,2.4,1943-08-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.9,,1943,13.9,,,8,,,8.9,,T,1183000.1943.8.12,4.1,1943-08-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,6.1,,0,,,6.1,,12.8,,1943,11.1,,,8,,,9.4,,,1183000.1943.8.13,6.9,1943-08-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1943,13.9,,,8,,,5.6,,,1183000.1943.8.14,4.1,1943-08-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25,,1943,17.2,,,8,,,9.4,,,1183000.1943.8.15,0.8,1943-08-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,17,,,8,,,11.1,,,1183000.1943.8.16,1,1943-08-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,21.7,,1943,15.3,,,8,,,8.9,,T,1183000.1943.8.17,2.7,1943-08-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,2.8,,0,,,2.8,,15.6,,1943,12,,,8,,,8.3,,,1183000.1943.8.18,6,1943-08-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0,,0,,,0,,19.4,,1943,12.8,,,8,,,6.1,,,1183000.1943.8.19,5.2,1943-08-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,20,,1943,12.5,,,8,,,5,,T,1183000.1943.8.20,5.5,1943-08-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.7,,1943,13.1,,,8,,,4.4,,,1183000.1943.8.21,4.9,1943-08-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,1,,0,,,1,,22.2,,1943,14.7,,,8,,,7.2,,,1183000.1943.8.22,3.3,1943-08-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1943,14.5,,,8,,,6.7,,,1183000.1943.8.23,3.5,1943-08-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1943,14.7,,,8,,,8.3,,,1183000.1943.8.24,3.3,1943-08-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1943,14.7,,,8,,,7.2,,,1183000.1943.8.25,3.3,1943-08-25 0:00,,,,0,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1943,14.8,,,8,,,5.6,,,1183000.1943.8.26,3.2,1943-08-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1943,15,,,8,,,8.9,,,1183000.1943.8.27,3,1943-08-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,25,,1943,18.1,,,8,,,11.1,,T,1183000.1943.8.28,0,1943-08-28 0:00,,,,0.1,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1943,16.4,,,8,,,12.8,,,1183000.1943.8.29,1.6,1943-08-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,18.3,,1943,13.6,,,8,,,8.9,,T,1183000.1943.8.30,4.4,1943-08-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,31,1183000,FORT ST JOHN A,,,,0,,0,,,0,,16.7,,1943,12,,,8,,,7.2,,,1183000.1943.8.31,6,1943-08-31 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0.8,,0,,,0.8,,14.4,,1943,9.4,,,9,,,4.4,,,1183000.1943.9.1,8.6,1943-09-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,16.1,,1943,9.5,,,9,,,2.8,,,1183000.1943.9.2,8.5,1943-09-02 0:00,,,,0,,BC
-120.7402778,56.238055555555555,3,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,15.6,,1943,12.8,,,9,,,10,,,1183000.1943.9.3,5.2,1943-09-03 0:00,,,,0,,BC
-120.7402778,56.238055555555555,4,1183000,FORT ST JOHN A,,,,1.8,,0,,,1.8,,13.9,,1943,10.6,,,9,,,7.2,,,1183000.1943.9.4,7.4,1943-09-04 0:00,,,,0,,BC
-120.7402778,56.238055555555555,5,1183000,FORT ST JOHN A,,,,0.5,,0,,,0.5,,20.6,,1943,12,,,9,,,3.3,,,1183000.1943.9.5,6,1943-09-05 0:00,,,,0,,BC
-120.7402778,56.238055555555555,6,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.8,,1943,11.1,,,9,,,4.4,,,1183000.1943.9.6,6.9,1943-09-06 0:00,,,,0,,BC
-120.7402778,56.238055555555555,7,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1943,10.3,,,9,,,0.6,,,1183000.1943.9.7,7.7,1943-09-07 0:00,,,,0,,BC
-120.7402778,56.238055555555555,8,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1943,13.6,,,9,,,3.3,,,1183000.1943.9.8,4.4,1943-09-08 0:00,,,,0,,BC
-120.7402778,56.238055555555555,9,1183000,FORT ST JOHN A,,,,0,,0,,,0,,24.4,,1943,16.4,,,9,,,8.3,,,1183000.1943.9.9,1.6,1943-09-09 0:00,,,,0,,BC
-120.7402778,56.238055555555555,10,1183000,FORT ST JOHN A,,,,0,,0,,,0,,20,,1943,12.2,,,9,,,4.4,,,1183000.1943.9.10,5.8,1943-09-10 0:00,,,,0,,BC
-120.7402778,56.238055555555555,11,1183000,FORT ST JOHN A,,,,0,,0,,,0,,24.4,,1943,14.4,,,9,,,4.4,,,1183000.1943.9.11,3.6,1943-09-11 0:00,,,,0,,BC
-120.7402778,56.238055555555555,12,1183000,FORT ST JOHN A,,,,0,,0,,,0,,21.1,,1943,17.2,,,9,,,13.3,,,1183000.1943.9.12,0.8,1943-09-12 0:00,,,,0,,BC
-120.7402778,56.238055555555555,13,1183000,FORT ST JOHN A,,,,0,,0,,,0,,15.6,,1943,9.8,,,9,,,3.9,,,1183000.1943.9.13,8.2,1943-09-13 0:00,,,,0,,BC
-120.7402778,56.238055555555555,14,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,15,,1943,9.5,,,9,,,3.9,,T,1183000.1943.9.14,8.5,1943-09-14 0:00,,,,0,,BC
-120.7402778,56.238055555555555,15,1183000,FORT ST JOHN A,,,,0,,0,,,0,,17.2,,1943,8.1,,,9,,,-1.1,,,1183000.1943.9.15,9.9,1943-09-15 0:00,,,,0,,BC
-120.7402778,56.238055555555555,16,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.2,,1943,14.2,,,9,,,6.1,,,1183000.1943.9.16,3.8,1943-09-16 0:00,,,,0,,BC
-120.7402778,56.238055555555555,17,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,12.8,,1943,7.5,,,9,,,2.2,,T,1183000.1943.9.17,10.5,1943-09-17 0:00,,,,0,,BC
-120.7402778,56.238055555555555,18,1183000,FORT ST JOHN A,,,,0,,0,,,0,,16.1,,1943,6.4,,,9,,,-3.3,,,1183000.1943.9.18,11.6,1943-09-18 0:00,,,,0,,BC
-120.7402778,56.238055555555555,19,1183000,FORT ST JOHN A,,,,0.3,,0,,,0.3,,13.9,,1943,8.4,,,9,,,2.8,,,1183000.1943.9.19,9.6,1943-09-19 0:00,,,,0,,BC
-120.7402778,56.238055555555555,20,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,14.4,,1943,9.7,,,9,,,5,,T,1183000.1943.9.20,8.3,1943-09-20 0:00,,,,0,,BC
-120.7402778,56.238055555555555,21,1183000,FORT ST JOHN A,,,,0,,0,,,0,,16.1,,1943,9.5,,,9,,,2.8,,,1183000.1943.9.21,8.5,1943-09-21 0:00,,,,0,,BC
-120.7402778,56.238055555555555,22,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,17.2,,1943,10,,,9,,,2.8,,T,1183000.1943.9.22,8,1943-09-22 0:00,,,,0,,BC
-120.7402778,56.238055555555555,23,1183000,FORT ST JOHN A,,,,0,,0,,,0,,22.8,,1943,16.1,,,9,,,9.4,,,1183000.1943.9.23,1.9,1943-09-23 0:00,,,,0,,BC
-120.7402778,56.238055555555555,24,1183000,FORT ST JOHN A,,,,0,,0,,,0,,26.7,,1943,17.8,,,9,,,8.9,,,1183000.1943.9.24,0.2,1943-09-24 0:00,,,,0,,BC
-120.7402778,56.238055555555555,25,1183000,FORT ST JOHN A,,,,0,,0,,,0,,27.2,,1943,19.2,,,9,,,11.1,,,1183000.1943.9.25,0,1943-09-25 0:00,,,,1.2,,BC
-120.7402778,56.238055555555555,26,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,17.8,,1943,15.9,,,9,,,13.9,,T,1183000.1943.9.26,2.1,1943-09-26 0:00,,,,0,,BC
-120.7402778,56.238055555555555,27,1183000,FORT ST JOHN A,,,,0,T,0,,,0,,16.1,,1943,12.2,,,9,,,8.3,,T,1183000.1943.9.27,5.8,1943-09-27 0:00,,,,0,,BC
-120.7402778,56.238055555555555,28,1183000,FORT ST JOHN A,,,,0,,0,,,0,,13.3,,1943,9.5,,,9,,,5.6,,,1183000.1943.9.28,8.5,1943-09-28 0:00,,,,0,,BC
-120.7402778,56.238055555555555,29,1183000,FORT ST JOHN A,,,,0,,0,,,0,,15.6,,1943,9.8,,,9,,,3.9,,,1183000.1943.9.29,8.2,1943-09-29 0:00,,,,0,,BC
-120.7402778,56.238055555555555,30,1183000,FORT ST JOHN A,,,,0,,0,,,0,,16.1,,1943,9.2,,,9,,,2.2,,,1183000.1943.9.30,8.8,1943-09-30 0:00,,,,0,,BC
-120.7402778,56.238055555555555,1,1183000,FORT ST JOHN A,,,,0,,0,,,0,,23.9,,1943,14.5,,,10,,,5,,,1183000.1943.10.1,3.5,1943-10-01 0:00,,,,0,,BC
-120.7402778,56.238055555555555,2,1183000,FORT ST JOHN A,,,,0,,0,,,0,,25.6,,1943,17.3,,,10,,,8.9,,,1183000.1943.10.2,0.7,1943-10-02 0:00,,,,0,,BC
