x,y,TOTAL_SNOW,SNOW_ON_GROUND,DIRECTION_MAX_GUST,TOTAL_RAIN,HEATING_DEGREE_DAYS,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_DATE,MEAN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,ID,LOCAL_DAY,LOCAL_MONTH,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE,STATION_NAME,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,MIN_TEMPERATURE,TOTAL_RAIN_FLAG,HEATING_DEGREE_DAYS_FLAG,LOCAL_YEAR,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS
-120.74027777777778,56.238055555555555,0,0,0,0,1.4,,39,,BC,,,T,,1978-08-10 00:00:00,,90,,0,1183000.1978.8.10,10,8,,16.6,FORT ST JOHN A,,,21.4,0,11.7,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.2,,55,,BC,,,T,,1978-08-11 00:00:00,,89,,0,1183000.1978.8.11,11,8,,11.8,FORT ST JOHN A,,,15.5,0,8,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0.2,9.6,,74,,BC,,,,,1978-08-12 00:00:00,,96,,0.2,1183000.1978.8.12,12,8,,8.4,FORT ST JOHN A,,,11.6,0,5.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,4.8,,39,E,BC,,,,,1978-08-13 00:00:00,,96,,0,1183000.1978.8.13,13,8,,13.2,FORT ST JOHN A,,,21.7,33,4.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,26,0,2.1,,39,E,BC,,,T,,1978-08-14 00:00:00,,83,,0,1183000.1978.8.14,14,8,,15.9,FORT ST JOHN A,,,20.8,39,10.9,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0.4,6.1,,74,,BC,,,,,1978-08-15 00:00:00,,96,,0.4,1183000.1978.8.15,15,8,,11.9,FORT ST JOHN A,,,15.7,0,8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,35,9.6,9.2,,74,E,BC,,,,,1978-08-16 00:00:00,,100,,9.6,1183000.1978.8.16,16,8,,8.8,FORT ST JOHN A,,,11.3,44,6.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1,5.1,,54,,BC,,,,,1978-08-17 00:00:00,,96,,1,1183000.1978.8.17,17,8,,12.9,FORT ST JOHN A,,,19.2,0,6.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,34,2.2,10,,76,E,BC,,,,,1978-08-18 00:00:00,,100,,2.2,1183000.1978.8.18,18,8,,8,FORT ST JOHN A,,,12.8,35,3.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1.8,13,,73,,BC,,,,,1978-08-19 00:00:00,,100,,1.8,1183000.1978.8.19,19,8,,5,FORT ST JOHN A,,,8.1,0,1.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.1,,42,,BC,,,,,1978-08-20 00:00:00,,100,,0,1183000.1978.8.20,20,8,,7.9,FORT ST JOHN A,,,14.7,0,1.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,7,,46,E,BC,,,T,,1978-08-21 00:00:00,,82,,0,1183000.1978.8.21,21,8,,11,FORT ST JOHN A,,,17.5,39,4.4,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1,5.3,,40,,BC,,,,,1978-08-22 00:00:00,,93,,1,1183000.1978.8.22,22,8,,12.7,FORT ST JOHN A,,,19,0,6.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,4.6,5.8,,74,,BC,,,,,1978-08-23 00:00:00,,100,,4.6,1183000.1978.8.23,23,8,,12.2,FORT ST JOHN A,,,15.9,0,8.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,4,4.6,,67,,BC,,,,,1978-08-24 00:00:00,,100,,4,1183000.1978.8.24,24,8,,13.4,FORT ST JOHN A,,,16.8,0,10,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,3.2,5.6,,75,,BC,,,,,1978-08-25 00:00:00,,100,,3.2,1183000.1978.8.25,25,8,,12.4,FORT ST JOHN A,,,14.9,0,9.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.9,,58,,BC,,,T,,1978-08-26 00:00:00,,100,,0,1183000.1978.8.26,26,8,,13.1,FORT ST JOHN A,,,17.7,0,8.4,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.4,,47,,BC,,,,,1978-08-27 00:00:00,,89,,0,1183000.1978.8.27,27,8,,13.6,FORT ST JOHN A,,,20.2,0,7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,3.3,,36,,BC,,,,,1978-08-28 00:00:00,,89,,0,1183000.1978.8.28,28,8,,14.7,FORT ST JOHN A,,,21.7,0,7.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,3.6,,31,,BC,,,,,1978-08-29 00:00:00,,96,,0,1183000.1978.8.29,29,8,,14.4,FORT ST JOHN A,,,22.8,0,6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,3,,43,,BC,,,,,1978-08-30 00:00:00,,100,,0,1183000.1978.8.30,30,8,,15,FORT ST JOHN A,,,23,0,6.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,3.8,,56,,BC,,,T,,1978-08-31 00:00:00,,96,,0,1183000.1978.8.31,31,8,,14.2,FORT ST JOHN A,,,19.7,0,8.7,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,3.4,,45,E,BC,,,T,,1978-09-01 00:00:00,,96,,0,1183000.1978.9.1,1,9,,14.6,FORT ST JOHN A,,,18.7,41,10.5,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,2,7.9,,64,,BC,,,,,1978-09-02 00:00:00,,96,,2,1183000.1978.9.2,2,9,,10.1,FORT ST JOHN A,,,16,0,4.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,5.2,8.3,,74,,BC,,,,,1978-09-03 00:00:00,,100,,5.2,1183000.1978.9.3,3,9,,9.7,FORT ST JOHN A,,,13.2,0,6.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,19.4,8.2,,74,,BC,,,,,1978-09-04 00:00:00,,100,,19.4,1183000.1978.9.4,4,9,,9.8,FORT ST JOHN A,,,13.2,0,6.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,9,,55,,BC,,,,,1978-09-05 00:00:00,,100,,0,1183000.1978.9.5,5,9,,9,FORT ST JOHN A,,,14.8,0,3.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1.6,10.1,,66,,BC,,,,,1978-09-06 00:00:00,,100,,1.6,1183000.1978.9.6,6,9,,7.9,FORT ST JOHN A,,,13.2,0,2.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0.6,6.4,,46,,BC,,,,,1978-09-07 00:00:00,,100,,0.6,1183000.1978.9.7,7,9,,11.6,FORT ST JOHN A,,,14.8,0,8.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.3,,89,,BC,,,,,1978-09-08 00:00:00,,100,,0,1183000.1978.9.8,8,9,,7.7,FORT ST JOHN A,,,10.8,0,4.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,9.1,,61,,BC,,,T,,1978-09-09 00:00:00,,100,,0,1183000.1978.9.9,9,9,,8.9,FORT ST JOHN A,,,15.5,0,2.2,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,2.2,8.5,,80,,BC,,,,,1978-09-10 00:00:00,,100,,2.2,1183000.1978.9.10,10,9,,9.5,FORT ST JOHN A,,,11.4,0,7.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,5.6,,72,,BC,,,T,,1978-09-11 00:00:00,,100,,0,1183000.1978.9.11,11,9,,12.4,FORT ST JOHN A,,,16.1,0,8.6,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.2,,43,,BC,,,,,1978-09-12 00:00:00,,100,,0,1183000.1978.9.12,12,9,,11.8,FORT ST JOHN A,,,19,0,4.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,6.6,,60,,BC,,,,,1978-09-13 00:00:00,,100,,0,1183000.1978.9.13,13,9,,11.4,FORT ST JOHN A,,,17.5,0,5.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,22,0,7.2,,50,E,BC,,,,,1978-09-14 00:00:00,,100,,0,1183000.1978.9.14,14,9,,10.8,FORT ST JOHN A,,,17,50,4.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,8,8.1,,55,,BC,,,,,1978-09-15 00:00:00,,96,,8,1183000.1978.9.15,15,9,,9.9,FORT ST JOHN A,,,13.7,0,6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,26,0,8.3,,41,E,BC,,,T,,1978-09-16 00:00:00,,82,,0,1183000.1978.9.16,16,9,,9.7,FORT ST JOHN A,,,14.4,39,5,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,33,6.2,10.5,,56,E,BC,,,,,1978-09-17 00:00:00,,96,,6.2,1183000.1978.9.17,17,9,,7.5,FORT ST JOHN A,,,10.1,48,4.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,34,0,9.2,,47,E,BC,,,,,1978-09-18 00:00:00,,93,,0,1183000.1978.9.18,18,9,,8.8,FORT ST JOHN A,,,12.7,35,4.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,9.3,,37,E,BC,,,T,,1978-09-19 00:00:00,,85,,0,1183000.1978.9.19,19,9,,8.7,FORT ST JOHN A,,,15.4,44,2,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,7.9,,40,E,BC,,,,,1978-09-20 00:00:00,,79,,0,1183000.1978.9.20,20,9,,10.1,FORT ST JOHN A,,,14.5,50,5.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10,,42,,BC,,,T,,1978-09-21 00:00:00,,89,,0,1183000.1978.9.21,21,9,,8,FORT ST JOHN A,,,14.5,0,1.4,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,9.9,,38,E,BC,,,T,,1978-09-22 00:00:00,,89,,0,1183000.1978.9.22,22,9,,8.1,FORT ST JOHN A,,,12.3,48,3.9,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,12.4,,42,E,BC,,,,,1978-09-23 00:00:00,,92,,0,1183000.1978.9.23,23,9,,5.6,FORT ST JOHN A,,,12.2,31,-1.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,12.7,,50,,BC,,,,,1978-09-24 00:00:00,,96,,0,1183000.1978.9.24,24,9,,5.3,FORT ST JOHN A,,,11.5,0,-0.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.3,,35,,BC,,,,,1978-09-25 00:00:00,,92,,0,1183000.1978.9.25,25,9,,7.7,FORT ST JOHN A,,,13.9,0,1.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11.1,,31,,BC,,,,,1978-09-26 00:00:00,,89,,0,1183000.1978.9.26,26,9,,6.9,FORT ST JOHN A,,,14.7,0,-0.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11,,53,,BC,,,,,1978-09-27 00:00:00,,82,,0,1183000.1978.9.27,27,9,,7,FORT ST JOHN A,,,12.7,0,1.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,7.4,,41,E,BC,,,,,1978-09-28 00:00:00,,79,,0,1183000.1978.9.28,28,9,,10.6,FORT ST JOHN A,,,16.8,48,4.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,26,0,6.2,,37,E,BC,,,,,1978-09-29 00:00:00,,71,,0,1183000.1978.9.29,29,9,,11.8,FORT ST JOHN A,,,15.6,52,7.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,7.5,11.1,,60,,BC,,,,,1978-09-30 00:00:00,,100,,7.5,1183000.1978.9.30,30,9,,6.9,FORT ST JOHN A,,,9.4,0,4.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,5,9,,51,,BC,,,,,1978-10-01 00:00:00,,100,,5,1183000.1978.10.1,1,10,,9,FORT ST JOHN A,,,14,0,3.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,10.1,,43,,BC,,,T,,1978-10-02 00:00:00,,76,,0,1183000.1978.10.2,2,10,,7.9,FORT ST JOHN A,,,13.4,0,2.4,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,10.6,,41,E,BC,,,T,,1978-10-03 00:00:00,,82,,0,1183000.1978.10.3,3,10,,7.4,FORT ST JOHN A,,,12.7,44,2,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,13.6,,43,,BC,,,,,1978-10-04 00:00:00,,96,,0,1183000.1978.10.4,4,10,,4.4,FORT ST JOHN A,,,12,0,-3.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,8.1,,44,,BC,,,,,1978-10-05 00:00:00,,73,,0,1183000.1978.10.5,5,10,,9.9,FORT ST JOHN A,,,15.7,0,4.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,4.6,,37,,BC,,,,,1978-10-06 00:00:00,,73,,0,1183000.1978.10.6,6,10,,13.4,FORT ST JOHN A,,,20.3,0,6.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,4.8,,36,E,BC,,,T,,1978-10-07 00:00:00,,80,,0,1183000.1978.10.7,7,10,,13.2,FORT ST JOHN A,,,18.3,52,8,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,5.3,,38,,BC,,,,,1978-10-08 00:00:00,,66,,0,1183000.1978.10.8,8,10,,12.7,FORT ST JOHN A,,,18.3,0,7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,5.5,,34,E,BC,,,,,1978-10-09 00:00:00,,61,,0,1183000.1978.10.9,9,10,,12.5,FORT ST JOHN A,,,16.9,52,8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,28,0,9.8,,33,E,BC,,,T,,1978-10-10 00:00:00,,76,,0,1183000.1978.10.10,10,10,,8.2,FORT ST JOHN A,,,11.4,59,5,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,10.8,,32,E,BC,,,,,1978-10-11 00:00:00,,57,,0,1183000.1978.10.11,11,10,,7.2,FORT ST JOHN A,,,10.5,56,3.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,26,0,12.6,,31,E,BC,,,,,1978-10-12 00:00:00,,54,,0,1183000.1978.10.12,12,10,,5.4,FORT ST JOHN A,,,8.8,48,2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0.2,11,,50,E,BC,,,,,1978-10-13 00:00:00,,70,,0.2,1183000.1978.10.13,13,10,,7,FORT ST JOHN A,,,10.7,59,3.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,6.1,,53,E,BC,,,,,1978-10-14 00:00:00,,68,,0,1183000.1978.10.14,14,10,,11.9,FORT ST JOHN A,,,14.4,41,9.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,4.1,,33,E,BC,,,,,1978-10-15 00:00:00,,74,,0,1183000.1978.10.15,15,10,,13.9,FORT ST JOHN A,,,19.6,48,8.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,11.4,,32,,BC,,,,,1978-10-16 00:00:00,,63,,0,1183000.1978.10.16,16,10,,6.6,FORT ST JOHN A,,,12.4,0,0.8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,1.2,11,,44,E,BC,,,,,1978-10-17 00:00:00,,77,,1.2,1183000.1978.10.17,17,10,,7,FORT ST JOHN A,,,15.6,50,-1.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,1.2,,40,E,BC,,,,,1978-10-18 00:00:00,,62,,0,1183000.1978.10.18,18,10,,16.8,FORT ST JOHN A,,,20.2,46,13.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,27,0,6.1,,35,E,BC,,,,,1978-10-19 00:00:00,,65,,0,1183000.1978.10.19,19,10,,11.9,FORT ST JOHN A,,,16.9,52,6.8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,13.9,,34,,BC,,,,,1978-10-20 00:00:00,,64,,0,1183000.1978.10.20,20,10,,4.1,FORT ST JOHN A,,,9,0,-0.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,14.6,,28,,BC,,,,,1978-10-21 00:00:00,,66,,0,1183000.1978.10.21,21,10,,3.4,FORT ST JOHN A,,,8.9,0,-2.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0.2,14.4,,49,E,BC,,,,,1978-10-22 00:00:00,,73,,0.2,1183000.1978.10.22,22,10,,3.6,FORT ST JOHN A,,,7.6,56,-0.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,1.7,11.6,,57,,BC,,,,,1978-10-23 00:00:00,,96,,1.7,1183000.1978.10.23,23,10,,6.4,FORT ST JOHN A,,T,10.5,0,2.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,1.6,0,24,3.2,15.7,,41,E,BC,,,,,1978-10-24 00:00:00,,100,,4.8,1183000.1978.10.24,24,10,,2.3,FORT ST JOHN A,,,5.4,44,-0.8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,13.2,,38,E,BC,,,,,1978-10-25 00:00:00,,59,,0,1183000.1978.10.25,25,10,,4.8,FORT ST JOHN A,,,7.7,48,1.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,13.5,,31,E,BC,,,,,1978-10-26 00:00:00,,61,,0,1183000.1978.10.26,26,10,,4.5,FORT ST JOHN A,,,8.7,43,0.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,15.8,,35,,BC,,,,,1978-10-27 00:00:00,,69,,0,1183000.1978.10.27,27,10,,2.2,FORT ST JOHN A,,,6.7,0,-2.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,19.8,,56,,BC,,,,,1978-10-28 00:00:00,,85,,0,1183000.1978.10.28,28,10,,-1.8,FORT ST JOHN A,,,2.1,0,-5.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,21,,43,E,BC,,,,,1978-10-29 00:00:00,,96,,0,1183000.1978.10.29,29,10,,-3,FORT ST JOHN A,,,3.5,43,-9.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,13.3,,44,E,BC,,,,,1978-10-30 00:00:00,,54,,0,1183000.1978.10.30,30,10,,4.7,FORT ST JOHN A,,,8.4,85,0.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,10.2,,39,E,BC,,,T,,1978-10-31 00:00:00,,89,,0,1183000.1978.10.31,31,10,,7.8,FORT ST JOHN A,,,10.4,93,5.2,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,22,5.9,7.8,,25,E,BC,,,,,1978-11-01 00:00:00,,100,,5.9,1183000.1978.11.1,1,11,,10.2,FORT ST JOHN A,,,16.7,74,3.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,24,0,8.8,,25,E,BC,,,,,1978-11-02 00:00:00,,63,,0,1183000.1978.11.2,2,11,,9.2,FORT ST JOHN A,,,15.8,89,2.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,16.1,,37,,BC,,,,,1978-11-03 00:00:00,,60,,0,1183000.1978.11.3,3,11,,1.9,FORT ST JOHN A,,,5.4,0,-1.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,18.1,,35,,BC,,,T,,1978-11-04 00:00:00,,85,,0,1183000.1978.11.4,4,11,,-0.1,FORT ST JOHN A,,T,3.2,0,-3.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,22,0,17.6,,50,E,BC,,,,,1978-11-05 00:00:00,,70,,0,1183000.1978.11.5,5,11,,0.4,FORT ST JOHN A,,,4.2,37,-3.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,23,0,12.5,,58,E,BC,,,,,1978-11-06 00:00:00,,79,,0,1183000.1978.11.6,6,11,,5.5,FORT ST JOHN A,,,7.6,63,3.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,14.6,,49,,BC,,,T,,1978-11-07 00:00:00,,76,,0,1183000.1978.11.7,7,11,,3.4,FORT ST JOHN A,,T,6.3,0,0.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,35,0,23.6,,56,E,BC,,,T,,1978-11-08 00:00:00,,88,,0,1183000.1978.11.8,8,11,,-5.6,FORT ST JOHN A,,T,1,52,-12.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,34,0,29,,39,E,BC,,,,,1978-11-09 00:00:00,,79,,0,1183000.1978.11.9,9,11,,-11,FORT ST JOHN A,,,-6.5,35,-15.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,28,,47,,BC,,,T,,1978-11-10 00:00:00,,83,,0,1183000.1978.11.10,10,11,,-10,FORT ST JOHN A,,T,-4,0,-16,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0.2,0,25,0,22,,32,E,BC,,,,,1978-11-11 00:00:00,,96,,0.2,1183000.1978.11.11,11,11,,-4,FORT ST JOHN A,,,-0.8,33,-7.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,23,T,51,,BC,,,T,,1978-11-12 00:00:00,,88,,0,1183000.1978.11.12,12,11,,-5,FORT ST JOHN A,,T,-1.4,0,-8.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,0,0,25,T,58,,BC,,,,,1978-11-13 00:00:00,,92,,0,1183000.1978.11.13,13,11,,-7,FORT ST JOHN A,,,-2.3,0,-11.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,0,25,0,21.1,T,46,E,BC,,,T,,1978-11-14 00:00:00,,92,,0,1183000.1978.11.14,14,11,,-3.1,FORT ST JOHN A,,T,0.3,39,-6.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,8.2,1,34,0,30.2,,68,E,BC,,,,,1978-11-15 00:00:00,,96,,8.5,1183000.1978.11.15,15,11,,-12.2,FORT ST JOHN A,,,-5.6,48,-18.8,,,1978,1183000,0
-120.74027777777778,56.238055555555555,4.1,10,34,0,40.7,,60,E,BC,,,,,1978-11-16 00:00:00,,71,,3.5,1183000.1978.11.16,16,11,,-22.7,FORT ST JOHN A,,,-18.7,31,-26.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0.4,12,0,0,41.4,,61,,BC,,,,,1978-11-17 00:00:00,,71,,0.4,1183000.1978.11.17,17,11,,-23.4,FORT ST JOHN A,,,-20.2,0,-26.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0.4,12,0,0,35.8,,67,,BC,,,,,1978-11-18 00:00:00,,83,,0.4,1183000.1978.11.18,18,11,,-17.8,FORT ST JOHN A,,,-11.5,0,-24,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,0,0,36.8,,67,,BC,,,T,,1978-11-19 00:00:00,,79,,0,1183000.1978.11.19,19,11,,-18.8,FORT ST JOHN A,,T,-14.8,0,-22.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,0,0,39.2,,66,,BC,,,T,,1978-11-20 00:00:00,,79,,0,1183000.1978.11.20,20,11,,-21.2,FORT ST JOHN A,,T,-16.4,0,-25.9,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,0,0,36.5,,66,,BC,,,T,,1978-11-21 00:00:00,,83,,0,1183000.1978.11.21,21,11,,-18.5,FORT ST JOHN A,,T,-11.7,0,-25.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,0,0,27.7,,74,,BC,,,T,,1978-11-22 00:00:00,,84,,0,1183000.1978.11.22,22,11,,-9.7,FORT ST JOHN A,,T,-4,0,-15.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,24,0,19.3,,61,E,BC,,,T,,1978-11-23 00:00:00,,81,,0,1183000.1978.11.23,23,11,,-1.3,FORT ST JOHN A,,T,3.5,56,-6.1,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,11,0,0,22.5,,75,,BC,,,T,,1978-11-24 00:00:00,,92,,0,1183000.1978.11.24,24,11,,-4.5,FORT ST JOHN A,,T,0.3,0,-9.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,3.1,10,35,0,27,,76,E,BC,,,,,1978-11-25 00:00:00,,96,,3.1,1183000.1978.11.25,25,11,,-9,FORT ST JOHN A,,,-5.5,31,-12.4,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,0,0,29.4,,80,,BC,,,T,,1978-11-26 00:00:00,,88,,0,1183000.1978.11.26,26,11,,-11.4,FORT ST JOHN A,,T,-8.6,0,-14.2,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,12,24,0,20.5,,64,E,BC,,,T,,1978-11-27 00:00:00,,92,,0,1183000.1978.11.27,27,11,,-2.5,FORT ST JOHN A,,T,4.5,41,-9.4,T,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,21.5,,67,,BC,,,,,1978-11-28 00:00:00,,85,,0,1183000.1978.11.28,28,11,,-3.5,FORT ST JOHN A,,,2.8,0,-9.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,28,,77,,BC,,,,,1978-11-29 00:00:00,,91,,0,1183000.1978.11.29,29,11,,-10,FORT ST JOHN A,,,-7.3,0,-12.7,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,28.3,,76,,BC,,,T,,1978-11-30 00:00:00,,91,,0,1183000.1978.11.30,30,11,,-10.3,FORT ST JOHN A,,T,-9,0,-11.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,10,0,0,30.9,,76,,BC,,,T,,1978-12-01 00:00:00,,91,,0,1183000.1978.12.1,1,12,,-12.9,FORT ST JOHN A,,T,-10.2,0,-15.6,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,10,24,0,26.1,,61,E,BC,,,T,,1978-12-02 00:00:00,,100,,0,1183000.1978.12.2,2,12,,-8.1,FORT ST JOHN A,,T,3.2,63,-19.3,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0.2,10,25,0,16.3,,36,E,BC,,,,,1978-12-03 00:00:00,,78,,0.2,1183000.1978.12.3,3,12,,1.7,FORT ST JOHN A,,,4.9,70,-1.5,,,1978,1183000,0
-120.74027777777778,56.238055555555555,0,8,26,0,22.6,,43,E,BC,,,,,1978-12-04 00:00:00,,70,,0,1183000.1978.12.4,4,12,,-4.6,FORT ST JOHN A,,,-0.8,41,-8.4,,,1978,1183000,0
