x,y,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,COOLING_DEGREE_DAYS_FLAG,LOCAL_YEAR,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,DIRECTION_MAX_GUST,TOTAL_RAIN,LOCAL_DAY,MAX_REL_HUMIDITY_FLAG,STATION_NAME,CLIMATE_IDENTIFIER,SNOW_ON_GROUND,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,MIN_TEMPERATURE,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,SNOW_ON_GROUND_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,TOTAL_SNOW_FLAG,LOCAL_DATE,TOTAL_SNOW,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG
-120.4486111111111,50.7025,5.5,,1163781.2021.10.14,0,,,2021,12.5,,9,0,14,,KAMLOOPS A,1163781,,13.4,0,-2.5,10,44,,,BC,,,,2021-10-14 00:00:00,0,,92,,45,
-120.4486111111111,50.7025,8.2,,1163781.2021.10.15,0.2,,,2021,9.8,,11,0.2,15,,KAMLOOPS A,1163781,,11.5,0,4.9,10,53,,,BC,,,,2021-10-15 00:00:00,0,,84,,69,
-120.4486111111111,50.7025,12.5,,1163781.2021.10.16,0,,,2021,5.5,,10,0,16,,KAMLOOPS A,1163781,,15.8,0,9.1,10,48,,,BC,,,,2021-10-16 00:00:00,0,,79,,57,
-120.4486111111111,50.7025,12.1,,1163781.2021.10.17,0,,,2021,5.9,,9,0,17,,KAMLOOPS A,1163781,,14.9,0,9.2,10,44,,,BC,,,,2021-10-17 00:00:00,0,,81,,58,
-120.4486111111111,50.7025,9.6,,1163781.2021.10.18,0,,,2021,8.4,,28,0,18,,KAMLOOPS A,1163781,,14.5,0,4.7,10,42,,,BC,,,,2021-10-18 00:00:00,0,,81,,49,
-120.4486111111111,50.7025,6.9,,1163781.2021.10.19,0,,,2021,11.1,,,0,19,,KAMLOOPS A,1163781,,12.2,0,1.6,10,,,,BC,M,,,2021-10-19 00:00:00,0,,92,,61,M
-120.4486111111111,50.7025,9.7,,1163781.2021.10.20,0.7,,,2021,8.3,,16,0.7,20,,KAMLOOPS A,1163781,,15.2,0,4.1,10,40,,,BC,,,,2021-10-20 00:00:00,0,,96,,65,
-120.4486111111111,50.7025,10.3,,1163781.2021.10.21,0,,,2021,7.7,,8,0,21,,KAMLOOPS A,1163781,,15.9,0,4.6,10,36,,,BC,,,,2021-10-21 00:00:00,0,,96,,50,
-120.4486111111111,50.7025,11.7,,1163781.2021.10.22,0,,,2021,6.3,T,9,0,22,,KAMLOOPS A,1163781,,13.3,0,10,10,46,T,,BC,,,,2021-10-22 00:00:00,0,,90,,60,
-120.4486111111111,50.7025,9.2,,1163781.2021.10.23,0,,,2021,8.8,T,10,0,23,,KAMLOOPS A,1163781,,16,0,2.4,10,46,T,,BC,,,,2021-10-23 00:00:00,0,,98,,42,
-120.4486111111111,50.7025,10.3,,1163781.2021.10.24,1.9,,,2021,7.7,,9,1.9,24,,KAMLOOPS A,1163781,,14.2,0,6.3,10,49,,,BC,,,,2021-10-24 00:00:00,0,,85,,47,
-120.4486111111111,50.7025,11.2,,1163781.2021.10.25,0,,,2021,6.8,,11,0,25,,KAMLOOPS A,1163781,,15.7,0,6.7,10,50,,,BC,,,,2021-10-25 00:00:00,0,,90,,41,
-120.4486111111111,50.7025,12.4,,1163781.2021.10.26,0,,,2021,5.6,T,17,0,26,,KAMLOOPS A,1163781,,16.2,0,8.6,10,49,T,,BC,,,,2021-10-26 00:00:00,0,,63,,34,
-120.4486111111111,50.7025,9.2,,1163781.2021.10.27,0,,,2021,8.8,,22,0,27,,KAMLOOPS A,1163781,,15.3,0,3,10,43,,,BC,,,,2021-10-27 00:00:00,0,,72,,34,
-120.4486111111111,50.7025,6.4,,1163781.2021.10.28,12.7,,,2021,11.6,,10,12.7,28,,KAMLOOPS A,1163781,,8.3,0,4.5,10,41,,,BC,,,,2021-10-28 00:00:00,0,,96,,65,
-120.4486111111111,50.7025,5,,1163781.2021.10.29,1,,,2021,13,,28,1,29,,KAMLOOPS A,1163781,,9.1,0,0.9,10,43,,,BC,,,,2021-10-29 00:00:00,0,,94,,45,
-120.4486111111111,50.7025,0.7,,1163781.2021.10.30,0,,,2021,17.3,,,0,30,,KAMLOOPS A,1163781,,6,0,-4.6,10,,,,BC,M,,,2021-10-30 00:00:00,0,,90,,45,M
-120.4486111111111,50.7025,-0.3,,1163781.2021.10.31,0,,,2021,18.3,,,0,31,,KAMLOOPS A,1163781,,5,0,-5.6,10,,,,BC,M,,,2021-10-31 00:00:00,0,,92,,52,M
-120.4486111111111,50.7025,-0.6,,1163781.2021.11.1,0,,,2021,18.6,,,0,1,,KAMLOOPS A,1163781,,4.8,0,-5.9,11,,,,BC,M,,,2021-11-01 00:00:00,0,,92,,66,M
-120.4486111111111,50.7025,4.4,,1163781.2021.11.2,2.2,,,2021,13.6,,8,2.2,2,,KAMLOOPS A,1163781,,9.5,0,-0.7,11,34,,,BC,,,,2021-11-02 00:00:00,0,,95,,63,
-120.4486111111111,50.7025,7,,1163781.2021.11.3,0.7,,,2021,11,,9,0.7,3,,KAMLOOPS A,1163781,,8.4,0,5.6,11,39,,,BC,,,,2021-11-03 00:00:00,0,,93,,82,
-120.4486111111111,50.7025,10.3,,1163781.2021.11.4,2.5,,,2021,7.7,,11,2.5,4,,KAMLOOPS A,1163781,,13.6,0,6.9,11,45,,,BC,,,,2021-11-04 00:00:00,0,,95,,53,
-120.4486111111111,50.7025,8,,1163781.2021.11.5,0.4,,,2021,10,,17,0.4,5,,KAMLOOPS A,1163781,,13.3,0,2.6,11,57,,,BC,,,,2021-11-05 00:00:00,0,,73,,34,
-120.4486111111111,50.7025,5.2,,1163781.2021.11.6,0,,,2021,12.8,T,11,0,6,,KAMLOOPS A,1163781,,9.1,0,1.2,11,45,T,,BC,,,,2021-11-06 00:00:00,0,,86,,59,
-120.4486111111111,50.7025,6.1,,1163781.2021.11.7,0,,,2021,11.9,,5,0,7,,KAMLOOPS A,1163781,,10.2,0,1.9,11,55,,,BC,,,,2021-11-07 00:00:00,0,,66,,34,
-120.4486111111111,50.7025,3.7,,1163781.2021.11.8,0,,,2021,14.3,,10,0,8,,KAMLOOPS A,1163781,,8.6,0,-1.2,11,40,,,BC,,,,2021-11-08 00:00:00,0,,72,,46,
-120.4486111111111,50.7025,8.2,,1163781.2021.11.9,0,,,2021,9.8,T,5,0,9,,KAMLOOPS A,1163781,,12.4,0,3.9,11,54,T,,BC,,,,2021-11-09 00:00:00,0,,57,,29,
-120.4486111111111,50.7025,4,,1163781.2021.11.10,0,,,2021,14,,4,0,10,,KAMLOOPS A,1163781,,9.7,0,-1.8,11,39,,,BC,,,,2021-11-10 00:00:00,0,,80,,41,
-120.4486111111111,50.7025,4.3,,1163781.2021.11.11,0.6,,,2021,13.7,,9,0.6,11,,KAMLOOPS A,1163781,,8.8,0,-0.3,11,41,,,BC,,,,2021-11-11 00:00:00,0,,79,,50,
-120.4486111111111,50.7025,5.9,,1163781.2021.11.12,0,,,2021,12.1,T,8,0,12,,KAMLOOPS A,1163781,,9.8,0,1.9,11,52,T,,BC,,,,2021-11-12 00:00:00,0,,87,,71,
-120.4486111111111,50.7025,3.2,,1163781.2021.11.13,3.4,,,2021,14.8,,9,3.4,13,,KAMLOOPS A,1163781,,7.7,0,-1.4,11,35,,,BC,,,,2021-11-13 00:00:00,0,,94,,61,
-120.4486111111111,50.7025,4.2,,1163781.2021.11.14,2,,,2021,13.8,,11,2,14,,KAMLOOPS A,1163781,,5.6,0,2.8,11,43,,,BC,,,,2021-11-14 00:00:00,0,,96,,83,
-120.4486111111111,50.7025,8.3,,1163781.2021.11.15,4.1,,,2021,9.7,,17,4.1,15,,KAMLOOPS A,1163781,,12.3,0,4.3,11,80,,,BC,,,,2021-11-15 00:00:00,0,,97,,37,
-120.4486111111111,50.7025,1.6,,1163781.2021.11.16,0,,,2021,16.4,,29,0,16,,KAMLOOPS A,1163781,,6.6,0,-3.4,11,53,T,,BC,,,T,2021-11-16 00:00:00,0,,86,,35,
-120.4486111111111,50.7025,-2.5,,1163781.2021.11.17,0,,,2021,20.5,,,0,17,,KAMLOOPS A,1163781,,0.8,0,-5.7,11,,,,BC,M,,,2021-11-17 00:00:00,0,,90,,66,M
-120.4486111111111,50.7025,-0.6,,1163781.2021.11.18,3.1,,,2021,18.6,,,0,18,,KAMLOOPS A,1163781,2,0.4,0,-1.5,11,,,E,BC,M,,,2021-11-18 00:00:00,3.8,,97,,68,M
-120.4486111111111,50.7025,-2.6,,1163781.2021.11.19,0,,,2021,20.6,,,0,19,,KAMLOOPS A,1163781,2,1.7,0,-6.9,11,,,,BC,M,,,2021-11-19 00:00:00,0,,96,,68,M
-120.4486111111111,50.7025,-3,,1163781.2021.11.20,0,,,2021,21,,,0,20,,KAMLOOPS A,1163781,2,0.8,0,-6.8,11,,T,,BC,M,,T,2021-11-20 00:00:00,0,,96,,76,M
-120.4486111111111,50.7025,0.6,,1163781.2021.11.21,1.6,,,2021,17.4,,10,1.2,21,,KAMLOOPS A,1163781,6,3.6,0,-2.4,11,39,,,BC,,,,2021-11-21 00:00:00,0.4,,98,,82,
-120.4486111111111,50.7025,5.7,,1163781.2021.11.22,0,,,2021,12.3,,10,0,22,,KAMLOOPS A,1163781,3,9.6,0,1.8,11,68,,,BC,,,,2021-11-22 00:00:00,0,,83,,51,
-120.4486111111111,50.7025,2.4,,1163781.2021.11.23,0,,,2021,15.6,,27,0,23,,KAMLOOPS A,1163781,,7.3,0,-2.6,11,35,,,BC,,,,2021-11-23 00:00:00,0,,94,,48,
-120.4486111111111,50.7025,-1,,1163781.2021.11.24,0,,,2021,19,,10,0,24,,KAMLOOPS A,1163781,,3.8,0,-5.7,11,56,,,BC,,,,2021-11-24 00:00:00,0,,92,,76,
-120.4486111111111,50.7025,5,,1163781.2021.11.25,0,,,2021,13,,11,0,25,,KAMLOOPS A,1163781,,7,0,2.9,11,62,,,BC,,,,2021-11-25 00:00:00,0,,79,,68,
-120.4486111111111,50.7025,3.7,,1163781.2021.11.26,0,,,2021,14.3,,10,0,26,,KAMLOOPS A,1163781,,8.5,0,-1.1,11,43,,,BC,,,,2021-11-26 00:00:00,0,,94,,67,
-120.4486111111111,50.7025,1.6,,1163781.2021.11.27,0.3,,,2021,16.4,,11,0.3,27,,KAMLOOPS A,1163781,,4.7,0,-1.5,11,51,,,BC,,,,2021-11-27 00:00:00,0,,97,,79,
-120.4486111111111,50.7025,4.6,,1163781.2021.11.28,0.2,,,2021,13.4,,11,0.2,28,,KAMLOOPS A,1163781,,6.1,0,3.1,11,36,,,BC,,,,2021-11-28 00:00:00,0,,96,,87,
-120.4486111111111,50.7025,5.7,,1163781.2021.11.29,0,,,2021,12.3,,10,0,29,,KAMLOOPS A,1163781,,8.3,0,3,11,37,,,BC,,,,2021-11-29 00:00:00,0,,99,,80,
-120.4486111111111,50.7025,9.8,,1163781.2021.11.30,0,,,2021,8.2,,17,0,30,,KAMLOOPS A,1163781,,13.6,0,5.9,11,46,,,BC,,,,2021-11-30 00:00:00,0,,87,,51,
-120.4486111111111,50.7025,8.3,,1163781.2021.12.1,0,,,2021,9.7,,10,0,1,,KAMLOOPS A,1163781,,12,0,4.5,12,44,,,BC,,,,2021-12-01 00:00:00,0,,90,,58,
-120.4486111111111,50.7025,3.1,,1163781.2021.12.2,0,,,2021,14.9,,2,0,2,,KAMLOOPS A,1163781,,7,0,-0.8,12,31,,,BC,,,,2021-12-02 00:00:00,0,,98,,47,
-120.4486111111111,50.7025,-0.5,,1163781.2021.12.3,0,,,2021,18.5,,,0,3,,KAMLOOPS A,1163781,,2.4,0,-3.3,12,,,,BC,M,,,2021-12-03 00:00:00,0,,82,,62,M
-120.4486111111111,50.7025,-3.8,,1163781.2021.12.4,2.1,,,2021,21.8,,,0,4,,KAMLOOPS A,1163781,2,-0.9,0,-6.7,12,,,E,BC,M,,,2021-12-04 00:00:00,3.2,,96,,75,M
-120.4486111111111,50.7025,-5.3,,1163781.2021.12.5,0,,,2021,23.3,,30,0,5,,KAMLOOPS A,1163781,,-0.3,0,-10.3,12,33,,,BC,,,,2021-12-05 00:00:00,0,,79,,39,
-120.4486111111111,50.7025,-4.7,,1163781.2021.12.6,1.4,,,2021,22.7,,,0,6,,KAMLOOPS A,1163781,5,-3.1,0,-6.3,12,,,,BC,M,,,2021-12-06 00:00:00,3.6,,89,,66,M
-120.4486111111111,50.7025,-2.9,,1163781.2021.12.7,0,,,2021,20.9,,,0,7,,KAMLOOPS A,1163781,7,-0.7,0,-5.1,12,,,,BC,M,,,2021-12-07 00:00:00,0,,83,,72,M
-120.4486111111111,50.7025,-1.5,,1163781.2021.12.8,1.5,,,2021,19.5,,25,0,8,,KAMLOOPS A,1163781,7,3.6,0,-6.5,12,40,,E,BC,,,,2021-12-08 00:00:00,1.3,,96,,63,
-120.4486111111111,50.7025,-7,,1163781.2021.12.9,0,,,2021,25,,,0,9,,KAMLOOPS A,1163781,7,-3.6,0,-10.4,12,,,,BC,M,,,2021-12-09 00:00:00,0,,95,,86,M
-120.4486111111111,50.7025,-2.6,,1163781.2021.12.10,0,,,2021,20.6,,9,0,10,,KAMLOOPS A,1163781,7,1.5,0,-6.6,12,53,T,,BC,,,T,2021-12-10 00:00:00,0,,90,,70,
-120.4486111111111,50.7025,4.8,,1163781.2021.12.11,0,,,2021,13.2,,22,0,11,,KAMLOOPS A,1163781,7,8,0,1.5,12,72,T,,BC,,,T,2021-12-11 00:00:00,0,,81,,44,
-120.4486111111111,50.7025,1.6,,1163781.2021.12.12,0,,,2021,16.4,,10,0,12,,KAMLOOPS A,1163781,7,5.2,0,-2,12,47,,,BC,,,,2021-12-12 00:00:00,0,,65,,42,
-120.4486111111111,50.7025,1.1,,1163781.2021.12.13,3.7,,,2021,16.9,,9,3.7,13,,KAMLOOPS A,1163781,7,4.4,0,-2.2,12,34,,,BC,,,,2021-12-13 00:00:00,0,,97,,59,
-120.4486111111111,50.7025,,M,1163781.2021.12.14,,M,M,2021,,M,26,,14,M,KAMLOOPS A,1163781,11,,,,12,55,M,,BC,,M,M,2021-12-14 00:00:00,,M,,M,,
-120.4486111111111,50.7025,-7.8,,1163781.2021.12.15,0,,,2021,25.8,,11,0,15,,KAMLOOPS A,1163781,12,-5,0,-10.6,12,32,,,BC,,,,2021-12-15 00:00:00,0,,87,,76,
-120.4486111111111,50.7025,-5.3,,1163781.2021.12.16,2.6,,,2021,23.3,,29,0,16,,KAMLOOPS A,1163781,7,-1.6,0,-8.9,12,62,,,BC,,,,2021-12-16 00:00:00,2.6,,94,,46,
-120.4486111111111,50.7025,-12.5,,1163781.2021.12.17,0,,,2021,30.5,,,0,17,,KAMLOOPS A,1163781,10,-8.2,0,-16.8,12,,T,,BC,M,,T,2021-12-17 00:00:00,0,,83,,60,M
-120.4486111111111,50.7025,-5.9,,1163781.2021.12.18,6.4,,,2021,23.9,,10,0,18,,KAMLOOPS A,1163781,18,-2.7,0,-9.1,12,33,,,BC,,,,2021-12-18 00:00:00,7.8,,91,,83,
-120.4486111111111,50.7025,-6.4,,1163781.2021.12.19,0,,,2021,24.4,,31,0,19,,KAMLOOPS A,1163781,16,-1,0,-11.7,12,44,,,BC,,,,2021-12-19 00:00:00,0,,92,,51,
-120.4486111111111,50.7025,-8,,1163781.2021.12.20,0,,,2021,26,,,0,20,,KAMLOOPS A,1163781,16,-6.6,0,-9.3,12,,T,,BC,M,,T,2021-12-20 00:00:00,0,,78,,61,M
-120.4486111111111,50.7025,,M,1163781.2021.12.21,0,M,M,2021,,,,0,21,M,KAMLOOPS A,1163781,16,,,,12,,,,BC,M,M,,2021-12-21 00:00:00,0,M,,M,,M
-120.4486111111111,50.7025,-4,,1163781.2021.12.22,0,,,2021,22,,9,0,22,,KAMLOOPS A,1163781,16,0.7,0,-8.6,12,53,,,BC,,,,2021-12-22 00:00:00,0,,81,,68,
-120.4486111111111,50.7025,-2.6,,1163781.2021.12.23,1.5,,,2021,20.6,,26,0,23,,KAMLOOPS A,1163781,13,0.4,0,-5.6,12,59,,,BC,,,,2021-12-23 00:00:00,1.5,,81,,53,
-120.4486111111111,50.7025,-8.4,,1163781.2021.12.24,0.5,,,2021,26.4,,28,0,24,,KAMLOOPS A,1163781,14,-5.5,0,-11.2,12,52,,,BC,,,,2021-12-24 00:00:00,1.1,,92,,56,
-120.4486111111111,50.7025,-14.7,,1163781.2021.12.25,0.4,,,2021,32.7,,25,0,25,,KAMLOOPS A,1163781,13,-11.1,0,-18.2,12,50,,,BC,,,,2021-12-25 00:00:00,0.4,,73,,50,
-120.4486111111111,50.7025,-20.8,,1163781.2021.12.26,0,,,2021,38.8,,30,0,26,,KAMLOOPS A,1163781,13,-18.1,0,-23.5,12,58,T,,BC,,,T,2021-12-26 00:00:00,0,,60,,41,
-120.4486111111111,50.7025,-25,,1163781.2021.12.27,0,,,2021,43,,,0,27,,KAMLOOPS A,1163781,13,-21.6,0,-28.3,12,,T,,BC,M,,T,2021-12-27 00:00:00,0,,73,,47,M
-120.4486111111111,50.7025,-20.1,,1163781.2021.12.28,0.4,,,2021,38.1,,,0,28,,KAMLOOPS A,1163781,13,-17.5,0,-22.7,12,,,,BC,M,,,2021-12-28 00:00:00,0.4,,80,,67,M
-120.4486111111111,50.7025,-20.2,,1163781.2021.12.29,0,,,2021,38.2,,11,0,29,,KAMLOOPS A,1163781,14,-16.5,0,-23.9,12,33,T,,BC,,,T,2021-12-29 00:00:00,0,,79,,58,
-120.4486111111111,50.7025,-18,,1163781.2021.12.30,5,,,2021,36,,,0,30,,KAMLOOPS A,1163781,15,-14.6,0,-21.3,12,,,,BC,M,,,2021-12-30 00:00:00,5,,85,,67,M
-120.4486111111111,50.7025,-21.9,,1163781.2021.12.31,0,,,2021,39.9,,,0,31,,KAMLOOPS A,1163781,18,-16.6,0,-27.1,12,,T,,BC,M,,T,2021-12-31 00:00:00,0,,84,,67,M
-120.4486111111111,50.7025,-15.4,,1163781.2022.1.1,0,,,2022,33.4,,8,0,1,,KAMLOOPS A,1163781,,-7.6,0,-23.2,1,62,,,BC,,,,2022-01-01 00:00:00,0,,82,,64,
-120.4486111111111,50.7025,-5.4,,1163781.2022.1.2,3.3,,,2022,23.4,,8,3.3,2,,KAMLOOPS A,1163781,16,-2.9,0,-7.8,1,66,,E,BC,,,T,2022-01-02 00:00:00,0,,69,,60,
-120.4486111111111,50.7025,-3.9,,1163781.2022.1.3,0,,,2022,21.9,,28,0,3,,KAMLOOPS A,1163781,16,0.8,0,-8.5,1,71,T,,BC,,,T,2022-01-03 00:00:00,0,,80,,60,
-120.4486111111111,50.7025,-11.4,,1163781.2022.1.4,0,,,2022,29.4,,26,0,4,,KAMLOOPS A,1163781,13,-8.5,0,-14.3,1,68,T,,BC,,,T,2022-01-04 00:00:00,0,,62,,51,
-120.4486111111111,50.7025,-16.4,,1163781.2022.1.5,0,,,2022,34.4,,27,0,5,,KAMLOOPS A,1163781,13,-14.2,0,-18.6,1,53,T,,BC,,,T,2022-01-05 00:00:00,0,,76,,51,
-120.4486111111111,50.7025,-15.1,,1163781.2022.1.6,3.4,,,2022,33.1,,,2.9,6,,KAMLOOPS A,1163781,17,-12.8,0,-17.4,1,,,,BC,M,,,2022-01-06 00:00:00,1,,81,,65,M
-120.4486111111111,50.7025,-10.5,,1163781.2022.1.7,0,,,2022,28.5,,28,0,7,,KAMLOOPS A,1163781,20,-7.8,0,-13.1,1,59,T,,BC,,,T,2022-01-07 00:00:00,0,,86,,57,
-120.4486111111111,50.7025,-12.8,,1163781.2022.1.8,0,,,2022,30.8,,,0,8,,KAMLOOPS A,1163781,20,-7.7,0,-17.9,1,,T,,BC,M,,T,2022-01-08 00:00:00,0,,85,,60,M
-120.4486111111111,50.7025,-8.5,,1163781.2022.1.9,0,,,2022,26.5,,10,0,9,,KAMLOOPS A,1163781,20,-5.2,0,-11.8,1,36,,,BC,,,,2022-01-09 00:00:00,0,,84,,75,
-120.4486111111111,50.7025,-3.1,,1163781.2022.1.10,0,,,2022,21.1,,10,0,10,,KAMLOOPS A,1163781,18,1.2,0,-7.3,1,45,,,BC,,,,2022-01-10 00:00:00,0,,88,,72,
-120.4486111111111,50.7025,1.8,,1163781.2022.1.11,0.4,,,2022,16.2,,10,0.4,11,,KAMLOOPS A,1163781,16,3.6,0,-0.1,1,58,,,BC,,,,2022-01-11 00:00:00,0,,92,,73,
-120.4486111111111,50.7025,1.9,,1163781.2022.1.12,3.2,,,2022,16.1,,10,3.2,12,,KAMLOOPS A,1163781,16,3.1,0,0.6,1,42,,,BC,,,,2022-01-12 00:00:00,0,,95,,86,
-120.4486111111111,50.7025,2.2,,1163781.2022.1.13,0,,,2022,15.8,,11,0,13,,KAMLOOPS A,1163781,11,3.6,0,0.8,1,40,,,BC,,,,2022-01-13 00:00:00,0,,97,,90,
-120.4486111111111,50.7025,2.2,,1163781.2022.1.14,0,,,2022,15.8,,11,0,14,,KAMLOOPS A,1163781,7,3.6,0,0.8,1,42,,,BC,,,,2022-01-14 00:00:00,0,,98,,87,
-120.4486111111111,50.7025,1,,1163781.2022.1.15,0,,,2022,17,,11,0,15,,KAMLOOPS A,1163781,1,4.4,0,-2.5,1,45,,,BC,,,,2022-01-15 00:00:00,0,,97,,80,
-120.4486111111111,50.7025,0.3,,1163781.2022.1.16,0,,,2022,17.7,,,0,16,,KAMLOOPS A,1163781,1,2.7,0,-2.2,1,,,,BC,M,,,2022-01-16 00:00:00,0,,97,,87,M
-120.4486111111111,50.7025,0.4,,1163781.2022.1.17,0,,,2022,17.6,,,0,17,,KAMLOOPS A,1163781,1,3.2,0,-2.5,1,,,,BC,M,,,2022-01-17 00:00:00,0,,96,,80,M
-120.4486111111111,50.7025,2,,1163781.2022.1.18,0.3,,,2022,16,,,0.3,18,,KAMLOOPS A,1163781,1,5.2,0,-1.2,1,,,,BC,M,,,2022-01-18 00:00:00,0,,93,,55,M
-120.4486111111111,50.7025,-1.2,,1163781.2022.1.19,4.6,,,2022,19.2,,,0,19,,KAMLOOPS A,1163781,1,0.4,0,-2.8,1,,,,BC,M,,,2022-01-19 00:00:00,2.8,,96,,68,M
-120.4486111111111,50.7025,0.2,,1163781.2022.1.20,0.2,,,2022,17.8,,,0,20,,KAMLOOPS A,1163781,4,2.1,0,-1.8,1,,,,BC,M,,,2022-01-20 00:00:00,0.2,,95,,82,M
-120.4486111111111,50.7025,-0.7,,1163781.2022.1.21,0,,,2022,18.7,,,0,21,,KAMLOOPS A,1163781,2,3.2,0,-4.5,1,,,,BC,M,,,2022-01-21 00:00:00,0,,98,,74,M
-120.4486111111111,50.7025,-5.1,,1163781.2022.1.22,0,,,2022,23.1,,,0,22,,KAMLOOPS A,1163781,3,-1.4,0,-8.7,1,,,,BC,M,,,2022-01-22 00:00:00,0,,98,,91,M
-120.4486111111111,50.7025,-1.2,,1163781.2022.1.23,0,,,2022,19.2,,,0,23,,KAMLOOPS A,1163781,3,0,0,-2.4,1,,,,BC,M,,,2022-01-23 00:00:00,0,,94,,84,M
-120.4486111111111,50.7025,-2.2,,1163781.2022.1.24,0,,,2022,20.2,,,0,24,,KAMLOOPS A,1163781,3,1.3,0,-5.7,1,,T,,BC,M,,T,2022-01-24 00:00:00,0,,95,,76,M
-120.4486111111111,50.7025,-2.7,,1163781.2022.1.25,0,,,2022,20.7,,,0,25,,KAMLOOPS A,1163781,3,-0.2,0,-5.2,1,,,,BC,M,,,2022-01-25 00:00:00,0,,95,,79,M
-120.4486111111111,50.7025,-1.6,,1163781.2022.1.26,0,,,2022,19.6,,,0,26,,KAMLOOPS A,1163781,3,-0.6,0,-2.6,1,,,,BC,M,,,2022-01-26 00:00:00,0,,84,,75,M
-120.4486111111111,50.7025,-3.3,,1163781.2022.1.27,0,,,2022,21.3,,,0,27,,KAMLOOPS A,1163781,3,-0.6,0,-6,1,,,,BC,M,,,2022-01-27 00:00:00,0,,82,,66,M
-120.4486111111111,50.7025,-5,,1163781.2022.1.28,0,,,2022,23,,,0,28,,KAMLOOPS A,1163781,2,-1.7,0,-8.2,1,,,,BC,M,,,2022-01-28 00:00:00,0,,85,,71,M
-120.4486111111111,50.7025,-2.4,,1163781.2022.1.29,0,,,2022,20.4,,9,0,29,,KAMLOOPS A,1163781,2,0.4,0,-5.1,1,33,,,BC,,,,2022-01-29 00:00:00,0,,82,,65,
-120.4486111111111,50.7025,0.4,,1163781.2022.1.30,0,,,2022,17.6,,10,0,30,,KAMLOOPS A,1163781,2,2.1,0,-1.3,1,59,T,,BC,,,T,2022-01-30 00:00:00,0,,85,,72,
-120.4486111111111,50.7025,0,,1163781.2022.1.31,2.6,,,2022,18,,27,2.6,31,,KAMLOOPS A,1163781,4,4.5,0,-4.5,1,59,,,BC,,,,2022-01-31 00:00:00,5,,98,,48,
-120.4486111111111,50.7025,-3.4,,1163781.2022.2.1,0,,,2022,21.4,,28,0,1,,KAMLOOPS A,1163781,3,1.1,0,-7.9,2,60,,,BC,,,,2022-02-01 00:00:00,0,,93,,39,
-120.4486111111111,50.7025,-10.1,,1163781.2022.2.2,2.4,,,2022,28.1,,25,0,2,,KAMLOOPS A,1163781,3,-7.6,0,-12.5,2,45,,,BC,,,,2022-02-02 00:00:00,5.1,,90,,48,
-120.4486111111111,50.7025,-6.5,,1163781.2022.2.3,0.7,,,2022,24.5,,,0,3,,KAMLOOPS A,1163781,12,-2.7,0,-10.3,2,,,,BC,M,,,2022-02-03 00:00:00,2.4,,90,,73,M
-120.4486111111111,50.7025,-2.2,,1163781.2022.2.4,0,,,2022,20.2,,11,0,4,,KAMLOOPS A,1163781,11,1.4,0,-5.8,2,48,,,BC,,,,2022-02-04 00:00:00,0,,86,,75,
-120.4486111111111,50.7025,-1.8,,1163781.2022.2.5,0,,,2022,19.8,,,0,5,,KAMLOOPS A,1163781,11,3.6,0,-7.1,2,,,,BC,M,,,2022-02-05 00:00:00,0,,96,,72,M
-120.4486111111111,50.7025,1.2,,1163781.2022.2.6,0,,,2022,16.8,,,0,6,,KAMLOOPS A,1163781,10,5.3,0,-3,2,,,,BC,M,,,2022-02-06 00:00:00,0,,96,,69,M
-120.4486111111111,50.7025,5.1,,1163781.2022.2.7,,,,2022,12.9,,10,0,7,,KAMLOOPS A,1163781,9,11.9,0,-1.7,2,52,M,,BC,,,,2022-02-07 00:00:00,0,,80,,36,
-120.4486111111111,50.7025,0.9,,1163781.2022.2.8,,,,2022,17.1,,,0,8,,KAMLOOPS A,1163781,4,4.2,0,-2.5,2,,M,,BC,M,,,2022-02-08 00:00:00,0,,93,,72,M
-120.4486111111111,50.7025,2.1,,1163781.2022.2.9,0,,,2022,15.9,,,0,9,,KAMLOOPS A,1163781,3,5.4,0,-1.3,2,,,,BC,M,,,2022-02-09 00:00:00,0,,98,,79,M
-120.4486111111111,50.7025,2.1,,1163781.2022.2.10,0,,,2022,15.9,T,,0,10,,KAMLOOPS A,1163781,2,6.1,0,-2,2,,T,,BC,M,,,2022-02-10 00:00:00,0,,97,,75,M
-120.4486111111111,50.7025,1.3,,1163781.2022.2.11,0,,,2022,16.7,,,0,11,,KAMLOOPS A,1163781,1,5.5,0,-2.9,2,,,,BC,M,,,2022-02-11 00:00:00,0,,93,,43,M
