x,y,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,STATION_NAME,MAX_TEMPERATURE,SNOW_ON_GROUND,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,TOTAL_RAIN,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,PROVINCE_CODE,LOCAL_DATE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,ID,TOTAL_SNOW_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,HEATING_DEGREE_DAYS,TOTAL_RAIN_FLAG,LOCAL_MONTH
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.1,,0,,7,,,,0.6,,,,1163780,0,,,BC,1951-04-07 00:00:00,,0,1951,1163780.1951.4.7,,8.4,,,0,,9.6,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,14.4,,0,,8,,,,1.1,,,,1163780,0,,,BC,1951-04-08 00:00:00,,0,1951,1163780.1951.4.8,,7.8,,,0,,10.2,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,12.8,,0,,9,,,,0,,,,1163780,0,,,BC,1951-04-09 00:00:00,T,0,1951,1163780.1951.4.9,,6.4,,,0,,11.6,T,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.8,,0,,10,,,,-3.3,,,,1163780,0,,,BC,1951-04-10 00:00:00,,0,1951,1163780.1951.4.10,,7.3,,,0,,10.7,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,21.7,,0,,11,,,,-1.7,,,,1163780,0,,,BC,1951-04-11 00:00:00,,0,1951,1163780.1951.4.11,,10,,,0,,8,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,25.6,,0,,12,,,,1.7,,,,1163780,0,,,BC,1951-04-12 00:00:00,,0,1951,1163780.1951.4.12,,13.7,,,0,,4.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,16.1,,0,,13,,,,7.2,,,,1163780,0,,,BC,1951-04-13 00:00:00,,0,1951,1163780.1951.4.13,,11.7,,,0,,6.3,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,17.8,,0,,14,,,,3.3,,,,1163780,0,,,BC,1951-04-14 00:00:00,,0,1951,1163780.1951.4.14,,10.6,,,0,,7.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,20.6,,0,,15,,,,-1.1,,,,1163780,0,,,BC,1951-04-15 00:00:00,,0,1951,1163780.1951.4.15,,9.8,,,0,,8.2,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,23.9,,0,,16,,,,0,,,,1163780,0,,,BC,1951-04-16 00:00:00,,0,1951,1163780.1951.4.16,,12,,,0,,6,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,22.8,,0,,17,,,,4.4,,,,1163780,0,,,BC,1951-04-17 00:00:00,,0,1951,1163780.1951.4.17,,13.6,,,0,,4.4,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,6.1,,0,,18,,,,-1.1,,,,1163780,0,,,BC,1951-04-18 00:00:00,,0,1951,1163780.1951.4.18,,2.5,,,0,,15.5,,4
-120.44194444444445,50.702222222222225,,,KAMLOOPS A,8.9,,0,,19,,,,-8.3,,,,1163780,0,,,BC,1951-04-19 00:00:00,,0,1951,1163780.1951.4.19,,0.3,,,0,,17.7,,4
