x,y,COOLING_DEGREE_DAYS_FLAG,TOTAL_SNOW_FLAG,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,STATION_NAME,TOTAL_PRECIPITATION,TOTAL_SNOW,MIN_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,MIN_TEMPERATURE,SNOW_ON_GROUND,SPEED_MAX_GUST,LOCAL_YEAR,MEAN_TEMPERATURE,SPEED_MAX_GUST_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY,ID,SNOW_ON_GROUND_FLAG,LOCAL_DAY,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,HEATING_DEGREE_DAYS,LOCAL_DATE,MIN_TEMPERATURE_FLAG
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,6.7,,,1944,15.3,,,,BC,,5,,1163840.1944.5.17,,17,,1163840,,0,2.7,1944-05-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.2,,3.9,,,1944,13.1,,,,BC,,5,,1163840.1944.5.18,,18,,1163840,,0,4.9,1944-05-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,19.4,,1.7,,,1944,10.6,,,,BC,,5,,1163840.1944.5.19,,19,,1163840,,0,7.4,1944-05-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,3.3,,,1944,10,,,,BC,,5,,1163840.1944.5.20,,20,,1163840,,0,8,1944-05-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,16.7,,2.2,,,1944,9.5,,,,BC,,5,,1163840.1944.5.21,,21,,1163840,,0,8.5,1944-05-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.3,,6.1,,,1944,9.7,,,,BC,,5,,1163840.1944.5.22,,22,,1163840,,0,8.3,1944-05-22 0:00,
-120.35,50.68333333,,,8.4,,,KAMLOOPS MISSION FLATS,8.4,0,,,12.8,,3.3,,,1944,8.1,,,,BC,,5,,1163840.1944.5.23,,23,,1163840,,0,9.9,1944-05-23 0:00,
-120.35,50.68333333,,,5.3,,,KAMLOOPS MISSION FLATS,5.3,0,,,17.8,,3.3,,,1944,10.6,,,,BC,,5,,1163840.1944.5.24,,24,,1163840,,0,7.4,1944-05-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,5.6,,,1944,13.4,,,,BC,,5,,1163840.1944.5.25,,25,,1163840,,0,4.6,1944-05-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,5.6,,,1944,16.2,,,,BC,,5,,1163840.1944.5.26,,26,,1163840,,0,1.8,1944-05-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,6.7,,,1944,17.8,,,,BC,,5,,1163840.1944.5.27,,27,,1163840,,0,0.2,1944-05-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,13.9,,,1944,20,,,,BC,,5,,1163840.1944.5.28,,28,,1163840,,2,0,1944-05-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25,,4.4,,,1944,14.7,,,,BC,,5,,1163840.1944.5.29,,29,,1163840,,0,3.3,1944-05-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25,,6.7,,,1944,15.9,,,,BC,,5,,1163840.1944.5.30,,30,,1163840,,0,2.1,1944-05-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,6.7,,,1944,14.8,,,,BC,,5,,1163840.1944.5.31,,31,,1163840,,0,3.2,1944-05-31 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,17.2,,10,,,1944,13.6,,,,BC,,6,,1163840.1944.6.1,,1,,1163840,,0,4.4,1944-06-01 0:00,
-120.35,50.68333333,,,5.6,,,KAMLOOPS MISSION FLATS,5.6,0,,,20,,7.2,,,1944,13.6,,,,BC,,6,,1163840.1944.6.2,,2,,1163840,,0,4.4,1944-06-02 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,21.7,,5.6,,,1944,13.7,,,,BC,,6,,1163840.1944.6.3,,3,,1163840,,0,4.3,1944-06-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,6.1,,,1944,14.7,,,,BC,,6,,1163840.1944.6.4,,4,,1163840,,0,3.3,1944-06-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,4.4,,,1944,15.3,,,,BC,,6,,1163840.1944.6.5,,5,,1163840,,0,2.7,1944-06-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,10,,,1944,17,,,,BC,,6,,1163840.1944.6.6,,6,,1163840,,0,1,1944-06-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,13.9,,5.6,,,1944,9.8,,,,BC,,6,,1163840.1944.6.7,,7,,1163840,,0,8.2,1944-06-07 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,26.1,,5,,,1944,15.6,,,,BC,,6,,1163840.1944.6.8,,8,,1163840,,0,2.4,1944-06-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,6.7,,,1944,18.7,,,,BC,,6,,1163840.1944.6.9,,9,,1163840,,0.7,0,1944-06-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,32.2,,6.7,,,1944,19.5,,,,BC,,6,,1163840.1944.6.10,,10,,1163840,,1.5,0,1944-06-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,12.8,,,1944,19.2,,,,BC,,6,,1163840.1944.6.11,,11,,1163840,,1.2,0,1944-06-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,10,,,1944,17,,,,BC,,6,,1163840.1944.6.12,,12,,1163840,,0,1,1944-06-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.3,,11.7,,,1944,15,,,,BC,,6,,1163840.1944.6.13,,13,,1163840,,0,3,1944-06-13 0:00,
-120.35,50.68333333,,,4.8,,,KAMLOOPS MISSION FLATS,4.8,0,,,16.7,,8.9,,,1944,12.8,,,,BC,,6,,1163840.1944.6.14,,14,,1163840,,0,5.2,1944-06-14 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,25,,10,,,1944,17.5,,,,BC,,6,,1163840.1944.6.15,,15,,1163840,,0,0.5,1944-06-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,12.2,,,1944,19.2,,,,BC,,6,,1163840.1944.6.16,,16,,1163840,,1.2,0,1944-06-16 0:00,
-120.35,50.68333333,,,10.2,,,KAMLOOPS MISSION FLATS,10.2,0,,,23.3,,10,,,1944,16.7,,,,BC,,6,,1163840.1944.6.17,,17,,1163840,,0,1.3,1944-06-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,10,,,1944,16.4,,,,BC,,6,,1163840.1944.6.18,,18,,1163840,,0,1.6,1944-06-18 0:00,
-120.35,50.68333333,,,1,,,KAMLOOPS MISSION FLATS,1,0,,,21.1,,8.9,,,1944,15,,,,BC,,6,,1163840.1944.6.19,,19,,1163840,,0,3,1944-06-19 0:00,
-120.35,50.68333333,,,5.3,,,KAMLOOPS MISSION FLATS,5.3,0,,,19.4,,11.1,,,1944,15.3,,,,BC,,6,,1163840.1944.6.20,,20,,1163840,,0,2.7,1944-06-20 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,21.7,,11.1,,,1944,16.4,,,,BC,,6,,1163840.1944.6.21,,21,,1163840,,0,1.6,1944-06-21 0:00,
-120.35,50.68333333,,,0.3,,,KAMLOOPS MISSION FLATS,0.3,0,,,28.9,,8.3,,,1944,18.6,,,,BC,,6,,1163840.1944.6.22,,22,,1163840,,0.6,0,1944-06-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.2,,10,,,1944,18.6,,,,BC,,6,,1163840.1944.6.23,,23,,1163840,,0.6,0,1944-06-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,12.8,,,1944,18.1,,,,BC,,6,,1163840.1944.6.24,,24,,1163840,,0.1,0,1944-06-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.7,,10.6,,,1944,16.2,,,,BC,,6,,1163840.1944.6.25,,25,,1163840,,0,1.8,1944-06-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,11.1,,,1944,17.2,,,,BC,,6,,1163840.1944.6.26,,26,,1163840,,0,0.8,1944-06-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,7.2,,,1944,17.5,,,,BC,,6,,1163840.1944.6.27,,27,,1163840,,0,0.5,1944-06-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,29.4,,10.6,,,1944,20,,,,BC,,6,,1163840.1944.6.28,,28,,1163840,,2,0,1944-06-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,12.8,,,1944,21.4,,,,BC,,6,,1163840.1944.6.29,,29,,1163840,,3.4,0,1944-06-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,16.7,,,1944,21.2,,,,BC,,6,,1163840.1944.6.30,,30,,1163840,,3.2,0,1944-06-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.3,,9.4,,,1944,13.9,,,,BC,,7,,1163840.1944.7.1,,1,,1163840,,0,4.1,1944-07-01 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,20,,7.8,,,1944,13.9,,,,BC,,7,,1163840.1944.7.2,,2,,1163840,,0,4.1,1944-07-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,5.6,,,1944,15.9,,,,BC,,7,,1163840.1944.7.3,,3,,1163840,,0,2.1,1944-07-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,7.8,,,1944,18.4,,,,BC,,7,,1163840.1944.7.4,,4,,1163840,,0.4,0,1944-07-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.3,,11.1,,,1944,19.7,,,,BC,,7,,1163840.1944.7.5,,5,,1163840,,1.7,0,1944-07-05 0:00,
-120.35,50.68333333,,,0.5,,,KAMLOOPS MISSION FLATS,0.5,0,,,17.2,,8.3,,,1944,12.8,,,,BC,,7,,1163840.1944.7.6,,6,,1163840,,0,5.2,1944-07-06 0:00,
-120.35,50.68333333,,,0.3,,,KAMLOOPS MISSION FLATS,0.3,0,,,22.2,,8.9,,,1944,15.6,,,,BC,,7,,1163840.1944.7.7,,7,,1163840,,0,2.4,1944-07-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,4.4,,,1944,15.6,,,,BC,,7,,1163840.1944.7.8,,8,,1163840,,0,2.4,1944-07-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,7.8,,,1944,17.8,,,,BC,,7,,1163840.1944.7.9,,9,,1163840,,0,0.2,1944-07-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,10,,,1944,20.3,,,,BC,,7,,1163840.1944.7.10,,10,,1163840,,2.3,0,1944-07-10 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,29.4,,12.8,,,1944,21.1,,,,BC,,7,,1163840.1944.7.11,,11,,1163840,,3.1,0,1944-07-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,12.8,,,1944,17.8,,,,BC,,7,,1163840.1944.7.12,,12,,1163840,,0,0.2,1944-07-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,10,,,1944,16.7,,,,BC,,7,,1163840.1944.7.13,,13,,1163840,,0,1.3,1944-07-13 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.2,,8.9,,,1944,18.1,,,,BC,,7,,1163840.1944.7.14,,14,,1163840,,0.1,0,1944-07-14 0:00,
-120.35,50.68333333,,,1,,,KAMLOOPS MISSION FLATS,1,0,,,28.3,,8.9,,,1944,18.6,,,,BC,,7,,1163840.1944.7.15,,15,,1163840,,0.6,0,1944-07-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,10,,,1944,18.4,,,,BC,,7,,1163840.1944.7.16,,16,,1163840,,0.4,0,1944-07-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,9.4,,,1944,19.7,,,,BC,,7,,1163840.1944.7.17,,17,,1163840,,1.7,0,1944-07-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,35.6,,10,,,1944,22.8,,,,BC,,7,,1163840.1944.7.18,,18,,1163840,,4.8,0,1944-07-18 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,37.2,,13.3,,,1944,25.3,,,,BC,,7,,1163840.1944.7.19,,19,,1163840,,7.3,0,1944-07-19 0:00,
-120.35,50.68333333,,,0.8,,,KAMLOOPS MISSION FLATS,0.8,0,,,22.8,,16.7,,,1944,19.8,,,,BC,,7,,1163840.1944.7.20,,20,,1163840,,1.8,0,1944-07-20 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,30,,13.3,,,1944,21.7,,,,BC,,7,,1163840.1944.7.21,,21,,1163840,,3.7,0,1944-07-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,32.2,,14.4,,,1944,23.3,,,,BC,,7,,1163840.1944.7.22,,22,,1163840,,5.3,0,1944-07-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,14.4,,,1944,22.8,,,,BC,,7,,1163840.1944.7.23,,23,,1163840,,4.8,0,1944-07-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,17.2,,,1944,23.9,,,,BC,,7,,1163840.1944.7.24,,24,,1163840,,5.9,0,1944-07-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,32.2,,18.3,,,1944,25.3,,,,BC,,7,,1163840.1944.7.25,,25,,1163840,,7.3,0,1944-07-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,35,,20,,,1944,27.5,,,,BC,,7,,1163840.1944.7.26,,26,,1163840,,9.5,0,1944-07-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,36.1,,19.4,,,1944,27.8,,,,BC,,7,,1163840.1944.7.27,,27,,1163840,,9.8,0,1944-07-27 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,33.9,,17.2,,,1944,25.6,,,,BC,,7,,1163840.1944.7.28,,28,,1163840,,7.6,0,1944-07-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,13.3,,,1944,20,,,,BC,,7,,1163840.1944.7.29,,29,,1163840,,2,0,1944-07-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,12.2,,,1944,16.7,,,,BC,,7,,1163840.1944.7.30,,30,,1163840,,0,1.3,1944-07-30 0:00,
-120.35,50.68333333,,,2.8,,,KAMLOOPS MISSION FLATS,2.8,0,,,21.1,,10.6,,,1944,15.9,,,,BC,,7,,1163840.1944.7.31,,31,,1163840,,0,2.1,1944-07-31 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,6.7,,,1944,17.3,,,,BC,,8,,1163840.1944.8.1,,1,,1163840,,0,0.7,1944-08-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,8.3,,,1944,18.1,,,,BC,,8,,1163840.1944.8.2,,2,,1163840,,0.1,0,1944-08-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,11.1,,,1944,18.9,,,,BC,,8,,1163840.1944.8.3,,3,,1163840,,0.9,0,1944-08-03 0:00,
-120.35,50.68333333,,,0.3,,,KAMLOOPS MISSION FLATS,0.3,0,,,28.9,,12.2,,,1944,20.6,,,,BC,,8,,1163840.1944.8.4,,4,,1163840,,2.6,0,1944-08-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,29.4,,11.7,,,1944,20.6,,,,BC,,8,,1163840.1944.8.5,,5,,1163840,,2.6,0,1944-08-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,11.7,,,1944,18.7,,,,BC,,8,,1163840.1944.8.6,,6,,1163840,,0.7,0,1944-08-06 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,22.2,,12.2,,,1944,17.2,,,,BC,,8,,1163840.1944.8.7,,7,,1163840,,0,0.8,1944-08-07 0:00,
-120.35,50.68333333,,,0.5,,,KAMLOOPS MISSION FLATS,0.5,0,,,25.6,,10.6,,,1944,18.1,,,,BC,,8,,1163840.1944.8.8,,8,,1163840,,0.1,0,1944-08-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.7,,11.1,,,1944,16.4,,,,BC,,8,,1163840.1944.8.9,,9,,1163840,,0,1.6,1944-08-09 0:00,
-120.35,50.68333333,,,2.8,,,KAMLOOPS MISSION FLATS,2.8,0,,,26.7,,12.8,,,1944,19.8,,,,BC,,8,,1163840.1944.8.10,,10,,1163840,,1.8,0,1944-08-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.3,,9.4,,,1944,16.4,,,,BC,,8,,1163840.1944.8.11,,11,,1163840,,0,1.6,1944-08-11 0:00,
-120.35,50.68333333,,,3,,,KAMLOOPS MISSION FLATS,3,0,,,16.1,,11.7,,,1944,13.9,,,,BC,,8,,1163840.1944.8.12,,12,,1163840,,0,4.1,1944-08-12 0:00,
-120.35,50.68333333,,,5.1,,,KAMLOOPS MISSION FLATS,5.1,0,,,19.4,,11.1,,,1944,15.3,,,,BC,,8,,1163840.1944.8.13,,13,,1163840,,0,2.7,1944-08-13 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,23.3,,8.9,,,1944,16.1,,,,BC,,8,,1163840.1944.8.14,,14,,1163840,,0,1.9,1944-08-14 0:00,
-120.35,50.68333333,,,12.4,,,KAMLOOPS MISSION FLATS,12.4,0,,,20.6,,11.1,,,1944,15.9,,,,BC,,8,,1163840.1944.8.15,,15,,1163840,,0,2.1,1944-08-15 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,8.3,,,1944,16.1,,,,BC,,8,,1163840.1944.8.16,,16,,1163840,,0,1.9,1944-08-16 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,21.1,,10,,,1944,15.6,,,,BC,,8,,1163840.1944.8.17,,17,,1163840,,0,2.4,1944-08-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,18.9,,10,,,1944,14.5,,,,BC,,8,,1163840.1944.8.18,,18,,1163840,,0,3.5,1944-08-18 0:00,
-120.35,50.68333333,,,2.5,,,KAMLOOPS MISSION FLATS,2.5,0,,,22.2,,8.9,,,1944,15.6,,,,BC,,8,,1163840.1944.8.19,,19,,1163840,,0,2.4,1944-08-19 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,25.6,,6.7,,,1944,16.2,,,,BC,,8,,1163840.1944.8.20,,20,,1163840,,0,1.8,1944-08-20 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,8.3,,,1944,17.5,,,,BC,,8,,1163840.1944.8.21,,21,,1163840,,0,0.5,1944-08-21 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,9.4,,,1944,18.6,,,,BC,,8,,1163840.1944.8.22,,22,,1163840,,0.6,0,1944-08-22 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.2,,8.3,,,1944,15.3,,,,BC,,8,,1163840.1944.8.23,,23,,1163840,,0,2.7,1944-08-23 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,9.4,,,1944,16.1,,,,BC,,8,,1163840.1944.8.24,,24,,1163840,,0,1.9,1944-08-24 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,10,,,1944,17,,,,BC,,8,,1163840.1944.8.25,,25,,1163840,,0,1,1944-08-25 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.1,,10,,,1944,18.1,,,,BC,,8,,1163840.1944.8.26,,26,,1163840,,0.1,0,1944-08-26 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,12.2,,,1944,18.1,,,,BC,,8,,1163840.1944.8.27,,27,,1163840,,0.1,0,1944-08-27 0:00,
-120.35,50.68333333,,,1.8,,,KAMLOOPS MISSION FLATS,1.8,0,,,27.8,,13.3,,,1944,20.6,,,,BC,,8,,1163840.1944.8.28,,28,,1163840,,2.6,0,1944-08-28 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.3,,7.8,,,1944,18.1,,,,BC,,8,,1163840.1944.8.29,,29,,1163840,,0.1,0,1944-08-29 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,10,,,1944,19.5,,,,BC,,8,,1163840.1944.8.30,,30,,1163840,,1.5,0,1944-08-30 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,29.4,,10.6,,,1944,20,,,,BC,,8,,1163840.1944.8.31,,31,,1163840,,2,0,1944-08-31 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,22.8,,10,,,1944,16.4,,,,BC,,9,,1163840.1944.9.1,,1,,1163840,,0,1.6,1944-09-01 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,23.9,,7.8,,,1944,15.9,,,,BC,,9,,1163840.1944.9.2,,2,,1163840,,0,2.1,1944-09-02 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,26.7,,7.8,,,1944,17.3,,,,BC,,9,,1163840.1944.9.3,,3,,1163840,,0,0.7,1944-09-03 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,27.8,,11.1,,,1944,19.5,,,,BC,,9,,1163840.1944.9.4,,4,,1163840,,1.5,0,1944-09-04 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,10,,,1944,19.5,,,,BC,,9,,1163840.1944.9.5,,5,,1163840,,1.5,0,1944-09-05 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,33.3,,10,,,1944,21.7,,,,BC,,9,,1163840.1944.9.6,,6,,1163840,,3.7,0,1944-09-06 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30,,15.6,,,1944,22.8,,,,BC,,9,,1163840.1944.9.7,,7,,1163840,,4.8,0,1944-09-07 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,7.8,,,1944,19.2,,,,BC,,9,,1163840.1944.9.8,,8,,1163840,,1.2,0,1944-09-08 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,8.9,,,1944,20,,,,BC,,9,,1163840.1944.9.9,,9,,1163840,,2,0,1944-09-09 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,30.6,,7.2,,,1944,18.9,,,,BC,,9,,1163840.1944.9.10,,10,,1163840,,0.9,0,1944-09-10 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,28.9,,7.2,,,1944,18.1,,,,BC,,9,,1163840.1944.9.11,,11,,1163840,,0.1,0,1944-09-11 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,31.1,,7.2,,,1944,19.2,,,,BC,,9,,1163840.1944.9.12,,12,,1163840,,1.2,0,1944-09-12 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,20.6,,11.1,,,1944,15.9,,,,BC,,9,,1163840.1944.9.13,,13,,1163840,,0,2.1,1944-09-13 0:00,
-120.35,50.68333333,,,6.9,,,KAMLOOPS MISSION FLATS,6.9,0,,,13.9,,7.2,,,1944,10.6,,,,BC,,9,,1163840.1944.9.14,,14,,1163840,,0,7.4,1944-09-14 0:00,
-120.35,50.68333333,,,3.3,,,KAMLOOPS MISSION FLATS,3.3,0,,,16.7,,7.2,,,1944,12,,,,BC,,9,,1163840.1944.9.15,,15,,1163840,,0,6,1944-09-15 0:00,
-120.35,50.68333333,,,14.2,,,KAMLOOPS MISSION FLATS,14.2,0,,,13.9,,5.6,,,1944,9.8,,,,BC,,9,,1163840.1944.9.16,,16,,1163840,,0,8.2,1944-09-16 0:00,
-120.35,50.68333333,,,1.3,,,KAMLOOPS MISSION FLATS,1.3,0,,,15.6,,3.3,,,1944,9.5,,,,BC,,9,,1163840.1944.9.17,,17,,1163840,,0,8.5,1944-09-17 0:00,
-120.35,50.68333333,,,0,,,KAMLOOPS MISSION FLATS,0,0,,,15.6,,6.7,,,1944,11.2,,,,BC,,9,,1163840.1944.9.18,,18,,1163840,,0,6.8,1944-09-18 0:00,
-120.35,50.68333333,,,2.5,,,KAMLOOPS MISSION FLATS,2.5,0,,,16.1,,7.2,,,1944,11.7,,,,BC,,9,,1163840.1944.9.19,,19,,1163840,,0,6.3,1944-09-19 0:00,
-120.35,50.68333333,,,1.5,,,KAMLOOPS MISSION FLATS,1.5,0,,,13.9,,8.3,,,1944,11.1,,,,BC,,9,,1163840.1944.9.20,,20,,1163840,,0,6.9,1944-09-20 0:00,
