x,y,SNOW_ON_GROUND,ID,SPEED_MAX_GUST_FLAG,MIN_REL_HUMIDITY,HEATING_DEGREE_DAYS,MAX_TEMPERATURE,SNOW_ON_GROUND_FLAG,MAX_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,LOCAL_DAY,SPEED_MAX_GUST,TOTAL_RAIN,MEAN_TEMPERATURE_FLAG,DIRECTION_MAX_GUST,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,MAX_REL_HUMIDITY,PROVINCE_CODE,TOTAL_PRECIPITATION_FLAG,TOTAL_PRECIPITATION,LOCAL_YEAR,MEAN_TEMPERATURE,TOTAL_SNOW,LOCAL_DATE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,TOTAL_RAIN_FLAG,STATION_NAME,HEATING_DEGREE_DAYS_FLAG
-122.67888888888889,53.89083333333333,20,1096450.1998.1.22,,,21.1,-0.5,,,M,,,22,0,0,,0,1096450,-5.7,,BC,T,0,1998,-3.1,0,1998-01-22 00:00:00,1,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,23,1096450.1998.1.23,,,19.9,0.8,,,M,,,23,0,4.8,,0,1096450,-4.5,,BC,,13.8,1998,-1.9,9.2,1998-01-23 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,23,1096450.1998.1.24,,,15.1,5.3,,,M,,,24,41,0,,19,1096450,0.4,,BC,,0,1998,2.9,0,1998-01-24 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,15,1096450.1998.1.25,,,14.2,6.2,,,M,,,25,46,0,,18,1096450,1.3,,BC,T,0,1998,3.8,0,1998-01-25 00:00:00,1,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,12,1096450.1998.1.26,,,13.1,6.6,,,M,,,26,46,0,,19,1096450,3.1,,BC,T,0,1998,4.9,0,1998-01-26 00:00:00,1,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,10,1096450.1998.1.27,,,18.8,4.6,,,M,,,27,0,0,,0,1096450,-6.1,,BC,,0,1998,-0.8,0,1998-01-27 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,9,1096450.1998.1.28,,,21.1,1.5,,,M,,,28,0,0,,0,1096450,-7.6,,BC,,0,1998,-3.1,0,1998-01-28 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,9,1096450.1998.1.29,E,,14,8.4,,,M,,E,29,39,0,,19,1096450,-0.4,,BC,,0,1998,4,0,1998-01-29 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,7,1096450.1998.1.30,,,16.5,6.4,,,M,,,30,0,0,,0,1096450,-3.5,,BC,,0,1998,1.5,0,1998-01-30 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,5,1096450.1998.1.31,,,20.1,3.5,,,M,,,31,0,0,,0,1096450,-7.7,,BC,,0,1998,-2.1,0,1998-01-31 00:00:00,1,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,4,1096450.1998.2.1,,,22.1,2.2,,,M,,,1,0,0,,0,1096450,-10.3,,BC,,0,1998,-4.1,0,1998-02-01 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,4,1096450.1998.2.2,,,21.4,1,,,M,,,2,0,0,,0,1096450,-7.7,,BC,,0,1998,-3.4,0,1998-02-02 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,4,1096450.1998.2.3,,,24.2,-2.5,,,M,,,3,0,0,,0,1096450,-9.9,,BC,,0,1998,-6.2,0,1998-02-03 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,3,1096450.1998.2.4,,,21.4,-0.7,,,M,,,4,0,0,,0,1096450,-6,,BC,,0.2,1998,-3.4,0.2,1998-02-04 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,3,1096450.1998.2.5,,,18.7,0.1,,,M,,,5,0,0.2,,0,1096450,-1.4,,BC,,2.6,1998,-0.7,2,1998-02-05 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,5,1096450.1998.2.6,,,18.6,0.8,,,M,,,6,0,0,,0,1096450,-1.9,,BC,,0,1998,-0.6,0,1998-02-06 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,5,1096450.1998.2.7,,,19.5,1.3,,,M,,,7,0,2.2,,0,1096450,-4.3,,BC,,2.2,1998,-1.5,0,1998-02-07 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,4,1096450.1998.2.8,,,23.1,-1.8,,,M,,,8,0,0,,0,1096450,-8.3,,BC,T,0,1998,-5.1,0,1998-02-08 00:00:00,2,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,4,1096450.1998.2.9,,,19.1,4.1,,,M,,,9,0,0,,0,1096450,-6.3,,BC,,2.6,1998,-1.1,3.4,1998-02-09 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,7,1096450.1998.2.10,E,,19.8,4.9,,,M,,E,10,46,0,,19,1096450,-8.5,,BC,,0,1998,-1.8,0,1998-02-10 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,7,1096450.1998.2.11,E,,15.9,5.7,,,M,,E,11,37,0,,18,1096450,-1.5,,BC,,0,1998,2.1,0,1998-02-11 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,6,1096450.1998.2.12,,,15.6,6.6,,,M,,,12,52,1.6,,17,1096450,-1.9,,BC,,4.2,1998,2.4,2.2,1998-02-12 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,6,1096450.1998.2.13,,,12.8,7.7,,,M,,,13,41,0,,18,1096450,2.7,,BC,,0,1998,5.2,0,1998-02-13 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,3,1096450.1998.2.14,,,17,5.6,,,M,,,14,0,0,,0,1096450,-3.6,,BC,,0,1998,1,0,1998-02-14 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.15,,,16.3,5.7,T,,M,,,15,0,0,,0,1096450,-2.3,,BC,,0,1998,1.7,0,1998-02-15 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.16,,,17.4,5.6,,,M,,,16,0,0,,0,1096450,-4.4,,BC,,0,1998,0.6,0,1998-02-16 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.17,,,17.4,5.9,T,,M,,,17,0,0,,0,1096450,-4.7,,BC,,0,1998,0.6,0,1998-02-17 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.18,E,,15.3,8.6,T,,M,,E,18,50,0,,17,1096450,-3.3,,BC,,0,1998,2.7,0,1998-02-18 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.19,E,,12.2,9.3,T,,M,,E,19,48,0,,16,1096450,2.2,,BC,T,0,1998,5.8,0,1998-02-19 00:00:00,2,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.20,E,,14.4,8.6,T,,M,,E,20,52,2.4,,17,1096450,-1.4,,BC,,2.4,1998,3.6,0,1998-02-20 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.21,E,,13.4,8,T,,M,,E,21,52,0,,14,1096450,1.1,,BC,,0,1998,4.6,0,1998-02-21 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.22,,,15.1,7.9,T,,M,,,22,0,0.2,,0,1096450,-2.1,,BC,,0.2,1998,2.9,0,1998-02-22 00:00:00,2,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.23,,,17.5,5.6,,,M,,,23,0,0,,0,1096450,-4.7,,BC,,0,1998,0.5,0,1998-02-23 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.24,,,18.3,4.1,,,M,,,24,0,0,,0,1096450,-4.7,,BC,,0,1998,-0.3,0,1998-02-24 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.25,,,20.8,0.5,,,M,,,25,0,0,,0,1096450,-6.1,,BC,,1,1998,-2.8,1.2,1998-02-25 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.26,,,21.4,0.4,,,M,,,26,0,0,,0,1096450,-7.2,,BC,,0,1998,-3.4,0,1998-02-26 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.27,,,23.6,1.1,,,M,,,27,0,0,,0,1096450,-12.3,,BC,,0,1998,-5.6,0,1998-02-27 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.2.28,,,22.2,1,,,M,,,28,0,0,,0,1096450,-9.3,,BC,,0.2,1998,-4.2,0.4,1998-02-28 00:00:00,2,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.1,,,19.5,5.2,,,M,,,1,0,0,,0,1096450,-8.1,,BC,T,0,1998,-1.5,0,1998-03-01 00:00:00,3,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.2,,,15.8,5.8,T,,M,,,2,0,0,,0,1096450,-1.4,,BC,T,0,1998,2.2,0,1998-03-02 00:00:00,3,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.3,,,20.7,0.4,,,M,,,3,0,0,,0,1096450,-5.8,,BC,,0,1998,-2.7,0,1998-03-03 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.4,,,21,0.6,,,M,,,4,0,0,,0,1096450,-6.5,,BC,,0,1998,-3,0,1998-03-04 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.5,,,20,1.3,,,M,,,5,0,0,,0,1096450,-5.2,,BC,,0,1998,-2,0,1998-03-05 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.6,,,24.8,-0.6,,,M,,,6,0,0,,0,1096450,-12.9,,BC,,0,1998,-6.8,0,1998-03-06 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.7,E,,23.8,-1.8,,,M,,E,7,44,0,,3,1096450,-9.8,,BC,,0,1998,-5.8,0,1998-03-07 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.8,,,27.9,-7.7,,,M,,,8,0,0,,0,1096450,-12,,BC,,2.6,1998,-9.9,5,1998-03-08 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,7,1096450.1998.3.9,,,28,-6.9,,,M,,,9,0,0,,0,1096450,-13.1,,BC,,3.2,1998,-10,6.4,1998-03-09 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,9,1096450.1998.3.10,,,25,-0.2,,,M,,,10,0,0,,0,1096450,-13.8,,BC,,0.4,1998,-7,0.4,1998-03-10 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,8,1096450.1998.3.11,,,13.6,9.6,,,M,,,11,0,0,,0,1096450,-0.9,,BC,,0,1998,4.4,0,1998-03-11 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.12,,,15.3,5.6,T,,M,,,12,0,1,,0,1096450,-0.3,,BC,,1,1998,2.7,0,1998-03-12 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.13,,,13.8,7,T,,M,,,13,0,12.8,,0,1096450,1.4,,BC,,12.8,1998,4.2,0,1998-03-13 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.14,,,12.7,10.2,,,M,,,14,0,1.8,,0,1096450,0.4,,BC,,1.8,1998,5.3,0,1998-03-14 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.15,,,13,9.4,,,M,,,15,32,1.2,,22,1096450,0.6,,BC,,1.2,1998,5,0,1998-03-15 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.16,,,13.7,9.2,,,M,,,16,0,0,,0,1096450,-0.7,,BC,,0,1998,4.3,0,1998-03-16 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.17,,,15.8,9.9,,,M,,,17,0,0,,0,1096450,-5.5,,BC,,0,1998,2.2,0,1998-03-17 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.18,,,13.4,11.4,,,M,,,18,0,0,,0,1096450,-2.3,,BC,,0,1998,4.6,0,1998-03-18 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.19,,,15.5,9.9,,,M,,,19,0,0,,0,1096450,-5,,BC,,0,1998,2.5,0,1998-03-19 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.20,,,13.3,11.9,,,M,,,20,0,0,,0,1096450,-2.5,,BC,,0,1998,4.7,0,1998-03-20 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.21,,,11.4,11.9,,,M,,,21,0,0,,0,1096450,1.2,,BC,,0,1998,6.6,0,1998-03-21 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.22,E,,12.9,8.8,,,M,,E,22,32,8.2,,36,1096450,1.4,,BC,,8.2,1998,5.1,0,1998-03-22 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.23,,,14,7.2,,,M,,,23,0,1.8,,0,1096450,0.8,,BC,,1.8,1998,4,0,1998-03-23 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.24,,,13.1,7.9,,,M,,,24,0,6,,0,1096450,1.9,,BC,,6,1998,4.9,0,1998-03-24 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.25,,,14.6,8.4,,,M,,,25,0,0,,0,1096450,-1.6,,BC,,0,1998,3.4,0,1998-03-25 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.26,E,,15.9,6.1,,,M,,E,26,37,0,,28,1096450,-1.9,,BC,,0.2,1998,2.1,0.2,1998-03-26 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.27,,,17.3,5.8,,,M,,,27,0,0,,0,1096450,-4.4,,BC,T,0,1998,0.7,0,1998-03-27 00:00:00,3,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.28,,,17.4,6.6,,,M,,,28,0,0,,0,1096450,-5.5,,BC,,0,1998,0.6,0,1998-03-28 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.29,,,16.8,4.5,,,M,,,29,0,0,,0,1096450,-2.2,,BC,,2,1998,1.2,2.4,1998-03-29 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.30,E,,13.3,7.8,,,M,,E,30,32,1.2,,15,1096450,1.6,,BC,,1.4,1998,4.7,0.2,1998-03-30 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.3.31,,,16.1,8,,,M,,,31,0,0,,0,1096450,-4.2,,BC,,0,1998,1.9,0,1998-03-31 00:00:00,3,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.1,,,17.2,9.1,,,M,,,1,0,0,,0,1096450,-7.6,,BC,,0,1998,0.8,0,1998-04-01 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.2,,,14.5,9.2,,,M,,,2,0,0,,0,1096450,-2.2,,BC,,0,1998,3.5,0,1998-04-02 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.3,,,13.8,9.2,,,M,,,3,0,0,,0,1096450,-0.9,,BC,,0,1998,4.2,0,1998-04-03 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.4,,,15.9,10.8,,,M,,,4,0,0,,0,1096450,-6.6,,BC,,0,1998,2.1,0,1998-04-04 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.5,,,13.7,14.6,,,M,,,5,0,0,,0,1096450,-6,,BC,,0,1998,4.3,0,1998-04-05 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.6,,,11.9,12.2,,,M,,,6,0,0.8,,0,1096450,-0.1,,BC,,0.8,1998,6.1,0,1998-04-06 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.7,,,14.6,10.9,,,M,,,7,0,0.2,,0,1096450,-4.1,,BC,,0.2,1998,3.4,0,1998-04-07 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.8,,,15,8,,,M,,,8,0,0,,0,1096450,-2.1,,BC,T,0,1998,3,0,1998-04-08 00:00:00,4,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.9,,,17.3,8,,,M,,,9,0,0,,0,1096450,-6.6,,BC,,0,1998,0.7,0,1998-04-09 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.10,,,17.9,7.3,,,M,,,10,0,0,,0,1096450,-7.2,,BC,,0,1998,0.1,0,1998-04-10 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.11,,,14.2,8.4,,,M,,,11,0,0,,0,1096450,-0.9,,BC,,0,1998,3.8,0,1998-04-11 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.12,,,15.2,8.2,,,M,,,12,0,0,,0,1096450,-2.7,,BC,,0,1998,2.8,0,1998-04-12 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.13,E,,15.5,6.9,,,M,,E,13,32,0,,31,1096450,-2,,BC,T,0,1998,2.5,0,1998-04-13 00:00:00,4,0,M,T,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.14,,,15.6,10.5,,,M,,,14,0,0,,0,1096450,-5.8,,BC,,0,1998,2.4,0,1998-04-14 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.15,,,13.1,13.2,,,M,,,15,33,0,,24,1096450,-3.5,,BC,,0,1998,4.9,0,1998-04-15 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.16,,,10.9,11.7,,,M,,,16,0,0,,0,1096450,2.4,,BC,,0,1998,7.1,0,1998-04-16 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.17,,,11.9,15.7,,,M,,,17,0,0,,0,1096450,-3.6,,BC,,0,1998,6.1,0,1998-04-17 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.18,,,12.1,9.5,,,M,,,18,32,5.2,,19,1096450,2.3,,BC,,5.2,1998,5.9,0,1998-04-18 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.19,,,12.7,10.9,,,M,,,19,41,2.8,,26,1096450,-0.4,,BC,,2.8,1998,5.3,0,1998-04-19 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.20,,,12.8,15.5,,,M,,,20,0,0,,0,1096450,-5.2,,BC,,0,1998,5.2,0,1998-04-20 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.21,,,8.3,15.3,,,M,,,21,0,0,,0,1096450,4.1,,BC,,0,1998,9.7,0,1998-04-21 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.22,,,9.8,17.8,,,M,,,22,0,0,,0,1096450,-1.4,,BC,,0,1998,8.2,0,1998-04-22 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.23,E,,7.4,18.7,,,M,,E,23,32,14.4,,12,1096450,2.5,,BC,,14.4,1998,10.6,0,1998-04-23 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.24,,,10.8,11.8,,,M,,,24,0,7,,0,1096450,2.6,,BC,,7,1998,7.2,0,1998-04-24 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.25,,,11.9,12.2,,,M,,,25,33,0,,20,1096450,-0.1,,BC,T,0,1998,6.1,0,1998-04-25 00:00:00,4,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.26,,,7.7,13.1,,,M,,,26,57,2.4,,25,1096450,7.5,,BC,,2.4,1998,10.3,0,1998-04-26 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.27,,,8.8,13.9,,,M,,,27,0,1.4,,0,1096450,4.4,,BC,,1.4,1998,9.2,0,1998-04-27 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.28,E,,4.9,20.5,,,M,,E,28,41,0,,32,1096450,5.6,,BC,,0,1998,13.1,0,1998-04-28 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.29,,,6.4,19.6,,,M,,,29,0,0,,0,1096450,3.6,,BC,,0,1998,11.6,0,1998-04-29 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.4.30,,,3.5,23.5,,,M,,,30,0,0,,0,1096450,5.4,,BC,,0,1998,14.5,0,1998-04-30 00:00:00,4,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.1,,,3.5,25.8,,,M,,,1,0,0,,0,1096450,3.1,,BC,,0,1998,14.5,0,1998-05-01 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.2,,,2.2,26.7,,,M,,,2,37,0,,26,1096450,4.8,,BC,T,0,1998,15.8,0,1998-05-02 00:00:00,5,0,M,,,T,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.3,,,4.6,20.4,,,M,,,3,37,0,,29,1096450,6.4,,BC,,0,1998,13.4,0,1998-05-03 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.4,,,4.8,25.2,,,M,,,4,0,0,,0,1096450,1.1,,BC,,0,1998,13.2,0,1998-05-04 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.5,,,6.8,19.9,,,M,,,5,0,0,,0,1096450,2.5,,BC,,0,1998,11.2,0,1998-05-05 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.6,,,6,22,,,M,,,6,0,0,,0,1096450,1.9,,BC,,0,1998,12,0,1998-05-06 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.7,,,8.8,16,,,M,,,7,0,0,,0,1096450,2.3,,BC,,0,1998,9.2,0,1998-05-07 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.8,,,7.3,17.9,,,M,,,8,0,0,,0,1096450,3.5,,BC,,0,1998,10.7,0,1998-05-08 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.9,,,7.1,17.2,,,M,,,9,0,0,,0,1096450,4.6,,BC,,0,1998,10.9,0,1998-05-09 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.10,,,7.5,20.4,,,M,,,10,0,0,,0,1096450,0.6,,BC,,0,1998,10.5,0,1998-05-10 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.11,,,5.4,24.2,,,M,,,11,0,0,,0,1096450,1,,BC,,0,1998,12.6,0,1998-05-11 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.12,,,3.2,22.7,,,M,,,12,0,0,,0,1096450,6.9,,BC,,0,1998,14.8,0,1998-05-12 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.13,,,4.8,21.5,,,M,,,13,0,10.8,,0,1096450,4.8,,BC,,10.8,1998,13.2,0,1998-05-13 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.14,,,7.3,15.1,,,M,,,14,0,13.2,,0,1096450,6.3,,BC,,13.2,1998,10.7,0,1998-05-14 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.15,,,7.4,13.8,,,M,,,15,0,19.4,,0,1096450,7.3,,BC,,19.4,1998,10.6,0,1998-05-15 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.16,E,,8,17.7,,,M,,E,16,33,0,,21,1096450,2.3,,BC,,0,1998,10,0,1998-05-16 00:00:00,5,0,M,,,,PRINCE GEORGE A,
-122.67888888888889,53.89083333333333,0,1096450.1998.5.17,,,6,20,,,M,,,17,0,0,,0,1096450,4,,BC,T,0,1998,12,0,1998-05-17 00:00:00,5,0,M,,,T,PRINCE GEORGE A,
