x,y,MIN_REL_HUMIDITY_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_SNOW_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,LOCAL_DATE,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_DAY,MEAN_TEMPERATURE_FLAG,ID,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MAX_TEMPERATURE_FLAG,HEATING_DEGREE_DAYS_FLAG,MIN_TEMPERATURE,MEAN_TEMPERATURE,PROVINCE_CODE,TOTAL_RAIN,TOTAL_RAIN_FLAG,CLIMATE_IDENTIFIER,SNOW_ON_GROUND
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,11.8,2021,,2021-11-04 00:00:00,5.1,32,8.6,0,,88,,,4,,1096439.2021.11.4,17,99,,,3.8,6.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,15.4,2021,,2021-11-05 00:00:00,2,55,8.7,0,,60,,,5,,1096439.2021.11.5,18,99,,,-3.5,2.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,M,,21.6,2021,,2021-11-06 00:00:00,0.5,,1,0,,93,M,,6,,1096439.2021.11.6,,99,,,-8.1,-3.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,M,,22.7,2021,,2021-11-07 00:00:00,0,,0.3,0,,92,M,,7,,1096439.2021.11.7,,99,,,-9.6,-4.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,19.2,2021,,2021-11-08 00:00:00,0,32,3.6,0,,55,,,8,,1096439.2021.11.8,13,99,,,-5.9,-1.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,13.2,2021,,2021-11-09 00:00:00,0,71,7.7,0,,36,,,9,,1096439.2021.11.9,17,67,,,1.9,4.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,18.3,2021,,2021-11-10 00:00:00,0,52,6.3,0,,40,,,10,,1096439.2021.11.10,18,88,,,-6.8,-0.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,17.8,2021,,2021-11-11 00:00:00,0.2,55,6.7,0,,52,,,11,,1096439.2021.11.11,19,94,,,-6.3,0.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,11.7,2021,,2021-11-12 00:00:00,0,58,10.2,0,,40,,,12,,1096439.2021.11.12,19,91,,,2.3,6.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,16.4,2021,,2021-11-13 00:00:00,0,39,5.9,0,,52,,,13,,1096439.2021.11.13,21,83,,,-2.7,1.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,19.5,2021,,2021-11-14 00:00:00,7.7,37,2.5,0,,85,,,14,,1096439.2021.11.14,18,99,,,-5.4,-1.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,20.3,2021,,2021-11-15 00:00:00,1.7,42,0,0,,86,,,15,,1096439.2021.11.15,30,100,,,-4.6,-2.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,M,,22.5,2021,,2021-11-16 00:00:00,0,,-1.1,0,,69,M,,16,,1096439.2021.11.16,,94,,,-7.8,-4.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,23.4,2021,,2021-11-17 00:00:00,0,46,-1.4,0,,74,,,17,,1096439.2021.11.17,20,94,,,-9.4,-5.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,19.6,2021,,2021-11-18 00:00:00,1.1,46,-0.7,0,,80,,,18,,1096439.2021.11.18,19,93,,,-2.5,-1.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,20.4,2021,,2021-11-19 00:00:00,0,55,-0.4,0,,75,,,19,,1096439.2021.11.19,18,89,,,-4.4,-2.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,17.7,2021,,2021-11-20 00:00:00,0,54,2,0,,73,,,20,,1096439.2021.11.20,19,84,,,-1.5,0.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,16.1,2021,,2021-11-21 00:00:00,3.4,50,3.2,0,,79,,,21,,1096439.2021.11.21,19,96,,,0.5,1.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,13.6,2021,,2021-11-22 00:00:00,0,72,8.1,0,,46,,,22,,1096439.2021.11.22,19,77,,,0.7,4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,M,,20,2021,,2021-11-23 00:00:00,0,,1.8,0,,63,M,,23,,1096439.2021.11.23,,86,,,-5.7,-2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,19.5,2021,,2021-11-24 00:00:00,1.8,61,1.6,0,,69,,,24,,1096439.2021.11.24,17,94,,,-4.5,-1.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,14.4,2021,,2021-11-25 00:00:00,0,78,5.6,0,,69,,,25,,1096439.2021.11.25,19,84,,,1.6,3.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,18.6,2021,,2021-11-26 00:00:00,0.2,48,4.3,0,,46,,,26,,1096439.2021.11.26,30,92,,,-5.5,-0.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,19.1,2021,,2021-11-27 00:00:00,2.5,45,4.8,0,,74,,,27,,1096439.2021.11.27,19,97,,,-6.9,-1.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,13.6,2021,,2021-11-28 00:00:00,0,48,7.9,0,,63,,,28,,1096439.2021.11.28,19,89,,,0.9,4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,17.1,2021,,2021-11-29 00:00:00,0,45,4.8,0,,73,,,29,,1096439.2021.11.29,19,92,,,-3.1,0.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,11,,,,12,2021,,2021-11-30 00:00:00,3,59,8.6,0,,50,,,30,,1096439.2021.11.30,17,93,,,3.4,6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,14.2,2021,,2021-12-01 00:00:00,1.4,50,7.2,0,,46,,,1,,1096439.2021.12.1,24,97,,,0.4,3.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,20.2,2021,,2021-12-02 00:00:00,0,37,1.7,0,,58,,,2,,1096439.2021.12.2,25,86,,,-6.1,-2.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,22.1,2021,,2021-12-03 00:00:00,0,42,-1.2,0,,62,,,3,,1096439.2021.12.3,19,82,,,-6.9,-4.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,25.6,2021,,2021-12-04 00:00:00,0.4,32,-3.7,0,,69,,,4,,1096439.2021.12.4,19,92,,,-11.5,-7.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,30.3,2021,,2021-12-05 00:00:00,0,,-7.2,0,,75,M,,5,,1096439.2021.12.5,,89,,,-17.3,-12.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,29.8,2021,,2021-12-06 00:00:00,0,,-6.5,0,,80,M,,6,,1096439.2021.12.6,,92,,,-17.1,-11.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,23.6,2021,,2021-12-07 00:00:00,2.8,42,-1,0,,82,,,7,,1096439.2021.12.7,17,93,,,-10.2,-5.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,21.8,2021,,2021-12-08 00:00:00,1,48,-0.6,0,,58,,,8,,1096439.2021.12.8,18,95,,,-7,-3.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,25.9,2021,,2021-12-09 00:00:00,0,,-3.8,0,,77,M,,9,,1096439.2021.12.9,,91,,,-11.9,-7.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,21.7,2021,,2021-12-10 00:00:00,,76,-0.8,0,,70,,M,10,,1096439.2021.12.10,18,90,,,-6.5,-3.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,24,2021,,2021-12-11 00:00:00,0,59,-0.2,0,,69,,,11,,1096439.2021.12.11,20,96,,,-11.7,-6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,27.7,2021,,2021-12-12 00:00:00,0,,-5,0,,87,M,,12,,1096439.2021.12.12,,95,,,-14.4,-9.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,29.2,2021,,2021-12-13 00:00:00,0,41,-7.1,0,,76,,,13,,1096439.2021.12.13,36,93,,,-15.3,-11.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,34.3,2021,,2021-12-14 00:00:00,0,32,-11.2,0,,69,,,14,,1096439.2021.12.14,35,84,,,-21.4,-16.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,32.1,2021,,2021-12-15 00:00:00,,,-11.4,0,,71,M,M,15,,1096439.2021.12.15,,88,,,-16.8,-14.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,37.7,2021,,2021-12-16 00:00:00,1.4,,-11.2,0,,64,M,,16,,1096439.2021.12.16,,89,,,-28.1,-19.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,41.8,2021,,2021-12-17 00:00:00,0,,-17,0,,76,M,,17,,1096439.2021.12.17,,84,,,-30.6,-23.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,31.9,2021,,2021-12-18 00:00:00,0.9,32,-10.7,0,,80,,,18,,1096439.2021.12.18,35,89,,,-17.1,-13.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,38.4,2021,,2021-12-19 00:00:00,0,,-12.5,0,,76,M,,19,,1096439.2021.12.19,,87,,,-28.2,-20.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,38.5,2021,,2021-12-20 00:00:00,0,,-14.8,0,,78,M,,20,,1096439.2021.12.20,,86,,,-26.1,-20.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,31.1,2021,,2021-12-21 00:00:00,3.1,45,-8.1,0,,84,,,21,,1096439.2021.12.21,18,90,,,-18.1,-13.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,27.7,2021,,2021-12-22 00:00:00,4.7,33,-7.5,0,,80,,,22,,1096439.2021.12.22,36,92,,,-11.8,-9.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,37.7,2021,,2021-12-23 00:00:00,0,,-11.8,0,,77,M,,23,,1096439.2021.12.23,,87,,,-27.6,-19.7,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,12,M,M,,,2021,M,2021-12-24 00:00:00,,,,,M,,M,M,24,M,1096439.2021.12.24,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,,,43.4,2021,,2021-12-25 00:00:00,0,41,-22.2,0,,59,,,25,,1096439.2021.12.25,1,73,,,-28.6,-25.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,50,2021,,2021-12-26 00:00:00,0,,-23,0,,59,M,,26,,1096439.2021.12.26,,75,,,-41,-32,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,51,2021,,2021-12-27 00:00:00,0.6,,-27.2,0,,71,M,,27,,1096439.2021.12.27,,75,,,-38.7,-33,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,46.9,2021,,2021-12-28 00:00:00,0.4,,-23.3,0,,72,M,,28,,1096439.2021.12.28,,78,,,-34.5,-28.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,46.5,2021,,2021-12-29 00:00:00,7.7,,-20.3,0,,71,M,,29,,1096439.2021.12.29,,81,,,-36.6,-28.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,12,,M,,45.4,2021,,2021-12-30 00:00:00,0.1,,-21.5,0,,73,M,,30,,1096439.2021.12.30,,80,,,-33.3,-27.4,BC,,,1096439,
-122.6775,53.884166666666665,M,,PRINCE GEORGE,,12,M,M,,,2021,M,2021-12-31 00:00:00,,,,,M,,M,M,31,M,1096439.2021.12.31,,,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,,2022,M,2022-01-01 00:00:00,,63,,,M,72,,M,1,M,1096439.2022.1.1,19,87,M,M,,,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,27.4,2022,,2022-01-02 00:00:00,0,71,-5.7,0,,72,,,2,,1096439.2022.1.2,18,90,,,-13.1,-9.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,36.1,2022,,2022-01-03 00:00:00,2.8,61,-13.1,0,,68,,,3,,1096439.2022.1.3,1,82,,,-23,-18.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,41.9,2022,,2022-01-04 00:00:00,0.2,42,-22.3,0,,66,,,4,,1096439.2022.1.4,35,73,,,-25.5,-23.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,45.8,2022,,2022-01-05 00:00:00,0,,-24.1,0,,69,M,,5,,1096439.2022.1.5,,76,,,-31.4,-27.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,42.4,2022,,2022-01-06 00:00:00,2.9,,-22.1,0,,74,M,,6,,1096439.2022.1.6,,78,,,-26.6,-24.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,38.8,2022,,2022-01-07 00:00:00,2.6,,-19.1,0,,75,M,,7,,1096439.2022.1.7,,83,,,-22.4,-20.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,38.8,2022,,2022-01-08 00:00:00,,,-13.1,0,,78,M,M,8,,1096439.2022.1.8,,87,,,-28.5,-20.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,23.7,2022,,2022-01-09 00:00:00,2,39,1.7,0,,77,,,9,,1096439.2022.1.9,19,90,,,-13,-5.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.2,2022,,2022-01-10 00:00:00,0,65,2.8,0,,68,,,10,,1096439.2022.1.10,19,79,,,0.7,1.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,15.9,2022,,2022-01-11 00:00:00,0,52,4.7,0,,73,,,11,,1096439.2022.1.11,17,94,,,-0.6,2.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.5,2022,,2022-01-12 00:00:00,4.3,41,2.6,0,,92,,,12,,1096439.2022.1.12,21,99,,,0.4,1.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,17.2,2022,,2022-01-13 00:00:00,3.1,,1.5,0,,98,M,,13,,1096439.2022.1.13,,99,,,0,0.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.1,2022,,2022-01-14 00:00:00,0,54,3.7,0,,84,,,14,,1096439.2022.1.14,20,98,,,0.1,1.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.8,2022,,2022-01-15 00:00:00,0,37,3.1,0,,72,,,15,,1096439.2022.1.15,18,92,,,-0.7,1.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.7,2022,,2022-01-16 00:00:00,8.7,50,2.5,0,,86,,,16,,1096439.2022.1.16,19,98,,,0,1.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,20.5,2022,,2022-01-17 00:00:00,2.3,48,4.7,0,,71,,,17,,1096439.2022.1.17,35,95,,,-9.6,-2.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,32.1,2022,,2022-01-18 00:00:00,0,,-9.6,0,,74,M,,18,,1096439.2022.1.18,,89,,,-18.5,-14.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,28.9,2022,,2022-01-19 00:00:00,6,,-5.5,0,,86,M,,19,,1096439.2022.1.19,,94,,,-16.3,-10.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,18.6,2022,,2022-01-20 00:00:00,0.2,65,4.4,0,,71,,,20,,1096439.2022.1.20,19,90,,,-5.6,-0.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.9,2022,,2022-01-21 00:00:00,0,33,3.8,0,,71,,,21,,1096439.2022.1.21,18,90,,,-1.7,1.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,17,2022,,2022-01-22 00:00:00,0,42,2.5,0,,67,,,22,,1096439.2022.1.22,20,88,,,-0.6,1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,16.8,2022,,2022-01-23 00:00:00,0,37,4.6,0,,63,,,23,,1096439.2022.1.23,19,85,,,-2.3,1.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,22.5,2022,,2022-01-24 00:00:00,0,,1.7,0,,71,M,,24,,1096439.2022.1.24,,96,,,-10.6,-4.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,20.8,2022,,2022-01-25 00:00:00,0,45,1.5,0,,66,,,25,,1096439.2022.1.25,19,94,,,-7,-2.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,24.2,2022,,2022-01-26 00:00:00,0,,-2.9,0,,74,M,,26,,1096439.2022.1.26,,93,,,-9.5,-6.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,M,,26.2,2022,,2022-01-27 00:00:00,0,,-2.1,0,,63,M,,27,,1096439.2022.1.27,,92,,,-14.3,-8.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,21.2,2022,,2022-01-28 00:00:00,0.4,45,0.4,0,,55,,,28,,1096439.2022.1.28,19,93,,,-6.8,-3.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,18.2,2022,,2022-01-29 00:00:00,0,48,2.5,0,,59,,,29,,1096439.2022.1.29,19,81,,,-2.9,-0.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,18.4,2022,,2022-01-30 00:00:00,1.2,41,2.3,0,,64,,,30,,1096439.2022.1.30,18,97,,,-3,-0.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,1,,,,26.1,2022,,2022-01-31 00:00:00,0,33,-2.3,0,,71,,,31,,1096439.2022.1.31,27,91,,,-13.9,-8.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,34.7,2022,,2022-02-01 00:00:00,0,,-8.6,0,,51,M,,1,,1096439.2022.2.1,,83,,,-24.7,-16.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,36.4,2022,,2022-02-02 00:00:00,8.1,,-11.5,0,,77,M,,2,,1096439.2022.2.2,,88,,,-25.3,-18.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,24.4,2022,,2022-02-03 00:00:00,5.9,37,-0.9,0,,89,,,3,,1096439.2022.2.3,19,94,,,-11.8,-6.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,17,2022,,2022-02-04 00:00:00,0.4,54,2.9,0,,81,,,4,,1096439.2022.2.4,18,92,,,-1,1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,14,2022,,2022-02-05 00:00:00,0,52,6,0,,55,,,5,,1096439.2022.2.5,24,81,,,2,4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,13.9,2022,,2022-02-06 00:00:00,0,50,6.4,0,,52,,,6,,1096439.2022.2.6,19,74,,,1.7,4.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,13.6,2022,,2022-02-07 00:00:00,0,84,7.1,0,,46,,,7,,1096439.2022.2.7,24,70,,,1.6,4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,16.1,2022,,2022-02-08 00:00:00,1.2,46,3.5,0,,56,,,8,,1096439.2022.2.8,20,95,,,0.3,1.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,14.2,2022,,2022-02-09 00:00:00,0.5,50,5.7,0,,82,,,9,,1096439.2022.2.9,18,94,,,1.9,3.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,13.8,2022,,2022-02-10 00:00:00,0,61,7.7,0,,37,,,10,,1096439.2022.2.10,28,82,,,0.6,4.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,20.9,2022,,2022-02-11 00:00:00,0,37,3.6,0,,40,,,11,,1096439.2022.2.11,17,86,,,-9.4,-2.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,17.5,2022,,2022-02-12 00:00:00,0,39,4.7,0,,43,,,12,,1096439.2022.2.12,18,65,,,-3.8,0.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,17.1,2022,,2022-02-13 00:00:00,0,,4.2,0,,50,M,,13,,1096439.2022.2.13,,82,,,-2.5,0.9,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,18.7,2022,,2022-02-14 00:00:00,0.2,,2.5,0,,83,M,,14,,1096439.2022.2.14,,98,,,-3.9,-0.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,20.5,2022,,2022-02-15 00:00:00,0,,2.4,0,,67,M,,15,,1096439.2022.2.15,,98,,,-7.4,-2.5,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,19.7,2022,,2022-02-16 00:00:00,0,46,4.2,0,,55,,,16,,1096439.2022.2.16,19,93,,,-7.5,-1.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,13.2,2022,,2022-02-17 00:00:00,0,48,7.7,0,,55,,,17,,1096439.2022.2.17,18,85,,,1.8,4.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,14.3,2022,,2022-02-18 00:00:00,0,45,5.5,0,,63,,,18,,1096439.2022.2.18,20,84,,,1.9,3.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,15.7,2022,,2022-02-19 00:00:00,1.5,45,5,0,,69,,,19,,1096439.2022.2.19,29,97,,,-0.5,2.3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,26.1,2022,,2022-02-20 00:00:00,0.7,42,0.2,0,,50,,,20,,1096439.2022.2.20,35,89,,,-16.3,-8.1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,33.8,2022,,2022-02-21 00:00:00,0,42,-11.6,0,,38,,,21,,1096439.2022.2.21,36,60,,,-19.9,-15.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,34.2,2022,,2022-02-22 00:00:00,0,,-9.8,0,,29,M,,22,,1096439.2022.2.22,,75,,,-22.5,-16.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,31.6,2022,,2022-02-23 00:00:00,0.2,35,-9.9,0,,50,,,23,,1096439.2022.2.23,19,89,,,-17.3,-13.6,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,30.4,2022,,2022-02-24 00:00:00,0,,-5.7,0,,67,M,,24,,1096439.2022.2.24,,90,,,-19,-12.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,27.2,2022,,2022-02-25 00:00:00,0,,-0.5,0,,56,M,,25,,1096439.2022.2.25,,88,,,-17.9,-9.2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,22.4,2022,,2022-02-26 00:00:00,0,37,2.8,0,,48,,,26,,1096439.2022.2.26,19,89,,,-11.6,-4.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,,,17.3,2022,,2022-02-27 00:00:00,0.4,35,2.8,0,,54,,,27,,1096439.2022.2.27,18,99,,,-1.4,0.7,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,2,,M,,17,2022,,2022-02-28 00:00:00,1.1,,3.3,0,,91,M,,28,,1096439.2022.2.28,,99,,,-1.3,1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,16,2022,,2022-03-01 00:00:00,0.4,,6,0,,86,M,,1,,1096439.2022.3.1,,99,,,-2,2,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,15,2022,,2022-03-02 00:00:00,0,,8.1,0,,59,M,,2,,1096439.2022.3.2,,99,,,-2.2,3,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,18.8,2022,,2022-03-03 00:00:00,0,,0.5,0,,94,M,,3,,1096439.2022.3.3,,99,,,-2,-0.8,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,17.6,2022,,2022-03-04 00:00:00,0,,4.3,0,,60,M,,4,,1096439.2022.3.4,,98,,,-3.5,0.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,M,,19.4,2022,,2022-03-05 00:00:00,0,,4.2,0,,48,M,,5,,1096439.2022.3.5,,93,,,-7,-1.4,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,19,2022,,2022-03-06 00:00:00,0,32,5.3,0,,55,,,6,,1096439.2022.3.6,17,88,,,-7.2,-1,BC,,,1096439,
-122.6775,53.884166666666665,,,PRINCE GEORGE,,3,,,,17,2022,,2022-03-07 00:00:00,0,48,5.4,0,,38,,,7,,1096439.2022.3.7,35,65,,,-3.5,1,BC,,,1096439,
