x,y,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,PROVINCE_CODE,TOTAL_SNOW_FLAG,MIN_REL_HUMIDITY,TOTAL_PRECIPITATION_FLAG,MEAN_TEMPERATURE,SPEED_MAX_GUST,MIN_TEMPERATURE,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,SNOW_ON_GROUND,LOCAL_DATE,LOCAL_MONTH,STATION_NAME,MEAN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,SPEED_MAX_GUST_FLAG,ID,TOTAL_PRECIPITATION,HEATING_DEGREE_DAYS_FLAG,TOTAL_RAIN,SNOW_ON_GROUND_FLAG,COOLING_DEGREE_DAYS,TOTAL_SNOW,MAX_REL_HUMIDITY_FLAG,MIN_REL_HUMIDITY_FLAG,CLIMATE_IDENTIFIER,LOCAL_DAY,MAX_TEMPERATURE
-123.18388888888889,49.194722222222225,,13,BC,,59,T,10.7,35,7.6,,7.3,2020,,90,T,,2020-04-21 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.21,0,,0,,0,0,,,1108395,21,13.8
-123.18388888888889,49.194722222222225,M,,BC,,80,,9.8,,7.7,,8.2,2020,,95,,,2020-04-22 00:00:00,4,VANCOUVER INTL A,,,M,1108395.2020.4.22,8.4,,8.4,,0,0,,,1108395,22,11.9
-123.18388888888889,49.194722222222225,,20,BC,,62,,11.1,32,6.7,,6.9,2020,,97,,,2020-04-23 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.23,0,,0,,0,0,,,1108395,23,15.4
-123.18388888888889,49.194722222222225,M,,BC,,68,,10.7,,7.6,,7.3,2020,,89,,,2020-04-24 00:00:00,4,VANCOUVER INTL A,,,M,1108395.2020.4.24,0.6,,0.6,,0,0,,,1108395,24,13.8
-123.18388888888889,49.194722222222225,,15,BC,,51,,13.5,52,10.2,,4.5,2020,,94,,,2020-04-25 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.25,3.6,,3.6,,0,0,,,1108395,25,16.8
-123.18388888888889,49.194722222222225,,10,BC,,54,,10,39,5.1,,8,2020,,88,,,2020-04-26 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.26,2,,2,,0,0,,,1108395,26,14.9
-123.18388888888889,49.194722222222225,,12,BC,,47,,12.2,39,8.7,,5.8,2020,,91,,,2020-04-27 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.27,1.4,,1.4,,0,0,,,1108395,27,15.7
-123.18388888888889,49.194722222222225,M,,BC,,56,,10.2,,6.1,,7.8,2020,,85,,,2020-04-28 00:00:00,4,VANCOUVER INTL A,,,M,1108395.2020.4.28,0.4,,0.4,,0,0,,,1108395,28,14.2
-123.18388888888889,49.194722222222225,,18,BC,,68,,10.1,42,5.3,,7.9,2020,,94,,,2020-04-29 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.29,3.2,,3.2,,0,0,,,1108395,29,14.9
-123.18388888888889,49.194722222222225,,18,BC,,53,,12.3,41,8.4,,5.7,2020,,81,,,2020-04-30 00:00:00,4,VANCOUVER INTL A,,,,1108395.2020.4.30,0,,0,,0,0,,,1108395,30,16.1
-123.18388888888889,49.194722222222225,,20,BC,,45,,12.3,39,9.2,,5.7,2020,,89,,,2020-05-01 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.1,1.4,,1.4,,0,0,,,1108395,1,15.3
-123.18388888888889,49.194722222222225,,8,BC,,49,,12.1,48,9.2,,5.9,2020,,90,,,2020-05-02 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.2,6.8,,6.8,,0,0,,,1108395,2,14.9
-123.18388888888889,49.194722222222225,,19,BC,,59,,10.2,46,6.6,,7.8,2020,,87,,,2020-05-03 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.3,0.2,,0.2,,0,0,,,1108395,3,13.8
-123.18388888888889,49.194722222222225,,23,BC,,55,,9.6,32,4,,8.4,2020,,92,,,2020-05-04 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.4,0.6,,0.6,,0,0,,,1108395,4,15.2
-123.18388888888889,49.194722222222225,,29,BC,,59,,11.4,33,7.3,,6.6,2020,,93,,,2020-05-05 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.5,1.2,,1.2,,0,0,,,1108395,5,15.5
-123.18388888888889,49.194722222222225,,30,BC,,54,,13.1,46,9.2,,4.9,2020,,86,,,2020-05-06 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.6,1.8,,1.8,,0,0,,,1108395,6,17
-123.18388888888889,49.194722222222225,,30,BC,,59,,10.2,37,4.9,,7.8,2020,,87,,,2020-05-07 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.7,0,,0,,0,0,,,1108395,7,15.4
-123.18388888888889,49.194722222222225,,30,BC,,39,,13.2,32,5.7,,4.8,2020,,85,,,2020-05-08 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.8,0,,0,,0,0,,,1108395,8,20.7
-123.18388888888889,49.194722222222225,,30,BC,,50,,14.8,,7.6,,3.2,2020,,92,,,2020-05-09 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.9,0,,0,,0,0,,,1108395,9,22
-123.18388888888889,49.194722222222225,M,,BC,,52,,16.2,,9.7,,1.8,2020,,91,,,2020-05-10 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.10,0,,0,,0,0,,,1108395,10,22.7
-123.18388888888889,49.194722222222225,,11,BC,,45,,16.8,32,11.1,,1.2,2020,,85,,,2020-05-11 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.11,0.4,,0.4,,0,0,,,1108395,11,22.5
-123.18388888888889,49.194722222222225,,11,BC,,64,,15.1,32,11.2,,2.9,2020,,96,,,2020-05-12 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.12,15.4,,15.4,,0,0,,,1108395,12,18.9
-123.18388888888889,49.194722222222225,,14,BC,,66,,14.4,,11.3,,3.6,2020,,95,,,2020-05-13 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.13,1.2,,1.2,,0,0,,,1108395,13,17.5
-123.18388888888889,49.194722222222225,,19,BC,,54,,13.8,35,10.7,,4.2,2020,,92,,,2020-05-14 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.14,0.6,,0.6,,0,0,,,1108395,14,16.8
-123.18388888888889,49.194722222222225,,14,BC,,45,,13.6,33,8.2,,4.4,2020,,90,,,2020-05-15 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.15,0,,0,,0,0,,,1108395,15,19
-123.18388888888889,49.194722222222225,,7,BC,,66,,13.9,33,11.3,,4.1,2020,,93,,,2020-05-16 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.16,3.4,,3.4,,0,0,,,1108395,16,16.4
-123.18388888888889,49.194722222222225,,7,BC,,68,,14,52,10.5,,4,2020,,96,,,2020-05-17 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.17,5.4,,5.4,,0,0,,,1108395,17,17.5
-123.18388888888889,49.194722222222225,M,,BC,,69,,13.1,,8.6,,4.9,2020,,96,,,2020-05-18 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.18,0,,0,,0,0,,,1108395,18,17.5
-123.18388888888889,49.194722222222225,,20,BC,,61,,14.1,42,9.9,,3.9,2020,,91,,,2020-05-19 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.19,0,,0,,0,0,,,1108395,19,18.3
-123.18388888888889,49.194722222222225,,28,BC,,72,,13.4,39,9.9,,4.6,2020,,91,,,2020-05-20 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.20,0,,0,,0,0,,,1108395,20,16.9
-123.18388888888889,49.194722222222225,,28,BC,,57,,13.1,45,10.8,,4.9,2020,,81,,,2020-05-21 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.21,0.2,,0.2,,0,0,,,1108395,21,15.3
-123.18388888888889,49.194722222222225,,28,BC,,54,,13.9,39,11,,4.1,2020,,79,,,2020-05-22 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.22,0,,0,,0,0,,,1108395,22,16.8
-123.18388888888889,49.194722222222225,M,,BC,,58,,13.8,,10,,4.2,2020,,92,,,2020-05-23 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.23,2,,2,,0,0,,,1108395,23,17.6
-123.18388888888889,49.194722222222225,M,,BC,,61,,14.4,,11.3,,3.6,2020,,87,,,2020-05-24 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.24,0.8,,0.8,,0,0,,,1108395,24,17.4
-123.18388888888889,49.194722222222225,M,,BC,,70,,15,,12.6,,3,2020,,96,,,2020-05-25 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.25,9.2,,9.2,,0,0,,,1108395,25,17.4
-123.18388888888889,49.194722222222225,,29,BC,,52,,14.6,39,12,,3.4,2020,,92,,,2020-05-26 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.26,0.4,,0.4,,0,0,,,1108395,26,17.1
-123.18388888888889,49.194722222222225,M,,BC,,49,,13.6,,7.3,,4.4,2020,,89,,,2020-05-27 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.27,0,,0,,0,0,,,1108395,27,19.9
-123.18388888888889,49.194722222222225,M,,BC,,53,,17.1,,11.5,,0.9,2020,,95,,,2020-05-28 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.28,0,,0,,0,0,,,1108395,28,22.6
-123.18388888888889,49.194722222222225,M,,BC,,56,,16.2,,11.5,,1.8,2020,,94,,,2020-05-29 00:00:00,5,VANCOUVER INTL A,,,M,1108395.2020.5.29,0,,0,,0,0,,,1108395,29,20.8
-123.18388888888889,49.194722222222225,,10,BC,,74,,13.7,35,11.1,,4.3,2020,,95,,,2020-05-30 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.30,5,,5,,0,0,,,1108395,30,16.2
-123.18388888888889,49.194722222222225,,9,BC,,46,T,13.8,35,10.3,,4.2,2020,,94,T,,2020-05-31 00:00:00,5,VANCOUVER INTL A,,,,1108395.2020.5.31,0,,0,,0,0,,,1108395,31,17.2
-123.18388888888889,49.194722222222225,,21,BC,,47,,12.9,33,7.3,,5.1,2020,,87,,,2020-06-01 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.1,0,,0,,0,0,,,1108395,1,18.4
-123.18388888888889,49.194722222222225,,10,BC,,67,,12.9,32,10.6,,5.1,2020,,82,,,2020-06-02 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.2,4.4,,4.4,,0,0,,,1108395,2,15.2
-123.18388888888889,49.194722222222225,M,,BC,,69,,13.2,,9.8,,4.8,2020,,91,,,2020-06-03 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.3,0,,0,,0,0,,,1108395,3,16.5
-123.18388888888889,49.194722222222225,,16,BC,,51,,15.1,,10.8,,2.9,2020,,89,,,2020-06-04 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.4,0.2,,0.2,,0,0,,,1108395,4,19.4
-123.18388888888889,49.194722222222225,,28,BC,,71,,13.7,32,9.5,,4.3,2020,,89,,,2020-06-05 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.5,0,,0,,0,0,,,1108395,5,17.9
-123.18388888888889,49.194722222222225,,18,BC,,59,,14,35,10.7,,4,2020,,92,,,2020-06-06 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.6,5.4,,5.4,,0,0,,,1108395,6,17.2
-123.18388888888889,49.194722222222225,,27,BC,,58,,13.4,41,8.8,,4.6,2020,,90,,,2020-06-07 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.7,0,,0,,0,0,,,1108395,7,18
-123.18388888888889,49.194722222222225,,27,BC,,46,,15.6,42,12.9,,2.4,2020,,81,,,2020-06-08 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.8,0,,0,,0,0,,,1108395,8,18.3
-123.18388888888889,49.194722222222225,,7,BC,,74,,12.5,35,10.6,,5.5,2020,,95,,,2020-06-09 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.9,7.8,,7.8,,0,0,,,1108395,9,14.3
-123.18388888888889,49.194722222222225,M,,BC,,69,,16.4,,12.6,,1.6,2020,,96,,,2020-06-10 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.10,1.8,,1.8,,0,0,,,1108395,10,20.2
-123.18388888888889,49.194722222222225,,11,BC,,59,,17,32,13.8,,1,2020,,95,,,2020-06-11 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.11,0,,0,,0,0,,,1108395,11,20.2
-123.18388888888889,49.194722222222225,,18,BC,,69,,14.7,35,12.3,,3.3,2020,,96,,,2020-06-12 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.12,13.6,,13.6,,0,0,,,1108395,12,17
-123.18388888888889,49.194722222222225,M,,BC,,70,,13.4,,10.8,,4.6,2020,,94,,,2020-06-13 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.13,1,,1,,0,0,,,1108395,13,15.9
-123.18388888888889,49.194722222222225,,15,BC,,59,,14.6,35,11,,3.4,2020,,89,,,2020-06-14 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.14,0.8,,0.8,,0,0,,,1108395,14,18.1
-123.18388888888889,49.194722222222225,M,,BC,,76,,12.7,,11.3,,5.3,2020,,94,,,2020-06-15 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.15,5.4,,5.4,,0,0,,,1108395,15,14
-123.18388888888889,49.194722222222225,,28,BC,,61,,14.2,32,9.8,,3.8,2020,,93,,,2020-06-16 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.16,0,,0,,0,0,,,1108395,16,18.6
-123.18388888888889,49.194722222222225,,19,BC,,54,,15.6,37,10.2,,2.4,2020,,88,,,2020-06-17 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.17,0,,0,,0,0,,,1108395,17,20.9
-123.18388888888889,49.194722222222225,M,,BC,,62,,15.3,,10.8,,2.7,2020,,89,,,2020-06-18 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.18,0,,0,,0,0,,,1108395,18,19.7
-123.18388888888889,49.194722222222225,,19,BC,,51,,18.9,33,13.7,,0,2020,,92,,,2020-06-19 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.19,0.8,,0.8,,0.9,0,,,1108395,19,24.1
-123.18388888888889,49.194722222222225,M,,BC,,77,,18.1,,15.5,,0,2020,,96,,,2020-06-20 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.20,5.2,,5.2,,0.1,0,,,1108395,20,20.6
-123.18388888888889,49.194722222222225,,14,BC,,53,,17.7,33,13.9,,0.3,2020,,95,,,2020-06-21 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.21,0,,0,,0,0,,,1108395,21,21.4
-123.18388888888889,49.194722222222225,,30,BC,,55,,17.1,,11.6,,0.9,2020,,91,,,2020-06-22 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.22,0,,0,,0,0,,,1108395,22,22.5
-123.18388888888889,49.194722222222225,M,,BC,,76,,18,,14.8,,0,2020,,95,,,2020-06-23 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.23,0.8,,0.8,,0,0,,,1108395,23,21.1
-123.18388888888889,49.194722222222225,,29,BC,,76,,18.2,32,15.4,,0,2020,,98,,,2020-06-24 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.24,4.2,,4.2,,0.2,0,,,1108395,24,20.9
-123.18388888888889,49.194722222222225,,30,BC,,68,,17.5,33,13.9,,0.5,2020,,97,,,2020-06-25 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.25,0,,0,,0,0,,,1108395,25,21.1
-123.18388888888889,49.194722222222225,M,,BC,,64,,17.5,,14.2,,0.5,2020,,92,,,2020-06-26 00:00:00,6,VANCOUVER INTL A,,,M,1108395.2020.6.26,0.4,,0.4,,0,0,,,1108395,26,20.8
-123.18388888888889,49.194722222222225,,25,BC,,61,,16.2,46,13.3,,1.8,2020,,95,,,2020-06-27 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.27,0.4,,0.4,,0,0,,,1108395,27,19.1
-123.18388888888889,49.194722222222225,,28,BC,,65,,16.1,32,10.9,,1.9,2020,,96,,,2020-06-28 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.28,0.4,,0.4,,0,0,,,1108395,28,21.3
-123.18388888888889,49.194722222222225,,18,BC,,61,T,17.4,37,12.8,,0.6,2020,,88,T,,2020-06-29 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.29,0,,0,,0,0,,,1108395,29,21.9
-123.18388888888889,49.194722222222225,,11,BC,,58,,16.7,35,13.5,,1.3,2020,,90,,,2020-06-30 00:00:00,6,VANCOUVER INTL A,,,,1108395.2020.6.30,0.6,,0.6,,0,0,,,1108395,30,19.8
-123.18388888888889,49.194722222222225,,28,BC,,80,,13.9,33,13,,4.1,2020,,91,,,2020-07-01 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.1,1.4,,1.4,,0,0,,,1108395,1,14.8
-123.18388888888889,49.194722222222225,,13,BC,,58,,15.6,42,12.8,,2.4,2020,,93,,,2020-07-02 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.2,1,,1,,0,0,,,1108395,2,18.3
-123.18388888888889,49.194722222222225,M,,BC,,82,,13.5,,12.3,,4.5,2020,,96,,,2020-07-03 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.3,16.2,,16.2,,0,0,,,1108395,3,14.6
-123.18388888888889,49.194722222222225,M,,BC,,54,,15.6,,12.3,,2.4,2020,,95,,,2020-07-04 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.4,0,,0,,0,0,,,1108395,4,18.9
-123.18388888888889,49.194722222222225,M,,BC,,59,,15.2,,10.2,,2.8,2020,,92,,,2020-07-05 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.5,0,,0,,0,0,,,1108395,5,20.2
-123.18388888888889,49.194722222222225,,13,BC,,55,,16.6,32,12.2,,1.4,2020,,87,,,2020-07-06 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.6,0,,0,,0,0,,,1108395,6,20.9
-123.18388888888889,49.194722222222225,,20,BC,,59,,16.1,33,13.5,,1.9,2020,,81,,,2020-07-07 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.7,0,,0,,0,0,,,1108395,7,18.7
-123.18388888888889,49.194722222222225,,13,BC,,53,,17.2,33,13.4,,0.8,2020,,90,,,2020-07-08 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.8,0.8,,0.8,,0,0,,,1108395,8,20.9
-123.18388888888889,49.194722222222225,,15,BC,,63,,17.1,33,13.7,,0.9,2020,,96,,,2020-07-09 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.9,4.6,,4.6,,0,0,,,1108395,9,20.4
-123.18388888888889,49.194722222222225,,12,BC,,54,,16.4,35,11.4,,1.6,2020,,91,,,2020-07-10 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.10,0,,0,,0,0,,,1108395,10,21.4
-123.18388888888889,49.194722222222225,M,,BC,,68,,15.4,,13.3,,2.6,2020,,93,,,2020-07-11 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.11,3.2,,3.2,,0,0,,,1108395,11,17.5
-123.18388888888889,49.194722222222225,,20,BC,,52,,15.7,35,11.3,,2.3,2020,,96,,,2020-07-12 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.12,0,,0,,0,0,,,1108395,12,20.1
-123.18388888888889,49.194722222222225,M,,BC,,62,,15.3,,11.3,,2.7,2020,,89,,,2020-07-13 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.13,0,,0,,0,0,,,1108395,13,19.2
-123.18388888888889,49.194722222222225,M,,BC,,63,,16.2,,11,,1.8,2020,,88,,,2020-07-14 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.14,0,,0,,0,0,,,1108395,14,21.3
-123.18388888888889,49.194722222222225,,18,BC,,53,,19.1,35,13.8,,0,2020,,88,,,2020-07-15 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.15,0,,0,,1.1,0,,,1108395,15,24.3
-123.18388888888889,49.194722222222225,,11,BC,,57,,19.7,33,15,,0,2020,,93,,,2020-07-16 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.16,0,,0,,1.7,0,,,1108395,16,24.4
-123.18388888888889,49.194722222222225,,28,BC,,62,T,18.4,32,15.7,,0,2020,,88,T,,2020-07-17 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.17,0,,0,,0.4,0,,,1108395,17,21
-123.18388888888889,49.194722222222225,,28,BC,,63,,17.1,,11.4,,0.9,2020,,91,,,2020-07-18 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.18,0,,0,,0,0,,,1108395,18,22.7
-123.18388888888889,49.194722222222225,,30,BC,,70,,18.6,39,14.5,,0,2020,,88,,,2020-07-19 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.19,0,,0,,0.6,0,,,1108395,19,22.7
-123.18388888888889,49.194722222222225,,29,BC,,68,,20.5,37,17.2,,0,2020,,90,,,2020-07-20 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.20,0,,0,,2.5,0,,,1108395,20,23.8
-123.18388888888889,49.194722222222225,,18,BC,,48,,21.6,35,15.7,,0,2020,,95,,,2020-07-21 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.21,0,,0,,3.6,0,,,1108395,21,27.5
-123.18388888888889,49.194722222222225,,13,BC,,58,,20,,15.6,,0,2020,,90,,,2020-07-22 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.22,0,,0,,2,0,,,1108395,22,24.3
-123.18388888888889,49.194722222222225,,12,BC,,59,,18.2,37,14.8,,0,2020,,88,,,2020-07-23 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.23,0,,0,,0.2,0,,,1108395,23,21.6
-123.18388888888889,49.194722222222225,,10,BC,,60,,17.4,33,14.4,,0.6,2020,,79,,,2020-07-24 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.24,0,,0,,0,0,,,1108395,24,20.3
-123.18388888888889,49.194722222222225,,20,BC,,,,16.3,,11.1,,1.7,2020,,,,,2020-07-25 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.25,0,,0,,0,0,M,M,1108395,25,21.5
-123.18388888888889,49.194722222222225,,29,BC,,59,,17.9,32,11.6,,0.1,2020,,94,,,2020-07-26 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.26,0,,0,,0,0,,,1108395,26,24.2
-123.18388888888889,49.194722222222225,M,,BC,,,,20.3,,14.2,,0,2020,,,,,2020-07-27 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.27,0,,0,,2.3,0,M,M,1108395,27,26.4
-123.18388888888889,49.194722222222225,,19,BC,,59,,19.2,32,15.2,,0,2020,,96,,,2020-07-28 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.28,0,,0,,1.2,0,,,1108395,28,23.2
-123.18388888888889,49.194722222222225,M,,BC,,47,,18.2,,11.7,,0,2020,,95,,,2020-07-29 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.29,0,,0,,0.2,0,,,1108395,29,24.7
-123.18388888888889,49.194722222222225,M,,BC,,60,,19.6,,13.3,,0,2020,,89,,,2020-07-30 00:00:00,7,VANCOUVER INTL A,,,M,1108395.2020.7.30,0,,0,,1.6,0,,,1108395,30,25.8
-123.18388888888889,49.194722222222225,,12,BC,,49,T,21.2,37,16.9,,0,2020,,83,T,,2020-07-31 00:00:00,7,VANCOUVER INTL A,,,,1108395.2020.7.31,0,,0,,3.2,0,,,1108395,31,25.4
-123.18388888888889,49.194722222222225,,14,BC,,54,,19.2,37,14.1,,0,2020,,93,,,2020-08-01 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.1,0,,0,,1.2,0,,,1108395,1,24.3
-123.18388888888889,49.194722222222225,,12,BC,,47,,20,35,14.5,,0,2020,,91,,,2020-08-02 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.2,0,,0,,2,0,,,1108395,2,25.4
-123.18388888888889,49.194722222222225,,17,BC,,,,20.4,,15.1,,0,2020,,,,,2020-08-03 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.3,0,,0,,2.4,0,M,M,1108395,3,25.7
-123.18388888888889,49.194722222222225,,28,BC,,66,,20,33,15.7,,0,2020,,95,,,2020-08-04 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.4,0,,0,,2,0,,,1108395,4,24.3
-123.18388888888889,49.194722222222225,,12,BC,,,,20.7,33,14.9,,0,2020,,,,,2020-08-05 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.5,0,,0,,2.7,0,M,M,1108395,5,26.5
-123.18388888888889,49.194722222222225,,19,BC,,,,17.9,48,15.1,,0.1,2020,,,,,2020-08-06 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.6,25.6,,25.6,,0,0,M,M,1108395,6,20.6
-123.18388888888889,49.194722222222225,,11,BC,,61,,16.8,,14,,1.2,2020,,90,,,2020-08-07 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.7,4.6,,4.6,,0,0,,,1108395,7,19.5
-123.18388888888889,49.194722222222225,,28,BC,,56,,17.7,39,14.7,,0.3,2020,,94,,,2020-08-08 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.8,1.8,,1.8,,0,0,,,1108395,8,20.7
-123.18388888888889,49.194722222222225,M,,BC,,63,,16,,10.9,,2,2020,,92,,,2020-08-09 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.9,0,,0,,0,0,,,1108395,9,21
-123.18388888888889,49.194722222222225,,28,BC,,61,,17.4,33,13,,0.6,2020,,89,,,2020-08-10 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.10,0,,0,,0,0,,,1108395,10,21.7
-123.18388888888889,49.194722222222225,,26,BC,,67,,16.5,37,13.9,,1.5,2020,,87,,,2020-08-11 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.11,0,,0,,0,0,,,1108395,11,19
-123.18388888888889,49.194722222222225,,29,BC,,52,,16.8,37,13.6,,1.2,2020,,78,,,2020-08-12 00:00:00,8,VANCOUVER INTL A,,,,1108395.2020.8.12,0,,0,,0,0,,,1108395,12,19.9
-123.18388888888889,49.194722222222225,,21,BC,,52,,15.4,,10.7,,2.6,2020,,83,,,2020-08-13 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.13,0,,0,,0,0,,,1108395,13,20
-123.18388888888889,49.194722222222225,M,,BC,,54,,17.1,,12,,0.9,2020,,79,,,2020-08-14 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.14,0,,0,,0,0,,,1108395,14,22.2
-123.18388888888889,49.194722222222225,M,,BC,,62,,18.5,,13,,0,2020,,91,,,2020-08-15 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.15,0,,0,,0.5,0,,,1108395,15,23.9
-123.18388888888889,49.194722222222225,M,,BC,,43,T,21.6,,14.8,,0,2020,,93,T,,2020-08-16 00:00:00,8,VANCOUVER INTL A,,,M,1108395.2020.8.16,0,,0,,3.6,0,,,1108395,16,28.3
