x,y,SPEED_MAX_GUST_FLAG,LOCAL_DAY,TOTAL_SNOW_FLAG,TOTAL_PRECIPITATION,SPEED_MAX_GUST,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_RAIN,CLIMATE_IDENTIFIER,COOLING_DEGREE_DAYS_FLAG,ID,MEAN_TEMPERATURE,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY_FLAG,STATION_NAME,TOTAL_SNOW,LOCAL_YEAR,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST_FLAG,MIN_TEMPERATURE,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_DATE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,SNOW_ON_GROUND,LOCAL_MONTH,TOTAL_RAIN_FLAG,PROVINCE_CODE
-122.59722222222223,58.83638888888889,,14,,0.2,0,,,0.2,1192940,,1192940.1990.8.14,16.6,0,,FORT NELSON A,0,1990,19.3,0,,13.9,,,,1990-08-14 00:00:00,,,,1.4,,0,8,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1990.8.15,16.4,0,,FORT NELSON A,0,1990,20.5,0,,12.3,,,,1990-08-15 00:00:00,,T,,1.6,,0,8,T,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1990.8.16,14.7,0,,FORT NELSON A,0,1990,22,0,,7.4,,,,1990-08-16 00:00:00,,,,3.3,,0,8,,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1990.8.17,17.3,0,,FORT NELSON A,0,1990,25.4,0,,9.1,,,,1990-08-17 00:00:00,,,,0.7,,0,8,,BC
-122.59722222222223,58.83638888888889,,18,,0,0,,,0,1192940,,1192940.1990.8.18,19.5,0,,FORT NELSON A,0,1990,26.5,1.5,,12.5,,,,1990-08-18 00:00:00,,,,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,19,,0,0,,,0,1192940,,1192940.1990.8.19,19.9,0,,FORT NELSON A,0,1990,30.3,1.9,,9.5,,,,1990-08-19 00:00:00,,,,0,,0,8,,BC
-122.59722222222223,58.83638888888889,,20,,0.6,0,,,0.6,1192940,,1192940.1990.8.20,20.9,0,,FORT NELSON A,0,1990,27.7,2.9,,14.1,,,,1990-08-20 00:00:00,,,,0,,0,8,,BC
-122.59722222222223,58.83638888888889,E,21,,0.8,76,,,0.8,1192940,,1192940.1990.8.21,20.5,31,,FORT NELSON A,0,1990,28.7,2.5,,12.2,,,,1990-08-21 00:00:00,,,,0,,0,8,,BC
-122.59722222222223,58.83638888888889,E,22,,16,44,,,16,1192940,,1192940.1990.8.22,8.9,33,,FORT NELSON A,0,1990,12.4,0,,5.4,,,,1990-08-22 00:00:00,,,,9.1,,0,8,,BC
-122.59722222222223,58.83638888888889,,23,,1.6,0,,,1.6,1192940,,1192940.1990.8.23,8.7,0,,FORT NELSON A,0,1990,12.5,0,,4.9,,,,1990-08-23 00:00:00,,,,9.3,,0,8,,BC
-122.59722222222223,58.83638888888889,,24,,0,0,,,0,1192940,,1192940.1990.8.24,11.5,0,,FORT NELSON A,0,1990,20.4,0,,2.6,,,,1990-08-24 00:00:00,,T,,6.5,,0,8,T,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1990.8.25,10.8,0,,FORT NELSON A,0,1990,18.3,0,,3.3,,,,1990-08-25 00:00:00,,T,,7.2,,0,8,T,BC
-122.59722222222223,58.83638888888889,,26,,0,0,,,0,1192940,,1192940.1990.8.26,13.5,0,,FORT NELSON A,0,1990,23,0,,4,,,,1990-08-26 00:00:00,,,,4.5,,0,8,,BC
-122.59722222222223,58.83638888888889,,27,,0,0,,,0,1192940,,1192940.1990.8.27,15.8,0,,FORT NELSON A,0,1990,22.9,0,,8.7,,,,1990-08-27 00:00:00,,,,2.2,,0,8,,BC
-122.59722222222223,58.83638888888889,,28,,0,35,,,0,1192940,,1192940.1990.8.28,19.4,27,,FORT NELSON A,0,1990,27.8,1.4,,11,,,,1990-08-28 00:00:00,,T,,0,,0,8,T,BC
-122.59722222222223,58.83638888888889,,29,,1.6,0,,,1.6,1192940,,1192940.1990.8.29,15.7,0,,FORT NELSON A,0,1990,19.3,0,,12.1,,,,1990-08-29 00:00:00,,,,2.3,,0,8,,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1990.8.30,10.3,0,,FORT NELSON A,0,1990,14,0,,6.6,,,,1990-08-30 00:00:00,,,,7.7,,0,8,,BC
-122.59722222222223,58.83638888888889,,31,,5,0,,,5,1192940,,1192940.1990.8.31,9.4,0,,FORT NELSON A,0,1990,10.9,0,,7.9,,,,1990-08-31 00:00:00,,,,8.6,,0,8,,BC
-122.59722222222223,58.83638888888889,,1,,0,0,,,0,1192940,,1192940.1990.9.1,11.3,0,,FORT NELSON A,0,1990,18.2,0,,4.4,,,,1990-09-01 00:00:00,,,,6.7,,0,9,,BC
-122.59722222222223,58.83638888888889,,2,,3.8,0,,,3.8,1192940,,1192940.1990.9.2,10.8,0,,FORT NELSON A,0,1990,15.6,0,,5.9,,,,1990-09-02 00:00:00,,,,7.2,,0,9,,BC
-122.59722222222223,58.83638888888889,,3,,0.4,0,,,0.4,1192940,,1192940.1990.9.3,12.4,0,,FORT NELSON A,0,1990,20.8,0,,3.9,,,,1990-09-03 00:00:00,,,,5.6,,0,9,,BC
-122.59722222222223,58.83638888888889,,4,,2.6,0,,,2.6,1192940,,1192940.1990.9.4,11.5,0,,FORT NELSON A,0,1990,15.7,0,,7.3,,,,1990-09-04 00:00:00,,,,6.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,5,,4.6,0,,,4.6,1192940,,1192940.1990.9.5,8.7,0,,FORT NELSON A,0,1990,12.3,0,,5,,,,1990-09-05 00:00:00,,,,9.3,,0,9,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1990.9.6,14,0,,FORT NELSON A,0,1990,23.8,0,,4.2,,,,1990-09-06 00:00:00,,,,4,,0,9,,BC
-122.59722222222223,58.83638888888889,E,7,,0,48,,,0,1192940,,1192940.1990.9.7,12.2,30,,FORT NELSON A,0,1990,18.7,0,,5.7,,,,1990-09-07 00:00:00,,,,5.8,,0,9,,BC
-122.59722222222223,58.83638888888889,E,8,,0,43,,,0,1192940,,1192940.1990.9.8,9.4,30,,FORT NELSON A,0,1990,17,0,,1.8,,,,1990-09-08 00:00:00,,,,8.6,,0,9,,BC
-122.59722222222223,58.83638888888889,,9,,0,0,,,0,1192940,,1192940.1990.9.9,8.5,0,,FORT NELSON A,0,1990,15.5,0,,1.5,,,,1990-09-09 00:00:00,,,,9.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,10,,0,0,,,0,1192940,,1192940.1990.9.10,11.5,0,,FORT NELSON A,0,1990,16.8,0,,6.2,,,,1990-09-10 00:00:00,,,,6.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,11,,4.2,0,,,4.2,1192940,,1192940.1990.9.11,6.3,0,,FORT NELSON A,0,1990,8.7,0,,3.8,,,,1990-09-11 00:00:00,,,,11.7,,0,9,,BC
-122.59722222222223,58.83638888888889,,12,,0.4,0,,,0.4,1192940,,1192940.1990.9.12,10.7,0,,FORT NELSON A,0,1990,17.4,0,,4,,,,1990-09-12 00:00:00,,,,7.3,,0,9,,BC
-122.59722222222223,58.83638888888889,,13,,0,0,,,0,1192940,,1192940.1990.9.13,13.3,0,,FORT NELSON A,0,1990,21.3,0,,5.3,,,,1990-09-13 00:00:00,,,,4.7,,0,9,,BC
-122.59722222222223,58.83638888888889,,14,,0,0,,,0,1192940,,1192940.1990.9.14,14,0,,FORT NELSON A,0,1990,22.1,0,,5.9,,,,1990-09-14 00:00:00,,,,4,,0,9,,BC
-122.59722222222223,58.83638888888889,E,15,,0,48,,,0,1192940,,1192940.1990.9.15,14.2,33,,FORT NELSON A,0,1990,24.2,0,,4.1,,,,1990-09-15 00:00:00,,,,3.8,,0,9,,BC
-122.59722222222223,58.83638888888889,E,16,,0,37,,,0,1192940,,1192940.1990.9.16,13,31,,FORT NELSON A,0,1990,17.7,0,,8.2,,,,1990-09-16 00:00:00,,,,5,,0,9,,BC
-122.59722222222223,58.83638888888889,,17,,0,0,,,0,1192940,,1192940.1990.9.17,9.5,0,,FORT NELSON A,0,1990,16.6,0,,2.3,,,,1990-09-17 00:00:00,,,,8.5,,0,9,,BC
-122.59722222222223,58.83638888888889,,18,,0,0,,,0,1192940,,1192940.1990.9.18,6.2,0,,FORT NELSON A,0,1990,10.6,0,,1.8,,,,1990-09-18 00:00:00,,,,11.8,,0,9,,BC
-122.59722222222223,58.83638888888889,,19,,0,0,,,0,1192940,,1192940.1990.9.19,10.2,0,,FORT NELSON A,0,1990,16.4,0,,3.9,,,,1990-09-19 00:00:00,,T,,7.8,,0,9,T,BC
-122.59722222222223,58.83638888888889,,20,,0,33,,,0,1192940,,1192940.1990.9.20,12.1,30,,FORT NELSON A,0,1990,20.7,0,,3.4,,,,1990-09-20 00:00:00,,,,5.9,,0,9,,BC
-122.59722222222223,58.83638888888889,,21,,0,0,,,0,1192940,,1192940.1990.9.21,14.7,0,,FORT NELSON A,0,1990,24.9,0,,4.4,,,,1990-09-21 00:00:00,,,,3.3,,0,9,,BC
-122.59722222222223,58.83638888888889,,22,,0.2,0,,,0.2,1192940,,1192940.1990.9.22,16.6,0,,FORT NELSON A,0,1990,24.8,0,,8.3,,,,1990-09-22 00:00:00,,,,1.4,,0,9,,BC
-122.59722222222223,58.83638888888889,,23,,0,0,,,0,1192940,,1192940.1990.9.23,19.8,0,,FORT NELSON A,0,1990,27.3,1.8,,12.2,,,,1990-09-23 00:00:00,,,,0,,0,9,,BC
-122.59722222222223,58.83638888888889,E,24,,0,50,,,0,1192940,,1192940.1990.9.24,14.4,26,,FORT NELSON A,0,1990,23.2,0,,5.6,,,,1990-09-24 00:00:00,,,,3.6,,0,9,,BC
-122.59722222222223,58.83638888888889,E,25,,0,41,,,0,1192940,,1192940.1990.9.25,11.4,28,,FORT NELSON A,0,1990,17.8,0,,4.9,,,,1990-09-25 00:00:00,,,,6.6,,0,9,,BC
-122.59722222222223,58.83638888888889,,26,,0,37,,,0,1192940,,1192940.1990.9.26,7.1,29,,FORT NELSON A,0,1990,14.7,0,,-0.6,,,,1990-09-26 00:00:00,,,,10.9,,0,9,,BC
-122.59722222222223,58.83638888888889,,27,,0,0,,,0,1192940,,1192940.1990.9.27,5.7,0,,FORT NELSON A,0,1990,14.8,0,,-3.5,,,,1990-09-27 00:00:00,,,,12.3,,0,9,,BC
-122.59722222222223,58.83638888888889,E,28,,0,35,,,0,1192940,,1192940.1990.9.28,13.7,23,,FORT NELSON A,0,1990,19.6,0,,7.8,,,,1990-09-28 00:00:00,,T,,4.3,,0,9,T,BC
-122.59722222222223,58.83638888888889,E,29,,0,52,,,0,1192940,,1192940.1990.9.29,10.9,30,,FORT NELSON A,0,1990,18.2,0,,3.5,,,,1990-09-29 00:00:00,,,,7.1,,0,9,,BC
-122.59722222222223,58.83638888888889,,30,,0,0,,,0,1192940,,1192940.1990.9.30,9.7,0,,FORT NELSON A,0,1990,17.4,0,,1.9,,,,1990-09-30 00:00:00,,,,8.3,,0,9,,BC
-122.59722222222223,58.83638888888889,,1,,4,0,,,4,1192940,,1192940.1990.10.1,1.4,0,,FORT NELSON A,0,1990,5.7,0,,-2.9,,,,1990-10-01 00:00:00,,,,16.6,,0,10,,BC
-122.59722222222223,58.83638888888889,,2,,9.6,0,,,9.6,1192940,,1192940.1990.10.2,3.7,0,,FORT NELSON A,0,1990,4.7,0,,2.6,,,,1990-10-02 00:00:00,,,,14.3,,0,10,,BC
-122.59722222222223,58.83638888888889,,3,,11,0,,,7.8,1192940,,1192940.1990.10.3,1.5,0,,FORT NELSON A,3.2,1990,2.7,0,,0.2,,,T,1990-10-03 00:00:00,,,,16.5,,0,10,,BC
-122.59722222222223,58.83638888888889,,4,T,0,0,,,0,1192940,,1192940.1990.10.4,0.3,0,,FORT NELSON A,0,1990,2.3,0,,-1.7,,,,1990-10-04 00:00:00,,T,,17.7,,0,10,,BC
-122.59722222222223,58.83638888888889,,5,T,0,0,,,0,1192940,,1192940.1990.10.5,1.3,0,,FORT NELSON A,0,1990,6.3,0,,-3.7,,,T,1990-10-05 00:00:00,,T,,16.7,,0,10,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1990.10.6,2.4,0,,FORT NELSON A,0,1990,9.1,0,,-4.3,,,,1990-10-06 00:00:00,,,,15.6,,0,10,,BC
-122.59722222222223,58.83638888888889,,7,,0,0,,,0,1192940,,1192940.1990.10.7,6.2,0,,FORT NELSON A,0,1990,11.6,0,,0.8,,,,1990-10-07 00:00:00,,,,11.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,8,T,2.2,59,,,2.2,1192940,,1192940.1990.10.8,8.6,27,,FORT NELSON A,0,1990,16.4,0,,0.8,,,,1990-10-08 00:00:00,,,,9.4,,0,10,,BC
-122.59722222222223,58.83638888888889,E,9,,1,33,,,0.6,1192940,,1192940.1990.10.9,5,32,,FORT NELSON A,0.4,1990,12.2,0,,-2.3,,,,1990-10-09 00:00:00,,,,13,,0,10,,BC
-122.59722222222223,58.83638888888889,,10,T,0,0,,,0,1192940,,1192940.1990.10.10,-1.3,0,,FORT NELSON A,0,1990,2.5,0,,-5,,,,1990-10-10 00:00:00,,T,,19.3,,0,10,,BC
-122.59722222222223,58.83638888888889,,11,,1.4,0,,,0,1192940,,1192940.1990.10.11,-1.8,0,,FORT NELSON A,2,1990,3.3,0,,-6.9,,,,1990-10-11 00:00:00,,,,19.8,,0,10,,BC
-122.59722222222223,58.83638888888889,,12,,2.2,0,,,0,1192940,,1192940.1990.10.12,-0.5,0,,FORT NELSON A,4.4,1990,0.8,0,,-1.8,,,,1990-10-12 00:00:00,,,,18.5,,2,10,T,BC
-122.59722222222223,58.83638888888889,,13,,2.2,0,,,0,1192940,,1192940.1990.10.13,-1.5,0,,FORT NELSON A,2.2,1990,-0.1,0,,-2.9,,,,1990-10-13 00:00:00,,,,19.5,,5,10,,BC
-122.59722222222223,58.83638888888889,,14,T,0,0,,,0,1192940,,1192940.1990.10.14,-1.6,0,,FORT NELSON A,0,1990,5.8,0,,-8.9,,,,1990-10-14 00:00:00,,T,,19.6,,6,10,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1990.10.15,-1.3,0,,FORT NELSON A,0,1990,4.9,0,,-7.5,,,,1990-10-15 00:00:00,,,,19.3,,4,10,,BC
-122.59722222222223,58.83638888888889,,16,,1.8,0,,,0,1192940,,1192940.1990.10.16,-3.6,0,,FORT NELSON A,3.4,1990,-2.2,0,,-4.9,,,,1990-10-16 00:00:00,,,,21.6,,2,10,,BC
-122.59722222222223,58.83638888888889,,17,,0.6,0,,,0,1192940,,1192940.1990.10.17,-5.6,0,,FORT NELSON A,0.6,1990,0.2,0,,-11.3,,,,1990-10-17 00:00:00,,,,23.6,,4,10,,BC
-122.59722222222223,58.83638888888889,,18,,5,0,,,0,1192940,,1192940.1990.10.18,-2.6,0,,FORT NELSON A,5,1990,-1.4,0,,-3.7,,,,1990-10-18 00:00:00,,,,20.6,,4,10,,BC
-122.59722222222223,58.83638888888889,,19,T,0,0,,,0,1192940,,1192940.1990.10.19,-4.7,0,,FORT NELSON A,0,1990,1.1,0,,-10.4,,,,1990-10-19 00:00:00,,T,,22.7,,9,10,,BC
-122.59722222222223,58.83638888888889,,20,,0,0,,,0,1192940,,1192940.1990.10.20,-0.1,0,,FORT NELSON A,0,1990,5.9,0,,-6.1,,,,1990-10-20 00:00:00,,,,18.1,,9,10,,BC
-122.59722222222223,58.83638888888889,,21,,1.8,0,,,0,1192940,,1192940.1990.10.21,-0.8,0,,FORT NELSON A,1.6,1990,0.2,0,,-1.8,,,,1990-10-21 00:00:00,,,,18.8,,5,10,,BC
-122.59722222222223,58.83638888888889,,22,,0,0,,,0,1192940,,1192940.1990.10.22,-1.8,0,,FORT NELSON A,0,1990,1.1,0,,-4.7,,,,1990-10-22 00:00:00,,,,19.8,,5,10,,BC
-122.59722222222223,58.83638888888889,,23,T,0,0,,,0,1192940,,1192940.1990.10.23,-1.4,0,,FORT NELSON A,0,1990,6.9,0,,-9.7,,,,1990-10-23 00:00:00,,T,,19.4,,5,10,T,BC
-122.59722222222223,58.83638888888889,E,24,,0,37,,,0,1192940,,1192940.1990.10.24,2,16,,FORT NELSON A,0,1990,8.3,0,,-4.3,,,,1990-10-24 00:00:00,,,,16,,2,10,,BC
-122.59722222222223,58.83638888888889,,25,,0,0,,,0,1192940,,1192940.1990.10.25,-2.2,0,,FORT NELSON A,0,1990,2.8,0,,-7.2,,,,1990-10-25 00:00:00,,,,20.2,,2,10,,BC
-122.59722222222223,58.83638888888889,,26,,0,0,,,0,1192940,,1192940.1990.10.26,-6.2,0,,FORT NELSON A,0,1990,-3.1,0,,-9.2,,,,1990-10-26 00:00:00,,,,24.2,,1,10,,BC
-122.59722222222223,58.83638888888889,,27,,2.2,0,,,0,1192940,,1192940.1990.10.27,-6,0,,FORT NELSON A,2.8,1990,-3.6,0,,-8.4,,,,1990-10-27 00:00:00,,,,24,,1,10,,BC
-122.59722222222223,58.83638888888889,,28,,1.8,0,,,0,1192940,,1192940.1990.10.28,-6.6,0,,FORT NELSON A,1.8,1990,-1.3,0,,-11.8,,,,1990-10-28 00:00:00,,,,24.6,,5,10,,BC
-122.59722222222223,58.83638888888889,,29,,0,0,,,0,1192940,,1192940.1990.10.29,-11.7,0,,FORT NELSON A,0,1990,-7.8,0,,-15.5,,,,1990-10-29 00:00:00,,,,29.7,,5,10,,BC
-122.59722222222223,58.83638888888889,,30,,1,0,,,0,1192940,,1192940.1990.10.30,-8.9,0,,FORT NELSON A,1,1990,-8,0,,-9.8,,,,1990-10-30 00:00:00,,,,26.9,,5,10,,BC
-122.59722222222223,58.83638888888889,,31,,1,0,,,0,1192940,,1192940.1990.10.31,-8.1,0,,FORT NELSON A,1.4,1990,-5.7,0,,-10.5,,,,1990-10-31 00:00:00,,,,26.1,,6,10,,BC
-122.59722222222223,58.83638888888889,,1,T,0,0,,,0,1192940,,1192940.1990.11.1,-8.8,0,,FORT NELSON A,0,1990,-5.5,0,,-12,,,,1990-11-01 00:00:00,,T,,26.8,,7,11,,BC
-122.59722222222223,58.83638888888889,,2,,0,0,,,0,1192940,,1192940.1990.11.2,-11.1,0,,FORT NELSON A,0,1990,-8.1,0,,-14.1,,,,1990-11-02 00:00:00,,,,29.1,,7,11,,BC
-122.59722222222223,58.83638888888889,,3,,3.8,0,,,0,1192940,,1192940.1990.11.3,-10,0,,FORT NELSON A,6,1990,-8.3,0,,-11.7,,,,1990-11-03 00:00:00,,,,28,,7,11,,BC
-122.59722222222223,58.83638888888889,,4,T,0,0,,,0,1192940,,1192940.1990.11.4,-15.1,0,,FORT NELSON A,0,1990,-9.2,0,,-21,,,,1990-11-04 00:00:00,,T,,33.1,,13,11,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1990.11.5,-11.6,0,,FORT NELSON A,0,1990,-4,0,,-19.2,,,,1990-11-05 00:00:00,,,,29.6,,13,11,,BC
-122.59722222222223,58.83638888888889,,6,T,0,0,,,0,1192940,,1192940.1990.11.6,-11.5,0,,FORT NELSON A,0,1990,-7.4,0,,-15.6,,,,1990-11-06 00:00:00,,T,,29.5,,13,11,T,BC
-122.59722222222223,58.83638888888889,E,7,,2.9,33,,,0,1192940,,1192940.1990.11.7,-9.1,33,,FORT NELSON A,3.4,1990,-5.9,0,,-12.2,,,,1990-11-07 00:00:00,,,,27.1,,13,11,T,BC
-122.59722222222223,58.83638888888889,,8,,0,0,,,0,1192940,,1192940.1990.11.8,-14.7,0,,FORT NELSON A,0,1990,-9.1,0,,-20.3,,,,1990-11-08 00:00:00,,,,32.7,,17,11,,BC
-122.59722222222223,58.83638888888889,,9,,4.3,0,,,0,1192940,,1192940.1990.11.9,-17.5,0,,FORT NELSON A,6.1,1990,-13,0,,-21.9,,,,1990-11-09 00:00:00,,,,35.5,,17,11,,BC
-122.59722222222223,58.83638888888889,,10,,0.4,0,,,0,1192940,,1192940.1990.11.10,-23,0,,FORT NELSON A,0.6,1990,-21.4,0,,-24.6,,,,1990-11-10 00:00:00,,,,41,,23,11,,BC
-122.59722222222223,58.83638888888889,,11,,1,0,,,0,1192940,,1192940.1990.11.11,-24,0,,FORT NELSON A,1.4,1990,-22.1,0,,-25.8,,,,1990-11-11 00:00:00,,,,42,,25,11,,BC
-122.59722222222223,58.83638888888889,,12,,5.6,0,,,0,1192940,,1192940.1990.11.12,-23.5,0,,FORT NELSON A,6.6,1990,-22.8,0,,-24.1,,,,1990-11-12 00:00:00,,,,41.5,,26,11,,BC
-122.59722222222223,58.83638888888889,,13,T,0,0,,,0,1192940,,1192940.1990.11.13,-24.6,0,,FORT NELSON A,0,1990,-21.4,0,,-27.7,,,,1990-11-13 00:00:00,,T,,42.6,,26,11,,BC
-122.59722222222223,58.83638888888889,,14,,0,0,,,0,1192940,,1192940.1990.11.14,-19.3,0,,FORT NELSON A,0,1990,-14.7,0,,-23.8,,,,1990-11-14 00:00:00,,,,37.3,,26,11,,BC
-122.59722222222223,58.83638888888889,,15,,0,0,,,0,1192940,,1192940.1990.11.15,-15,0,,FORT NELSON A,0,1990,-10.3,0,,-19.6,,,,1990-11-15 00:00:00,,,,33,,26,11,,BC
-122.59722222222223,58.83638888888889,,16,,0,0,,,0,1192940,,1192940.1990.11.16,-7.1,0,,FORT NELSON A,0,1990,-1,0,,-13.2,,,,1990-11-16 00:00:00,,,,25.1,,26,11,,BC
-122.59722222222223,58.83638888888889,,17,T,0,0,,,0,1192940,,1192940.1990.11.17,-9.3,0,,FORT NELSON A,0,1990,-3.3,0,,-15.2,,,,1990-11-17 00:00:00,,T,,27.3,,26,11,,BC
-122.59722222222223,58.83638888888889,E,18,,3.2,46,,,0,1192940,,1192940.1990.11.18,-9.7,32,,FORT NELSON A,5.2,1990,-4.3,0,,-15.1,,,,1990-11-18 00:00:00,,,,27.7,,26,11,,BC
-122.59722222222223,58.83638888888889,,19,,2.6,0,,,0,1192940,,1192940.1990.11.19,-16.4,0,,FORT NELSON A,3.4,1990,-15.1,0,,-17.7,,,,1990-11-19 00:00:00,,,,34.4,,33,11,,BC
-122.59722222222223,58.83638888888889,,20,T,0,0,,,0,1192940,,1192940.1990.11.20,-21.2,0,,FORT NELSON A,0,1990,-15.2,0,,-27.1,,,,1990-11-20 00:00:00,,T,,39.2,,33,11,,BC
-122.59722222222223,58.83638888888889,,21,T,0,0,,,0,1192940,,1192940.1990.11.21,-27,0,,FORT NELSON A,0,1990,-23.6,0,,-30.4,,,,1990-11-21 00:00:00,,T,,45,,33,11,,BC
-122.59722222222223,58.83638888888889,,22,,1.8,0,,,0,1192940,,1192940.1990.11.22,-25.4,0,,FORT NELSON A,2,1990,-22,0,,-28.8,,,,1990-11-22 00:00:00,,,,43.4,,34,11,,BC
-122.59722222222223,58.83638888888889,,23,T,0,0,,,0,1192940,,1192940.1990.11.23,-30.2,0,,FORT NELSON A,0,1990,-26.2,0,,-34.1,,,,1990-11-23 00:00:00,,T,,48.2,,27,11,,BC
-122.59722222222223,58.83638888888889,,24,T,0,0,,,0,1192940,,1192940.1990.11.24,-31,0,,FORT NELSON A,0,1990,-26.8,0,,-35.2,,,,1990-11-24 00:00:00,,T,,49,,27,11,,BC
-122.59722222222223,58.83638888888889,,25,T,0,0,,,0,1192940,,1192940.1990.11.25,-29.5,0,,FORT NELSON A,0,1990,-24.8,0,,-34.2,,,,1990-11-25 00:00:00,,T,,47.5,,27,11,,BC
-122.59722222222223,58.83638888888889,,26,,0.4,0,,,0,1192940,,1192940.1990.11.26,-26.8,0,,FORT NELSON A,0.4,1990,-22.2,0,,-31.3,,,,1990-11-26 00:00:00,,,,44.8,,27,11,,BC
-122.59722222222223,58.83638888888889,,27,,1.2,0,,,0,1192940,,1192940.1990.11.27,-23,0,,FORT NELSON A,2.2,1990,-20.2,0,,-25.8,,,,1990-11-27 00:00:00,,,,41,,28,11,,BC
-122.59722222222223,58.83638888888889,,28,,0,0,,,0,1192940,,1192940.1990.11.28,-23.7,0,,FORT NELSON A,0,1990,-20.6,0,,-26.8,,,,1990-11-28 00:00:00,,,,41.7,,29,11,,BC
-122.59722222222223,58.83638888888889,,29,,3.4,0,,,0,1192940,,1192940.1990.11.29,-26.2,0,,FORT NELSON A,6,1990,-25.4,0,,-26.9,,,,1990-11-29 00:00:00,,,,44.2,,29,11,,BC
-122.59722222222223,58.83638888888889,,30,,0.6,0,,,0,1192940,,1192940.1990.11.30,-30,0,,FORT NELSON A,0.6,1990,-25.6,0,,-34.4,,,,1990-11-30 00:00:00,,,,48,,34,11,,BC
-122.59722222222223,58.83638888888889,,1,,1,0,,,0,1192940,,1192940.1990.12.1,-32,0,,FORT NELSON A,1.3,1990,-28,0,,-35.9,,,,1990-12-01 00:00:00,,,,50,,34,12,,BC
-122.59722222222223,58.83638888888889,,2,,1.4,0,,,0,1192940,,1192940.1990.12.2,-31.6,0,,FORT NELSON A,1.4,1990,-28.1,0,,-35,,,,1990-12-02 00:00:00,,,,49.6,,25,12,,BC
-122.59722222222223,58.83638888888889,,3,,2.2,0,,,0,1192940,,1192940.1990.12.3,-30,0,,FORT NELSON A,4.8,1990,-25.6,0,,-34.3,,,,1990-12-03 00:00:00,,,,48,,25,12,,BC
-122.59722222222223,58.83638888888889,,4,,1,0,,,0,1192940,,1192940.1990.12.4,-26.7,0,,FORT NELSON A,2,1990,-24.8,0,,-28.5,,,,1990-12-04 00:00:00,,,,44.7,,23,12,,BC
-122.59722222222223,58.83638888888889,,5,,0,0,,,0,1192940,,1192940.1990.12.5,-24.6,0,,FORT NELSON A,0,1990,-20.8,0,,-28.3,,,,1990-12-05 00:00:00,,,,42.6,,23,12,,BC
-122.59722222222223,58.83638888888889,,6,,0,0,,,0,1192940,,1192940.1990.12.6,-18.1,0,,FORT NELSON A,0,1990,-14.1,0,,-22,,,,1990-12-06 00:00:00,,,,36.1,,23,12,,BC
-122.59722222222223,58.83638888888889,,7,,0,0,,,0,1192940,,1192940.1990.12.7,-9.3,0,,FORT NELSON A,0,1990,-3,0,,-15.5,,,,1990-12-07 00:00:00,,,,27.3,,23,12,,BC
-122.59722222222223,58.83638888888889,,8,,3.2,0,,,0,1192940,,1192940.1990.12.8,-14.3,0,,FORT NELSON A,4.4,1990,-3,0,,-25.6,,,,1990-12-08 00:00:00,,,,32.3,,25,12,T,BC
-122.59722222222223,58.83638888888889,,9,T,0,0,,,0,1192940,,1192940.1990.12.9,-23.4,0,,FORT NELSON A,0,1990,-19.5,0,,-27.2,,,,1990-12-09 00:00:00,,T,,41.4,,28,12,,BC
-122.59722222222223,58.83638888888889,,10,,0.2,0,,,0,1192940,,1192940.1990.12.10,-26.1,0,,FORT NELSON A,0.2,1990,-22.9,0,,-29.3,,,,1990-12-10 00:00:00,,,,44.1,,28,12,,BC
-122.59722222222223,58.83638888888889,,11,,2,0,,,0,1192940,,1192940.1990.12.11,-26.7,0,,FORT NELSON A,2.4,1990,-22.8,0,,-30.6,,,,1990-12-11 00:00:00,,,,44.7,,30,12,,BC
