x,y,SPEED_MAX_GUST,MIN_REL_HUMIDITY_FLAG,MIN_TEMPERATURE_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_MONTH,MAX_REL_HUMIDITY_FLAG,PROVINCE_CODE,DIRECTION_MAX_GUST_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_SNOW,LOCAL_DATE,MIN_TEMPERATURE,MEAN_TEMPERATURE,MAX_TEMPERATURE_FLAG,COOLING_DEGREE_DAYS,MAX_REL_HUMIDITY,LOCAL_YEAR,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE,TOTAL_RAIN_FLAG,SNOW_ON_GROUND_FLAG,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,LOCAL_DAY,HEATING_DEGREE_DAYS_FLAG,ID,TOTAL_RAIN,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,STATION_NAME
-122.59722222222223,58.83638888888889,,,,,9,,BC,,,0,1940-09-26 00:00:00,3.3,11.1,,0,,1940,,,,18.9,,,1192940,0,26,,1192940.1940.9.26,0,,,,6.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,9,,BC,,,0,1940-09-27 00:00:00,0.6,10.9,,0,,1940,,,,21.1,,,1192940,0,27,,1192940.1940.9.27,0,,,,7.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,9,,BC,,,0,1940-09-28 00:00:00,6.7,14.5,,0,,1940,,,,22.2,,,1192940,0,28,,1192940.1940.9.28,0,,,,3.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,9,,BC,,,0,1940-09-29 00:00:00,2.2,10.6,,0,,1940,,,,18.9,,,1192940,1.3,29,,1192940.1940.9.29,1.3,,,,7.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,9,,BC,,,0,1940-09-30 00:00:00,4.4,6.4,,0,,1940,,,,8.3,,,1192940,12.2,30,,1192940.1940.9.30,12.2,,,,11.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,M,10,,BC,,,,1940-10-01 00:00:00,0.6,7.8,,0,,1940,,,,15,M,,1192940,,1,,1192940.1940.10.1,,,,M,10.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-02 00:00:00,-1.1,7.5,,0,,1940,,,,16.1,,,1192940,0,2,,1192940.1940.10.2,0,,,,10.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-03 00:00:00,-1.7,2.2,,0,,1940,,,,6.1,,,1192940,0,3,,1192940.1940.10.3,0,,,,15.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-04 00:00:00,-0.6,7.2,,0,,1940,,,,15,,,1192940,0,4,,1192940.1940.10.4,0,,,,10.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-05 00:00:00,-2.8,5.3,,0,,1940,,,,13.3,,,1192940,0,5,,1192940.1940.10.5,0,,,,12.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-06 00:00:00,-3.9,2.8,,0,,1940,,,,9.4,,,1192940,0,6,,1192940.1940.10.6,0,,,,15.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-07 00:00:00,-2.2,5.3,,0,,1940,,,,12.8,,,1192940,0,7,,1192940.1940.10.7,0,,,,12.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-08 00:00:00,-2.2,6.7,,0,,1940,,,,15.6,,,1192940,1.3,8,,1192940.1940.10.8,1.3,,,,11.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-09 00:00:00,-1.7,7.2,,0,,1940,,,,16.1,,,1192940,0,9,,1192940.1940.10.9,0,,,,10.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-10 00:00:00,-2.2,4.8,,0,,1940,,,,11.7,,,1192940,0,10,,1192940.1940.10.10,0,,,,13.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-11 00:00:00,-1.7,3.6,,0,,1940,,,,8.9,,,1192940,0,11,,1192940.1940.10.11,0,,,,14.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-12 00:00:00,-1.1,5.9,,0,,1940,,,,12.8,,,1192940,0,12,,1192940.1940.10.12,0,,,,12.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-13 00:00:00,-5.6,0.8,,0,,1940,,,,7.2,,,1192940,0,13,,1192940.1940.10.13,0,,,,17.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-14 00:00:00,-3.3,-0.6,,0,,1940,,,,2.2,,,1192940,0,14,,1192940.1940.10.14,0,,,,18.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-15 00:00:00,-2.8,5.8,,0,,1940,,,,14.4,,,1192940,0,15,,1192940.1940.10.15,0,,,,12.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-16 00:00:00,-3.9,2,,0,,1940,,,,7.8,,,1192940,0,16,,1192940.1940.10.16,0,,,,16,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,2.5,1940-10-17 00:00:00,-4.4,-2.8,,0,,1940,,,,-1.1,,,1192940,2.5,17,,1192940.1940.10.17,0,,,,20.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,10.2,1940-10-18 00:00:00,-2.2,-1.4,,0,,1940,,,,-0.6,,,1192940,10.2,18,,1192940.1940.10.18,0,,,,19.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-19 00:00:00,-3.3,-2.2,,0,,1940,,,,-1.1,,,1192940,0,19,,1192940.1940.10.19,0,,,,20.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-20 00:00:00,-2.2,-1.1,,0,,1940,,,,0,,,1192940,18.5,20,,1192940.1940.10.20,18.5,,,,19.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-21 00:00:00,-1.7,3.6,,0,,1940,,,,8.9,,,1192940,0.5,21,,1192940.1940.10.21,0.5,,,,14.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-22 00:00:00,-5,2.5,,0,,1940,,,,10,,,1192940,0,22,,1192940.1940.10.22,0,,,,15.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-23 00:00:00,-5,-0.9,,0,,1940,,,,3.3,,,1192940,0,23,,1192940.1940.10.23,0,,,,18.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,2.5,1940-10-24 00:00:00,-5.6,-3.4,,0,,1940,,,,-1.1,,,1192940,2.5,24,,1192940.1940.10.24,0,,,,21.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-25 00:00:00,-6.7,-3.9,,0,,1940,,,,-1.1,,,1192940,0,25,,1192940.1940.10.25,0,,,,21.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-26 00:00:00,-4.4,1.7,,0,,1940,,,,7.8,,,1192940,0,26,,1192940.1940.10.26,0,,,,16.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-27 00:00:00,-6.7,-0.3,,0,,1940,,,,6.1,,,1192940,0,27,,1192940.1940.10.27,0,,,,18.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-28 00:00:00,-11.1,-3.4,,0,,1940,,,,4.4,,,1192940,0,28,,1192940.1940.10.28,0,,,,21.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-29 00:00:00,-11.7,-6.4,,0,,1940,,,,-1.1,,,1192940,0,29,,1192940.1940.10.29,0,,,,24.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-30 00:00:00,-13.9,-9.5,,0,,1940,,,,-5,,,1192940,0,30,,1192940.1940.10.30,0,,,,27.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,10,,BC,,,0,1940-10-31 00:00:00,-11.7,-7.3,,0,,1940,,,,-2.8,,,1192940,0,31,,1192940.1940.10.31,0,,,,25.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,8.4,1940-11-01 00:00:00,-7.2,-6.7,,0,,1940,,,,-6.1,,,1192940,8.4,1,,1192940.1940.11.1,0,,,,24.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,5.1,1940-11-02 00:00:00,-13.9,-13.4,,0,,1940,,,,-12.8,,,1192940,5.1,2,,1192940.1940.11.2,0,,,,31.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-03 00:00:00,-17.8,-15.3,,0,,1940,,,,-12.8,,,1192940,0,3,,1192940.1940.11.3,0,,,,33.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,2,1940-11-04 00:00:00,-16.7,-16.7,,0,,1940,,,,-16.7,,,1192940,2,4,,1192940.1940.11.4,0,,,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,1.3,1940-11-05 00:00:00,-19.4,-16.9,,0,,1940,,,,-14.4,,,1192940,1.3,5,,1192940.1940.11.5,0,,,,34.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,1,1940-11-06 00:00:00,-23.3,-19.5,,0,,1940,,,,-15.6,,,1192940,1,6,,1192940.1940.11.6,0,,,,37.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0.5,1940-11-07 00:00:00,-18.9,-18.4,,0,,1940,,,,-17.8,,,1192940,0.5,7,,1192940.1940.11.7,0,,,,36.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-08 00:00:00,-32.8,-25.9,,0,,1940,,,,-18.9,,,1192940,0,8,,1192940.1940.11.8,0,,,,43.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-09 00:00:00,-33.3,-25.6,,0,,1940,,,,-17.8,,,1192940,0,9,,1192940.1940.11.9,0,,,,43.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-10 00:00:00,-34.4,-27.8,,0,,1940,,,,-21.1,,,1192940,0,10,,1192940.1940.11.10,0,,,,45.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-11 00:00:00,-31.7,-17.5,,0,,1940,,,,-3.3,,,1192940,0,11,,1192940.1940.11.11,0,,,,35.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-12 00:00:00,-28.9,-14.5,,0,,1940,,,,0,,,1192940,0,12,,1192940.1940.11.12,0,,,,32.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-13 00:00:00,-11.1,-3.1,,0,,1940,,,,5,,,1192940,0,13,,1192940.1940.11.13,0,,,,21.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-14 00:00:00,-11.7,-8.1,,0,,1940,,,,-4.4,,,1192940,0,14,,1192940.1940.11.14,0,,,,26.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-15 00:00:00,-20.6,-11.4,,0,,1940,,,,-2.2,,,1192940,0,15,,1192940.1940.11.15,0,,,,29.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-16 00:00:00,-13.9,-8.4,,0,,1940,,,,-2.8,,,1192940,0,16,,1192940.1940.11.16,0,,,,26.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-17 00:00:00,-12.8,-10,,0,,1940,,,,-7.2,,,1192940,0,17,,1192940.1940.11.17,0,,,,28,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-18 00:00:00,-12.8,-9.8,,0,,1940,,,,-6.7,,,1192940,0,18,,1192940.1940.11.18,0,,,,27.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-19 00:00:00,-12.2,-11.4,,0,,1940,,,,-10.6,,,1192940,0,19,,1192940.1940.11.19,0,,,,29.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,2.5,1940-11-20 00:00:00,-10.6,-9.8,,0,,1940,,,,-8.9,,,1192940,2.5,20,,1192940.1940.11.20,0,,,,27.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-21 00:00:00,-17.8,-15.3,,0,,1940,,,,-12.8,,,1192940,0,21,,1192940.1940.11.21,0,,,,33.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,5.1,1940-11-22 00:00:00,-12.8,-12.8,,0,,1940,,,,-12.8,,,1192940,5.1,22,,1192940.1940.11.22,0,,,,30.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-23 00:00:00,-26.7,-20.6,,0,,1940,,,,-14.4,,,1192940,0,23,,1192940.1940.11.23,0,,,,38.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,16.5,1940-11-24 00:00:00,-18.9,-17.8,,0,,1940,,,,-16.7,,,1192940,16.5,24,,1192940.1940.11.24,0,,,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-25 00:00:00,-18.3,-17.8,,0,,1940,,,,-17.2,,,1192940,0,25,,1192940.1940.11.25,0,,,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,3.3,1940-11-26 00:00:00,-20.6,-17.5,,0,,1940,,,,-14.4,,,1192940,3.3,26,,1192940.1940.11.26,0,,,,35.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,3.3,1940-11-27 00:00:00,-19.4,-18.9,,0,,1940,,,,-18.3,,,1192940,3.3,27,,1192940.1940.11.27,0,,,,36.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-28 00:00:00,-20,-19.5,,0,,1940,,,,-18.9,,,1192940,0,28,,1192940.1940.11.28,0,,,,37.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0.8,1940-11-29 00:00:00,-27.2,-23.6,,0,,1940,,,,-20,,,1192940,0.8,29,,1192940.1940.11.29,0,,,,41.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,11,,BC,,,0,1940-11-30 00:00:00,-22.2,-22,,0,,1940,,,,-21.7,,,1192940,0,30,,1192940.1940.11.30,0,,,,40,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-01 00:00:00,-36.1,-34.2,,0,,1941,,,,-32.2,,,1192940,0,1,,1192940.1941.1.1,0,,,,52.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-02 00:00:00,-32.8,-31.4,,0,,1941,,,,-30,,,1192940,0,2,,1192940.1941.1.2,0,,,,49.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-03 00:00:00,-38.9,-32.8,,0,,1941,,,,-26.7,,,1192940,0,3,,1192940.1941.1.3,0,,,,50.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,M,,1,,BC,,M,0,1941-01-04 00:00:00,,,,,,1941,,M,,-28.9,,,1192940,0,4,M,1192940.1941.1.4,0,,,,,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-05 00:00:00,-40,-35,,0,,1941,,,,-30,,,1192940,0,5,,1192940.1941.1.5,0,,,,53,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-06 00:00:00,-40.6,-32,,0,,1941,,,,-23.3,,,1192940,0,6,,1192940.1941.1.6,0,,,,50,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,T,1,,BC,,,0,1941-01-07 00:00:00,-33.3,-28.1,,0,,1941,,,,-22.8,,,1192940,0,7,,1192940.1941.1.7,0,,,T,46.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-08 00:00:00,-28.3,-23.9,,0,,1941,,,,-19.4,,,1192940,0,8,,1192940.1941.1.8,0,,,,41.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-09 00:00:00,-25.6,-23.1,,0,,1941,,,,-20.6,,,1192940,0,9,,1192940.1941.1.9,0,,,,41.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-10 00:00:00,-21.1,-19.7,,0,,1941,,,,-18.3,,,1192940,0,10,,1192940.1941.1.10,0,,,,37.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-11 00:00:00,-27.2,-24.5,,0,,1941,,,,-21.7,,,1192940,0,11,,1192940.1941.1.11,0,,,,42.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,2.5,1941-01-12 00:00:00,-26.1,-23.4,,0,,1941,,,,-20.6,,,1192940,2.5,12,,1192940.1941.1.12,0,,,,41.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,7.6,1941-01-13 00:00:00,-21.7,-19.8,,0,,1941,,,,-17.8,,,1192940,7.6,13,,1192940.1941.1.13,0,,,,37.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,2.5,1941-01-14 00:00:00,-18.9,-18.4,,0,,1941,,,,-17.8,,,1192940,2.5,14,,1192940.1941.1.14,0,,,,36.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-15 00:00:00,-21.1,-19.5,,0,,1941,,,,-17.8,,,1192940,0,15,,1192940.1941.1.15,0,,,,37.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-16 00:00:00,-27.2,-23.6,,0,,1941,,,,-20,,,1192940,0,16,,1192940.1941.1.16,0,,,,41.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,6.4,1941-01-17 00:00:00,-35.6,-28.4,,0,,1941,,,,-21.1,,,1192940,6.4,17,,1192940.1941.1.17,0,,,,46.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-18 00:00:00,-23.9,-22.5,,0,,1941,,,,-21.1,,,1192940,0,18,,1192940.1941.1.18,0,,,,40.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-19 00:00:00,-30.6,-25.9,,0,,1941,,,,-21.1,,,1192940,0,19,,1192940.1941.1.19,0,,,,43.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-20 00:00:00,-26.1,-21.7,,0,,1941,,,,-17.2,,,1192940,0,20,,1192940.1941.1.20,0,,,,39.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,3.3,1941-01-21 00:00:00,-18.9,-17.8,,0,,1941,,,,-16.7,,,1192940,3.3,21,,1192940.1941.1.21,0,,,,35.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,3.3,1941-01-22 00:00:00,-21.7,-21.2,,0,,1941,,,,-20.6,,,1192940,3.3,22,,1192940.1941.1.22,0,,,,39.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-23 00:00:00,-42.8,-36.4,,0,,1941,,,,-30,,,1192940,0,23,,1192940.1941.1.23,0,,,,54.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0.8,1941-01-24 00:00:00,-46.7,-37,,0,,1941,,,,-27.2,,,1192940,0.8,24,,1192940.1941.1.24,0,,,,55,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-25 00:00:00,-37.2,-32,,0,,1941,,,,-26.7,,,1192940,0,25,,1192940.1941.1.25,0,,,,50,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-26 00:00:00,-40,-32.5,,0,,1941,,,,-25,,,1192940,0,26,,1192940.1941.1.26,0,,,,50.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-27 00:00:00,-27.8,-24.5,,0,,1941,,,,-21.1,,,1192940,0,27,,1192940.1941.1.27,0,,,,42.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-28 00:00:00,-21.7,-16.7,,0,,1941,,,,-11.7,,,1192940,0,28,,1192940.1941.1.28,0,,,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-29 00:00:00,-20,-13.1,,0,,1941,,,,-6.1,,,1192940,0,29,,1192940.1941.1.29,0,,,,31.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-30 00:00:00,-16.1,-11.1,,0,,1941,,,,-6.1,,,1192940,0,30,,1192940.1941.1.30,0,,,,29.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,1,,BC,,,0,1941-01-31 00:00:00,-17.2,-13.1,,0,,1941,,,,-8.9,,,1192940,0,31,,1192940.1941.1.31,0,,,,31.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-01 00:00:00,-13.9,-10,,0,,1941,,,,-6.1,,,1192940,0,1,,1192940.1941.2.1,0,,,,28,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-02 00:00:00,-13.9,-10,,0,,1941,,,,-6.1,,,1192940,0,2,,1192940.1941.2.2,0,,,,28,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-03 00:00:00,-22.8,-14.8,,0,,1941,,,,-6.7,,,1192940,0,3,,1192940.1941.2.3,0,,,,32.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-04 00:00:00,-20.6,-16.2,,0,,1941,,,,-11.7,,,1192940,0,4,,1192940.1941.2.4,0,,,,34.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-05 00:00:00,-21.1,-13.9,,0,,1941,,,,-6.7,,,1192940,0,5,,1192940.1941.2.5,0,,,,31.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-06 00:00:00,-16.7,-9.2,,0,,1941,,,,-1.7,,,1192940,0,6,,1192940.1941.2.6,0,,,,27.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-07 00:00:00,-18.9,-13.6,,0,,1941,,,,-8.3,,,1192940,0,7,,1192940.1941.2.7,0,,,,31.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,12.7,1941-02-08 00:00:00,-9.4,-5.8,,0,,1941,,,,-2.2,,,1192940,12.7,8,,1192940.1941.2.8,0,,,,23.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-09 00:00:00,-13.9,-8.6,,0,,1941,,,,-3.3,,,1192940,0,9,,1192940.1941.2.9,0,,,,26.6,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-10 00:00:00,-15.6,-12,,0,,1941,,,,-8.3,,,1192940,0,10,,1192940.1941.2.10,0,,,,30,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0.8,1941-02-11 00:00:00,-13.9,-11.4,,0,,1941,,,,-8.9,,,1192940,0.8,11,,1192940.1941.2.11,0,,,,29.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-12 00:00:00,-14.4,-11.9,,0,,1941,,,,-9.4,,,1192940,0,12,,1192940.1941.2.12,0,,,,29.9,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-13 00:00:00,-14.4,-10,,0,,1941,,,,-5.6,,,1192940,0,13,,1192940.1941.2.13,0,,,,28,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-14 00:00:00,-15,-12.2,,0,,1941,,,,-9.4,,,1192940,0,14,,1192940.1941.2.14,0,,,,30.2,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-15 00:00:00,-18.9,-7.8,,0,,1941,,,,3.3,,,1192940,0,15,,1192940.1941.2.15,0,,,,25.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-16 00:00:00,-13.3,-5,,0,,1941,,,,3.3,,,1192940,0,16,,1192940.1941.2.16,0,,,,23,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-17 00:00:00,-13.9,-7.3,,0,,1941,,,,-0.6,,,1192940,0,17,,1192940.1941.2.17,0,,,,25.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,5.8,1941-02-18 00:00:00,-17.8,-16.7,,0,,1941,,,,-15.6,,,1192940,5.8,18,,1192940.1941.2.18,0,,,,34.7,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,2,1941-02-19 00:00:00,-24.4,-22.5,,0,,1941,,,,-20.6,,,1192940,2,19,,1192940.1941.2.19,0,,,,40.5,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-20 00:00:00,-34.4,-27.8,,0,,1941,,,,-21.1,,,1192940,0,20,,1192940.1941.2.20,0,,,,45.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-21 00:00:00,-36.1,-27.8,,0,,1941,,,,-19.4,,,1192940,0,21,,1192940.1941.2.21,0,,,,45.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-22 00:00:00,-35.6,-27.3,,0,,1941,,,,-18.9,,,1192940,0,22,,1192940.1941.2.22,0,,,,45.3,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-23 00:00:00,-21.1,-18.1,,0,,1941,,,,-15,,,1192940,0,23,,1192940.1941.2.23,0,,,,36.1,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,1.3,1941-02-24 00:00:00,-20,-17,,0,,1941,,,,-13.9,,,1192940,1.3,24,,1192940.1941.2.24,0,,,,35,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0.8,1941-02-25 00:00:00,-21.7,-19.8,,0,,1941,,,,-17.8,,,1192940,0.8,25,,1192940.1941.2.25,0,,,,37.8,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,0,1941-02-26 00:00:00,-31.7,-23.4,,0,,1941,,,,-15,,,1192940,0,26,,1192940.1941.2.26,0,,,,41.4,FORT NELSON A
-122.59722222222223,58.83638888888889,,,,,2,,BC,,,1.3,1941-02-27 00:00:00,-27.8,-21.7,,0,,1941,,,,-15.6,,,1192940,1.3,27,,1192940.1941.2.27,0,,,,39.7,FORT NELSON A
