"Month","LOCAL_YEAR","max_EHF","max_EHF_95","min_ECF_05","Station"
"01",1981,3.02558888888818,-0.381777777778277,15.5549999999998,"Kelowna"
"01",1982,-7.06666666666685,-8.06666666666685,1.39533333333074,"Kelowna"
"01",1983,-1.33666666666738,-3.97666666666685,13.8666666666665,"Kelowna"
"01",1984,21.0759999999979,10.537999999998,8.08092222222341,"Kelowna"
"01",1985,-9.97666666666684,-11.3000000000002,9.23999999999983,"Kelowna"
"01",1986,0.73383333333236,-6.73333333333349,11.4433333333332,"Kelowna"
"01",1987,-0.608000000000432,-2.94166666666643,13.9966666666665,"Kelowna"
"01",1988,-7.64333333333349,-8.79833333333347,10.5216666666665,"Kelowna"
"01",1989,16.5573333333315,5.02633333333173,12.1216666666665,"Kelowna"
"01",1990,15.3277777777764,10.6261111111099,15.1633333333332,"Kelowna"
"01",1991,-7.82621111111282,-12.2666666666669,3.1105555555541,"Kelowna"
"01",1992,24.2414444444424,14.7261111111093,13.9549999999998,"Kelowna"
"01",1993,-14.5666666666669,-15.3666666666669,-15.0780000000025,"Kelowna"
"01",1994,8.06129999999875,2.484299999999,15.3666666666665,"Kelowna"
"01",1995,3.83557777777633,-4.33333333333355,12.6883333333331,"Kelowna"
"01",1996,1.34679999999916,-2.79720000000058,-110.897222222227,"Kelowna"
"01",1997,5.17227777777547,-2.6355555555577,9.23333333333311,"Kelowna"
"01",1998,-3.11000000000022,-3.90000000000022,13.3666666666664,"Kelowna"
"01",1999,0.419399999998848,-4.15100000000081,15.2866666666664,"Kelowna"
"01",2000,-1.03444444444472,-2.52077777777788,13.0333333333331,"Kelowna"
"01",2001,-3.89844444444414,-5.22244444444395,12.0533333333331,"Kelowna"
"01",2002,11.7383999999985,7.50399999999866,12.7966666666665,"Kelowna"
"01",2003,6.42133333333218,1.37599999999898,14.2549999999998,"Kelowna"
"01",2004,2.35333333333168,-5.41266666666818,-43.733777777782,"Kelowna"
"01",2005,11.2035555555533,-3.50111111111323,-83.0713333333373,"Kelowna"
"01",2006,13.750333333332,7.94033333333206,16.5666666666665,"Kelowna"
"01",2007,-1.91644444444525,-5.20533333333313,9.78666666666646,"Kelowna"
"01",2008,-4.26666666666688,-5.16666666666688,9.63333333333312,"Kelowna"
"01",2009,0.258222222219753,-8.26666666666689,9.24733333333424,"Kelowna"
"01",2010,6.06341666666518,-0.836333333334681,11.5333333333331,"Kelowna"
"01",2011,10.8133222222204,2.64765555555394,11.5549999999998,"Kelowna"
"01",2012,3.95199999999892,0.303999999999028,-11.1800888888922,"Kelowna"
"01",2013,-3.81000000000022,-4.60000000000022,11.0883333333331,"Kelowna"
"01",2014,18.1719999999982,12.3309999999983,13.2549999999998,"Kelowna"
"01",2015,-1.3095555555566,-4.13333333333356,12.7216666666664,"Kelowna"
"01",2016,1.778333333332,-5.00422222222338,14.2983333333331,"Kelowna"
"01",2017,-10.4100000000003,-11.6100000000002,-5.27825000000216,"Kelowna"
"01",2018,-1.85700000000168,-7.80000000000025,12.7399999999998,"Kelowna"
"01",2019,-0.373333333333749,-1.74533333333355,14.2549999999998,"Kelowna"
"01",2020,1.41446666666589,-0.866000000000638,-33.6593333333379,"Kelowna"
"01",2021,2.60266666666578,-0.113111111111898,15.0099999999998,"Kelowna"
"01",2022,0.396888888886096,-10.0666666666669,8.0333333333331,"Kelowna"
"01",2023,-1.52250000000182,-4.16884999999978,12.4633333333331,"Kelowna"
"01",2024,15.2329111111087,2.57927777777557,-135.391466666673,"Kelowna"
"01",NA,8.79999999999997,7.99999999999997,12.2749999999997,"Kelowna"
"02",1900,-2.49666666666668,-3.66666666666667,-81.2056944444446,"Kelowna"
"02",1901,9.26471874999967,0.548781249999809,2.7533333333333,"Kelowna"
"02",1903,-7.40000000000005,-8.60000000000005,2.92166666666661,"Kelowna"
"02",1904,-5.46666666666671,-6.72166666666671,-41.506222222223,"Kelowna"
"02",1905,6.58949999999954,-2.0055000000003,-9.5778833333338,"Kelowna"
"02",1906,0.61777777777749,-2.96666666666673,7.79999999999994,"Kelowna"
"02",1907,-8.40677777777821,-15.4510777777781,-29.7958777777783,"Kelowna"
"02",1908,-6.85783333333328,-8.20333333333325,2.76666666666662,"Kelowna"
"02",1909,-7.12833333333355,-11.1477555555555,-12.3433333333337,"Kelowna"
"02",1910,3.19668888888842,-5.70131111111143,-102.126833333334,"Kelowna"
"02",1911,-8.84333333333337,-10.3333333333334,-8.59006666666678,"Kelowna"
"02",1912,-3.57666666666672,-4.52166666666671,-3.37768888888921,"Kelowna"
"02",1913,-9.91000000000004,-10.855,-63.0093333333337,"Kelowna"
"02",1914,-7.81000000000006,-9.10000000000006,5.95499999999994,"Kelowna"
"02",1915,-2.84400000000027,-5.14436666666673,8.24333333333328,"Kelowna"
"02",1916,-13.0491777777789,-20.6499999999998,-14.1058888888893,"Kelowna"
"02",1917,-6.63333333333342,-7.88833333333342,-49.414000000001,"Kelowna"
"02",1918,6.11945555555493,-3.09544444444503,-58.9183333333344,"Kelowna"
"02",1919,-1.91092222222226,-3.14455555555556,-18.8664444444452,"Kelowna"
"02",1920,0.701155555554926,-5.53333333333343,5.30700000000013,"Kelowna"
"02",1921,8.97999999999957,1.79599999999958,6.7666666666666,"Kelowna"
"02",1922,-8.90000000000009,-10.1000000000001,-29.0261777777785,"Kelowna"
"02",1923,-5.87744444444432,-7.33811111111093,-48.8766666666679,"Kelowna"
"02",1924,3.68277777777742,1.15744444444412,9.1999999999999,"Kelowna"
"02",1925,6.67199999999916,-3.3730666666674,7.73333333333323,"Kelowna"
"02",1926,5.27608888888824,-1.80288888888917,8.63333333333322,"Kelowna"
"02",1927,-3.3401333333342,-7.82133333333316,0.556827777777294,"Kelowna"
"02",1928,-3.16510000000033,-5.30000000000011,1.84764444444367,"Kelowna"
"02",1929,-4.551455555557,-16.4824555555568,-2.55111111111165,"Kelowna"
"02",1930,28.3472666666651,12.2881499999986,4.88833333333323,"Kelowna"
"02",1931,-4.04559348983935e-13,-4.12166666666676,7.2749999999999,"Kelowna"
"02",1932,52.8928888888873,43.9352222222207,4.32166666666657,"Kelowna"
"02",1933,-4.3508888888898,-7.93333333333343,-9.06400000000118,"Kelowna"
"02",1934,6.28069999999928,1.39369999999941,7.58833333333322,"Kelowna"
"02",1935,-2.90064444444449,-4.00000000000011,7.52166666666656,"Kelowna"
"02",1936,-11.0333333333334,-12.3883333333334,-107.894200000002,"Kelowna"
"02",1937,-14.1100000000001,-15.5000000000001,1.46666666666654,"Kelowna"
"02",1938,-4.37666666666681,-5.73333333333347,-0.351000000001097,"Kelowna"
"02",1939,-3.70000000000014,-4.90000000000014,-24.3937777777799,"Kelowna"
"02",1940,6.01378888888817,0.951133333332852,7.01999999999989,"Kelowna"
"02",1941,4.85029999999939,0.287299999999484,8.04166666666655,"Kelowna"
"02",1942,-1.46743333333365,-3.96666666666676,7.04333333333324,"Kelowna"
"02",1943,-5.2100000000001,-6.1000000000001,5.53333333333323,"Kelowna"
"02",1944,-0.102666666667272,-5.20000000000011,4.68160000000019,"Kelowna"
"02",1945,3.77828888888828,-2.66311111111162,5.86666666666656,"Kelowna"
"02",1946,4.82017777777704,-0.243822222222843,9.07666666666655,"Kelowna"
"02",1947,9.22977777777691,2.27101111111031,8.45499999999989,"Kelowna"
"02",1948,6.21475555555462,-5.28391111111191,4.49633333333336,"Kelowna"
"02",1949,-10.9766666666668,-12.2666666666668,-20.003150000001,"Kelowna"
"02",1950,-9.68962222222206,-11.0008888888887,-2.06888888888918,"Kelowna"
"02",1951,-7.9766666666668,-9.24333333333346,2.86666666666653,"Kelowna"
"02",1952,-4.30000000000017,-5.10000000000017,5.10400000000018,"Kelowna"
"02",1953,3.49866666666612,-0.945733333333778,7.84333333333319,"Kelowna"
"02",1954,21.6484444444428,13.4154777777764,8.90999999999984,"Kelowna"
"02",1955,-3.54333333333349,-4.83333333333348,-10.0894000000012,"Kelowna"
"02",1956,-4.73000000000144,-8.33333333333349,-57.5655888888911,"Kelowna"
"02",1957,-11.9333333333335,-13.0883333333335,-11.4600000000008,"Kelowna"
"02",1958,5.50431111111052,2.0897111111106,8.56666666666653,"Kelowna"
"02",1959,1.06272222222114,-4.83333333333349,5.56666666666651,"Kelowna"
"02",1960,-1.81914444444506,-3.95500000000015,0.734933333332264,"Kelowna"
"02",1961,12.5533333333322,6.5591166666656,8.56666666666651,"Kelowna"
"02",1962,35.2746666666643,20.3380499999979,-14.356650000002,"Kelowna"
"02",1963,36.9655999999969,21.8959999999972,8.9199999999998,"Kelowna"
"02",1964,1.03288888888807,-2.27137777777836,7.21999999999982,"Kelowna"
"02",1965,8.14079999999866,1.02719999999888,6.93628888888952,"Kelowna"
"02",1966,-2.58377777777767,-3.3891111111109,6.87666666666647,"Kelowna"
"02",1967,15.3097777777764,9.68577777777653,9.80833333333313,"Kelowna"
"02",1968,11.6915555555541,3.83107222222093,7.79865555555629,"Kelowna"
"02",1969,-18.714666666665,-20.3542166666649,-0.366666666666853,"Kelowna"
"02",1970,-3.74333333333354,-4.78833333333353,6.38833333333313,"Kelowna"
"02",1971,0.219333333332106,-5.45193333333276,-7.83511111111256,"Kelowna"
"02",1972,-8.16666666666683,-8.64666666666683,2.65333333333317,"Kelowna"
"02",1973,-7.47666666666683,-8.66666666666683,5.43333333333317,"Kelowna"
"02",1974,-1.33333333333352,-2.58833333333352,7.68666666666648,"Kelowna"
"02",1975,-10.9333333333335,-12.1666666666668,-8.46331111111283,"Kelowna"
"02",1976,-5.00000000000019,-5.70000000000019,-2.76920000000123,"Kelowna"
"02",1977,3.14034444444314,-4.61000000000017,7.38666666666649,"Kelowna"
"02",1978,-5.07666666666685,-6.33333333333351,3.83333333333316,"Kelowna"
"02",1979,-6.78577777777932,-10.5854833333318,2.06666666666649,"Kelowna"
"02",1980,-3.53777777777859,-6.08497777777851,4.85333333333316,"Kelowna"
"02",1981,30.4078888888867,19.2927722222203,9.19999999999982,"Kelowna"
"02",1982,-2.95306666666809,-7.28833333333352,4.15333333333314,"Kelowna"
"02",1983,1.37416666666578,-2.64208333333402,9.33333333333314,"Kelowna"
"02",1984,-2.51000000000019,-3.45500000000018,7.31368333333438,"Kelowna"
"02",1985,-7.86666666666683,-9.06666666666683,7.65499999999983,"Kelowna"
"02",1986,5.60399999999844,-1.96140000000136,-86.5013333333363,"Kelowna"
"02",1987,-0.397644444445238,-4.48833333333348,6.76666666666651,"Kelowna"
"02",1988,5.52229999999867,-4.00166666666779,6.81999999999985,"Kelowna"
"02",1989,-9.3333333333335,-10.5883333333335,-21.6724444444472,"Kelowna"
"02",1990,-2.626944444445,-4.8333333333335,-29.5000000000022,"Kelowna"
"02",1991,15.6802222222198,1.28118888888681,8.85499999999982,"Kelowna"
"02",1992,6.53399999999891,4.79159999999901,9.83333333333314,"Kelowna"
"02",1993,-5.66388888889008,-7.3550000000002,-33.6950222222248,"Kelowna"
"02",1994,0.96203333333233,-4.78777777777715,1.32439999999889,"Kelowna"
"02",1995,6.3239999999986,0.9950999999988,9.25499999999979,"Kelowna"
"02",1996,-5.75711111111378,-10.2433333333335,-16.2115555555583,"Kelowna"
"02",1997,-5.603777777777,-6.40911111111018,5.09999999999978,"Kelowna"
"02",1998,6.56556666666542,2.06161666666564,9.15333333333311,"Kelowna"
"02",1999,0.851999999998925,-2.59860000000088,8.75499999999976,"Kelowna"
"02",2000,-4.29333333333425,-6.50133333333416,5.19999999999977,"Kelowna"
"02",2001,-5.80766666666629,-7.4036666666661,4.17666666666644,"Kelowna"
"02",2002,-2.8079166666678,-5.08833333333354,6.26666666666645,"Kelowna"
"02",2003,-1.32113333333393,-3.21669999999989,6.65499999999978,"Kelowna"
"02",2004,-2.18444444444589,-5.8666666666669,6.77499999999977,"Kelowna"
"02",2005,-3.33333333333354,-4.13333333333354,7.81126598307339,"Kelowna"
"02",2006,0.464333333332918,-1.94400000000005,-13.1863333333355,"Kelowna"
"02",2007,8.06399999999832,-1.42380000000151,5.74333333333313,"Kelowna"
"02",2008,-1.31530000000134,-5.76706666666765,5.08833333333312,"Kelowna"
"02",2009,-6.13000000000023,-7.30000000000022,-18.842922222224,"Kelowna"
"02",2010,4.65686666666565,1.17399999999911,8.98666666666645,"Kelowna"
"02",2011,-0.310888888889899,-5.38833333333355,-9.11625000000176,"Kelowna"
"02",2012,-4.36666666666688,-5.17666666666687,5.8377777777782,"Kelowna"
"02",2013,8.06792777777637,2.96642777777654,7.74166666666645,"Kelowna"
"02",2014,-3.08600000000164,-8.25500000000022,-5.86512222222512,"Kelowna"
"02",2015,13.3902999999985,7.23799999999864,8.52166666666644,"Kelowna"
"02",2016,7.5493333333319,0.288811111109926,8.41999999999976,"Kelowna"
"02",2017,-7.67666666666692,-8.62166666666691,2.43273749999973,"Kelowna"
"02",2018,-2.03333333333358,-3.43333333333358,-76.4622118055596,"Kelowna"
"02",2019,-5.40000000000024,-6.75500000000023,-17.2661666666694,"Kelowna"
"02",2020,-2.41022222222316,-4.4216666666669,7.474000000001,"Kelowna"
"02",2021,3.00111111110894,-5.59707222222421,-30.8723333333368,"Kelowna"
"02",2022,1.70139999999865,-4.9216666666669,-18.8119555555579,"Kelowna"
"02",2023,-2.02183333333435,-5.03333333333359,-12.0255500000024,"Kelowna"
"02",2024,17.5258416666647,11.6597541666649,8.36666666666643,"Kelowna"
"02",NA,7.39999999999997,6.04499999999997,-42.1613697916699,"Kelowna"
"03",1899,-6.62433333333334,-7.64178333333333,2.53333333333333,"Kelowna"
"03",1900,45.459111111111,34.878111111111,3.65555555555555,"Kelowna"
"03",1901,3.4675062499997,-3.6453270833335,3.69999999999997,"Kelowna"
"03",1903,-10.0100000000001,-10.7000000000001,-91.7407111111124,"Kelowna"
"03",1904,-7.30000000000005,-8.04222222222181,-6.96150000000029,"Kelowna"
"03",1905,19.8725222222216,11.3098555555552,3.43333333333329,"Kelowna"
"03",1906,5.10677777777725,-3.66666666666673,-49.4115333333342,"Kelowna"
"03",1907,-4.79258888888875,-5.74073888888871,0.854999999999945,"Kelowna"
"03",1908,8.60611111111076,-0.319655555555814,-2.27733333333356,"Kelowna"
"03",1909,-0.0566000000002298,-4.57044444444439,2.96499999999996,"Kelowna"
"03",1910,17.8026999999994,8.90999999999963,4.09999999999996,"Kelowna"
"03",1911,9.885333333333,0.29333333333302,-1.29733333333338,"Kelowna"
"03",1912,-7.54333333333338,-8.23333333333338,-7.32170000000031,"Kelowna"
"03",1913,-8.50000000000004,-9.10000000000004,-33.8961111111112,"Kelowna"
"03",1914,2.9446222222219,-0.93777777777809,-24.023266666667,"Kelowna"
"03",1915,6.44966666666632,3.51799999999965,3.35058888888884,"Kelowna"
"03",1916,2.81999999999948,-2.67200000000048,2.25499999999993,"Kelowna"
"03",1917,-8.26666666666675,-9.12166666666675,-0.166666666666753,"Kelowna"
"03",1918,4.20333333333249,-3.91111111111202,-3.60244444444483,"Kelowna"
"03",1919,-7.52151111111182,-8.80000000000009,-4.45944444444499,"Kelowna"
"03",1920,-5.3000000000001,-6.2000000000001,0.159555555555448,"Kelowna"
"03",1921,-0.67620000000032,-4.72166666666673,-0.342316666666975,"Kelowna"
"03",1922,-10.9768888888887,-12.1075555555553,0.254999999999911,"Kelowna"
"03",1923,-5.93333333333343,-6.43333333333343,1.92166666666657,"Kelowna"
"03",1924,-2.05333333333343,-3.0000000000001,-3.39582777777815,"Kelowna"
"03",1925,3.70133333333278,-5.20117282576387e-13,2.78833333333322,"Kelowna"
"03",1926,1.31666666666622,-2.80000000000011,2.49699999999981,"Kelowna"
"03",1927,-4.20622222222259,-5.74599999999978,2.65499999999989,"Kelowna"
"03",1928,4.39657777777696,-0.470222222222981,3.83333333333322,"Kelowna"
"03",1929,3.34933333333196,-5.5100000000001,1.93166666666656,"Kelowna"
"03",1930,10.0667777777769,5.85277777777697,1.05366666666661,"Kelowna"
"03",1931,5.34888888888826,-0.737777777778336,2.81474444444446,"Kelowna"
"03",1932,3.75799999999935,-0.626333333333942,-1.7960000000006,"Kelowna"
"03",1933,-4.1000000000001,-5.2000000000001,2.93166666666656,"Kelowna"
"03",1934,11.5415999999991,6.65626666666594,2.58833333333322,"Kelowna"
"03",1935,7.08448888888814,2.73288888888819,-7.83511111111159,"Kelowna"
"03",1936,-6.38279999999984,-7.4519999999998,-31.7074444444454,"Kelowna"
"03",1937,-6.26666666666679,-6.96666666666679,-0.0333333333334589,"Kelowna"
"03",1938,-3.56666666666681,-4.7766666666668,2.00319999999993,"Kelowna"
"03",1939,17.6086666666653,7.60636666666543,-0.65151111111165,"Kelowna"
"03",1940,8.6973333333326,5.73233333333263,5.57666666666656,"Kelowna"
"03",1941,16.3457777777769,9.05644444444364,5.48833333333322,"Kelowna"
"03",1942,-1.86166666666701,-4.84033333333365,-2.95244444444479,"Kelowna"
"03",1943,7.36533333333238,-3.77473333333415,-23.6177666666673,"Kelowna"
"03",1944,-3.45644444444526,-6.26666666666678,-0.203300000000143,"Kelowna"
"03",1945,1.0303444444437,-3.50755555555625,2.09999999999989,"Kelowna"
"03",1946,5.36052222222148,0.877855555554927,3.20711111111115,"Kelowna"
"03",1947,0.104844444443933,-2.99555555555603,4.36666666666655,"Kelowna"
"03",1948,-2.65466666666737,-6.73454999999988,2.69999999999989,"Kelowna"
"03",1949,-8.07488888888874,-9.23198888888869,0.631666666666544,"Kelowna"
"03",1950,-0.651333333334222,-5.11000000000013,-20.1261111111122,"Kelowna"
"03",1951,-7.71000000000014,-8.51000000000012,-62.6640000000017,"Kelowna"
"03",1952,-2.12000000000115,-5.8333333333335,0.399999999999834,"Kelowna"
"03",1953,15.1166666666656,9.67466666666569,3.13333333333319,"Kelowna"
"03",1954,-2.1389777777778,-3.28833333333349,-12.637111111112,"Kelowna"
"03",1955,-8.30000000000015,-9.31000000000014,-59.2947666666685,"Kelowna"
"03",1956,-7.93333333333349,-8.73333333333349,-6.20721111111175,"Kelowna"
"03",1957,1.38111111110988,-4.41955555555674,3.46499999999985,"Kelowna"
"03",1958,1.76266666666604,-2.30000000000014,4.09999999999986,"Kelowna"
"03",1959,-1.82988888888987,-4.40000000000015,3.78833333333318,"Kelowna"
"03",1960,29.728688888887,17.4055555555538,-15.5400000000015,"Kelowna"
"03",1961,17.7435555555542,11.5932555555543,5.45499999999984,"Kelowna"
"03",1962,-6.40000000000018,-7.2883333333335,-3.67766666666784,"Kelowna"
"03",1963,21.8343333333314,14.0866666666649,2.8999999999998,"Kelowna"
"03",1964,1.84433333333237,-0.444316666667541,2.26722222222223,"Kelowna"
"03",1965,-0.319333333334263,-4.63033333333414,-28.4542222222242,"Kelowna"
"03",1966,17.9634444444425,9.92011111110932,3.06666666666647,"Kelowna"
"03",1967,1.95066666666595,-1.4373333333339,3.43166666666646,"Kelowna"
"03",1968,5.90222222222118,0.545955555554713,4.68833333333314,"Kelowna"
"03",1969,-3.31177777777903,-9.68833333333351,-0.17170000000021,"Kelowna"
"03",1970,-4.77666666666687,-5.72166666666687,3.5549999999998,"Kelowna"
"03",1971,-6.53333333333352,-7.03333333333352,0.198333333333148,"Kelowna"
"03",1972,-4.99866666666762,-8.40000000000016,2.46666666666651,"Kelowna"
"03",1973,-3.87553333333434,-4.81466666666627,3.39833333333316,"Kelowna"
"03",1974,-0.658222222223133,-3.76666666666685,1.99999999999981,"Kelowna"
"03",1975,-8.10000000000018,-9.25500000000017,-4.34903888888958,"Kelowna"
"03",1976,-8.46666666666686,-9.47666666666685,-49.4460388888917,"Kelowna"
"03",1977,1.88799999999909,-2.87920000000069,2.19999999999982,"Kelowna"
"03",1978,2.5287777777765,-1.6092222222234,3.89999999999982,"Kelowna"
"03",1979,-5.07666666666685,-6.06666666666685,0.856666666666444,"Kelowna"
"03",1980,-3.72541111111182,-5.42222222222154,2.79999999999983,"Kelowna"
"03",1981,-2.08144444444517,-2.94666666666654,4.13333333333315,"Kelowna"
"03",1982,-5.20000000000019,-5.70000000000019,0.833333333333145,"Kelowna"
"03",1983,19.2356999999983,13.5373499999985,4.53333333333314,"Kelowna"
"03",1984,5.13999999999889,0.51399999999904,4.58833333333315,"Kelowna"
"03",1985,-2.74588888888987,-5.1333333333335,1.47911111111098,"Kelowna"
"03",1986,10.0551111111095,3.6555555555546,4.43333333333318,"Kelowna"
"03",1987,31.3429999999981,24.1099999999983,3.66666666666652,"Kelowna"
"03",1988,2.35022222222147,-0.73444444444508,2.59999999999985,"Kelowna"
"03",1989,-4.05166666666817,-11.6977777777785,-7.11111111111209,"Kelowna"
"03",1990,24.5226666666647,17.3748666666649,2.02400000000005,"Kelowna"
"03",1991,8.93444444444278,0.262777777776328,0.839116666666386,"Kelowna"
"03",1992,10.0099999999986,7.73499999999875,5.5999999999998,"Kelowna"
"03",1993,2.12333333333145,-6.06666666666836,0.554999999999798,"Kelowna"
"03",1994,13.8661111111094,8.57177777777617,1.99999999999981,"Kelowna"
"03",1995,5.59044444444267,-2.79522222222381,2.83333333333312,"Kelowna"
"03",1996,-1.80711111111256,-4.89049444444577,-0.576888888889302,"Kelowna"
"03",1997,10.7311111111093,5.60944444444271,-3.32533333333426,"Kelowna"
"03",1998,7.59244444444303,3.59333333333206,3.12742777777803,"Kelowna"
"03",1999,10.8061111111093,3.40494444444291,2.69833333333309,"Kelowna"
"03",2000,-0.842000000000946,-4.63100000000079,4.39999999999977,"Kelowna"
