"Month","Day","Percentile_90","Station"
"09","23",21.61,"Prince_George"
"09","24",21.5,"Prince_George"
"09","25",21.1,"Prince_George"
"09","26",21.1,"Prince_George"
"09","27",21.1,"Prince_George"
"09","28",21.1,"Prince_George"
"09","29",20,"Prince_George"
"09","30",19.4,"Prince_George"
"10","01",18.9,"Prince_George"
"10","02",18.8,"Prince_George"
"10","03",18.41,"Prince_George"
"10","04",18.51,"Prince_George"
"10","05",18.31,"Prince_George"
"10","06",18.3,"Prince_George"
"10","07",18.3,"Prince_George"
"10","08",18.21,"Prince_George"
"10","09",18.11,"Prince_George"
"10","10",17.91,"Prince_George"
"10","11",17.2,"Prince_George"
"10","12",16.7,"Prince_George"
"10","13",16.1,"Prince_George"
"10","14",15.5,"Prince_George"
"10","15",15.01,"Prince_George"
"10","16",15,"Prince_George"
"10","17",14.4,"Prince_George"
"10","18",14.11,"Prince_George"
"10","19",13.9,"Prince_George"
"10","20",13.9,"Prince_George"
"10","21",13.9,"Prince_George"
"10","22",13.51,"Prince_George"
"10","23",13.03,"Prince_George"
"10","24",12.81,"Prince_George"
"10","25",12.8,"Prince_George"
"10","26",12.35,"Prince_George"
"10","27",12.3,"Prince_George"
"10","28",12.2,"Prince_George"
"10","29",12.2,"Prince_George"
"10","30",12.11,"Prince_George"
"10","31",11.7,"Prince_George"
"11","01",11.7,"Prince_George"
"11","02",11.1,"Prince_George"
"11","03",11,"Prince_George"
"11","04",10.31,"Prince_George"
"11","05",10,"Prince_George"
"11","06",9.51,"Prince_George"
"11","07",9.4,"Prince_George"
"11","08",8.9,"Prince_George"
"11","09",8.6,"Prince_George"
"11","10",8.02,"Prince_George"
"11","11",7.8,"Prince_George"
"11","12",7.21,"Prince_George"
"11","13",7.2,"Prince_George"
"11","14",7.2,"Prince_George"
"11","15",7.2,"Prince_George"
"11","16",7.02,"Prince_George"
"11","17",6.7,"Prince_George"
"11","18",6.7,"Prince_George"
"11","19",6.3,"Prince_George"
"11","20",6.1,"Prince_George"
"11","21",5.72,"Prince_George"
"11","22",5.61,"Prince_George"
"11","23",5.6,"Prince_George"
"11","24",5.51,"Prince_George"
"11","25",5.51,"Prince_George"
"11","26",5.61,"Prince_George"
"11","27",5.6,"Prince_George"
"11","28",5.6,"Prince_George"
"11","29",5.2,"Prince_George"
"11","30",5,"Prince_George"
"12","01",4.61,"Prince_George"
"12","02",4.5,"Prince_George"
"12","03",4.4,"Prince_George"
"12","04",4.4,"Prince_George"
"12","05",4.4,"Prince_George"
"12","06",4.4,"Prince_George"
"12","07",4.41,"Prince_George"
"12","08",4.53000000000001,"Prince_George"
"12","09",4.91,"Prince_George"
"12","10",4.53000000000001,"Prince_George"
"12","11",4.4,"Prince_George"
"12","12",4.4,"Prince_George"
"12","13",4.2,"Prince_George"
"12","14",4.11,"Prince_George"
"12","15",4.2,"Prince_George"
"12","16",3.92,"Prince_George"
"12","17",4.22,"Prince_George"
"12","18",4.4,"Prince_George"
"12","19",4.4,"Prince_George"
"12","20",4.4,"Prince_George"
"12","21",4.4,"Prince_George"
"12","22",4.4,"Prince_George"
"12","23",4.22,"Prince_George"
"12","24",3.9,"Prince_George"
"12","25",3.9,"Prince_George"
"12","26",3.9,"Prince_George"
"12","27",3.81,"Prince_George"
"12","28",3.6,"Prince_George"
"12","29",3.6,"Prince_George"
"12","30",3.6,"Prince_George"
"12","31",3.6,"Prince_George"
