"Year","DayOfYear","variable","value","Percentile_90","Temp_Higher","streak","Heatwave","daily_max_temp","station"
1965,"04-10","Max_Temp_Year",12.8,20.6,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-11","Max_Temp_Year",18.3,20.82,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-12","Max_Temp_Year",17.2,21.1,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-13","Max_Temp_Year",13.3,21.3,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-14","Max_Temp_Year",12.2,21.5,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-15","Max_Temp_Year",17.2,21.7,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-16","Max_Temp_Year",17.2,21.7,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-17","Max_Temp_Year",15.6,22,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-18","Max_Temp_Year",15.6,22.33,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-19","Max_Temp_Year",17.2,22.6,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-20","Max_Temp_Year",17.8,22.8,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-21","Max_Temp_Year",18.3,22.8,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-22","Max_Temp_Year",19.4,23.06,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-23","Max_Temp_Year",21.7,23.38,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-24","Max_Temp_Year",20.6,23.6,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-25","Max_Temp_Year",22.8,23.7,"Not Higher",25,"Not Higher",NA,"Kamloops"
1965,"04-26","Max_Temp_Year",26.1,23.9,"Not Higher",2,"Not Higher",NA,"Kamloops"
1965,"04-27","Max_Temp_Year",25.6,24.4,"Not Higher",2,"Not Higher",NA,"Kamloops"
1965,"04-28","Max_Temp_Year",19.4,24.4,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"04-29","Max_Temp_Year",21.7,24.6,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"04-30","Max_Temp_Year",17.8,25,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-01","Max_Temp_Year",14.4,25.52,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-02","Max_Temp_Year",15.6,25.8,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-03","Max_Temp_Year",14.4,26.1,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-04","Max_Temp_Year",13.3,26.2,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-05","Max_Temp_Year",11.7,26.47,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-06","Max_Temp_Year",19.4,26.7,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-07","Max_Temp_Year",22.8,26.7,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-08","Max_Temp_Year",22.8,26.8,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-09","Max_Temp_Year",26.1,27.12,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-10","Max_Temp_Year",19.4,27.5,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-11","Max_Temp_Year",22.8,27.8,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-12","Max_Temp_Year",21.7,27.8,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-13","Max_Temp_Year",21.7,27.9,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-14","Max_Temp_Year",20.6,27.9,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-15","Max_Temp_Year",16.1,28.26,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-16","Max_Temp_Year",16.1,28.5,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-17","Max_Temp_Year",17.2,28.6,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-18","Max_Temp_Year",21.1,28.62,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-19","Max_Temp_Year",18.3,28.9,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-20","Max_Temp_Year",17.2,28.9,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-21","Max_Temp_Year",22.2,29.26,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-22","Max_Temp_Year",25.6,29.4,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-23","Max_Temp_Year",18.3,29.4,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-24","Max_Temp_Year",22.2,29.4,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-25","Max_Temp_Year",26.7,29.42,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-26","Max_Temp_Year",28.9,29.7,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-27","Max_Temp_Year",30,30,"Not Higher",30,"Not Higher",NA,"Kamloops"
1965,"05-28","Max_Temp_Year",30.6,30,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"05-29","Max_Temp_Year",22.2,30.31,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"05-30","Max_Temp_Year",18.9,30.56,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"05-31","Max_Temp_Year",21.1,30.6,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-01","Max_Temp_Year",24.4,30.7,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-02","Max_Temp_Year",29.4,30.7,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-03","Max_Temp_Year",23.9,31.1,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-04","Max_Temp_Year",26.1,31.1,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-05","Max_Temp_Year",29.4,31.1,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-06","Max_Temp_Year",22.8,30.71,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-07","Max_Temp_Year",26.7,30.81,"Not Higher",10,"Not Higher",NA,"Kamloops"
1965,"06-08","Max_Temp_Year",31.7,31.1,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"06-09","Max_Temp_Year",31.1,31.1,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-10","Max_Temp_Year",30,31.2,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-11","Max_Temp_Year",23.9,31.42,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-12","Max_Temp_Year",21.7,31.66,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-13","Max_Temp_Year",20.6,31.42,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-14","Max_Temp_Year",25,31.7,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-15","Max_Temp_Year",25,31.7,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-16","Max_Temp_Year",29.4,31.7,"Not Higher",8,"Not Higher",NA,"Kamloops"
1965,"06-17","Max_Temp_Year",32.2,31.9,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"06-18","Max_Temp_Year",27.8,32.2,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-19","Max_Temp_Year",25.6,32.2,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-20","Max_Temp_Year",26.1,32.4,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-21","Max_Temp_Year",20,32.8,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-22","Max_Temp_Year",23.9,33.04,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-23","Max_Temp_Year",26.1,33.3,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-24","Max_Temp_Year",27.2,33.3,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-25","Max_Temp_Year",27.2,33.5,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-26","Max_Temp_Year",20.6,33.5,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-27","Max_Temp_Year",20.6,33.73,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-28","Max_Temp_Year",20.6,33.73,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-29","Max_Temp_Year",27.8,33.68,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"06-30","Max_Temp_Year",31.1,33.58,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"07-01","Max_Temp_Year",34.4,33.8,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"07-02","Max_Temp_Year",32.8,33.9,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"07-03","Max_Temp_Year",34.4,34.2,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"07-04","Max_Temp_Year",34.4,34.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-05","Max_Temp_Year",33.3,34.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-06","Max_Temp_Year",34.4,34.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-07","Max_Temp_Year",33.3,34.5,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-08","Max_Temp_Year",26.7,34.5,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-09","Max_Temp_Year",25,34.8,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-10","Max_Temp_Year",23.9,34.87,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-11","Max_Temp_Year",22.2,34.9,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-12","Max_Temp_Year",27.8,35,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-13","Max_Temp_Year",30.6,35,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-14","Max_Temp_Year",30,35.4,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-15","Max_Temp_Year",29.4,35.5,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-16","Max_Temp_Year",31.7,35.5,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-17","Max_Temp_Year",29.4,35.6,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-18","Max_Temp_Year",25,35.6,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-19","Max_Temp_Year",23.9,35.6,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-20","Max_Temp_Year",23.3,36,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-21","Max_Temp_Year",18.9,36,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-22","Max_Temp_Year",27.8,36.1,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-23","Max_Temp_Year",30.6,36.1,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-24","Max_Temp_Year",32.8,36.2,"Not Higher",21,"Not Higher",NA,"Kamloops"
1965,"07-25","Max_Temp_Year",36.7,36.2,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"07-26","Max_Temp_Year",27.8,36.2,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"07-27","Max_Temp_Year",27.8,36.2,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"07-28","Max_Temp_Year",32.2,36.13,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"07-29","Max_Temp_Year",33.9,36.1,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"07-30","Max_Temp_Year",35.6,36.1,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"07-31","Max_Temp_Year",37.2,36.1,"Not Higher",2,"Not Higher",NA,"Kamloops"
1965,"08-01","Max_Temp_Year",37.8,36.1,"Not Higher",2,"Not Higher",NA,"Kamloops"
1965,"08-02","Max_Temp_Year",35,36.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-03","Max_Temp_Year",27.2,36.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-04","Max_Temp_Year",23.3,36.05,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-05","Max_Temp_Year",21.1,36,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-06","Max_Temp_Year",28.3,35.8,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-07","Max_Temp_Year",30.6,35.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-08","Max_Temp_Year",28.9,35.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-09","Max_Temp_Year",21.1,35.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-10","Max_Temp_Year",22.2,35.5,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-11","Max_Temp_Year",26.1,35.5,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-12","Max_Temp_Year",22.2,35.4,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-13","Max_Temp_Year",22.8,35.36,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-14","Max_Temp_Year",24.4,35,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-15","Max_Temp_Year",29.4,35,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-16","Max_Temp_Year",29.4,35,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-17","Max_Temp_Year",29.4,34.7,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-18","Max_Temp_Year",31.7,34.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-19","Max_Temp_Year",33.3,34.4,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-20","Max_Temp_Year",24.4,34.2,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-21","Max_Temp_Year",29.4,33.9,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-22","Max_Temp_Year",30.6,33.79,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-23","Max_Temp_Year",26.1,33.5,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-24","Max_Temp_Year",19.4,33.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-25","Max_Temp_Year",21.7,33.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-26","Max_Temp_Year",25.6,32.8,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-27","Max_Temp_Year",19.4,32.5,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-28","Max_Temp_Year",16.7,32.2,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-29","Max_Temp_Year",18.3,32.2,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-30","Max_Temp_Year",24.4,32.2,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"08-31","Max_Temp_Year",27.2,31.76,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-01","Max_Temp_Year",24.4,31.7,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-02","Max_Temp_Year",19.4,31.4,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-03","Max_Temp_Year",19.4,31.24,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-04","Max_Temp_Year",20,31.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-05","Max_Temp_Year",20,31,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-06","Max_Temp_Year",22.2,30.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-07","Max_Temp_Year",25,30.5,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-08","Max_Temp_Year",25,30.4,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-09","Max_Temp_Year",23.3,30.27,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-10","Max_Temp_Year",22.2,30,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-11","Max_Temp_Year",20.6,30,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-12","Max_Temp_Year",20.6,29.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-13","Max_Temp_Year",14.4,29.2,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-14","Max_Temp_Year",12.2,28.9,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-15","Max_Temp_Year",11.7,28.8,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-16","Max_Temp_Year",16.7,28.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-17","Max_Temp_Year",18.9,28.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-18","Max_Temp_Year",21.1,28.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-19","Max_Temp_Year",16.7,27.89,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-20","Max_Temp_Year",15.6,27.74,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-21","Max_Temp_Year",24.4,27.34,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-22","Max_Temp_Year",22.2,27.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-23","Max_Temp_Year",22.8,26.42,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-24","Max_Temp_Year",23.3,26.1,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-25","Max_Temp_Year",17.2,25.7,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-26","Max_Temp_Year",13.3,25.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-27","Max_Temp_Year",17.8,25.21,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-28","Max_Temp_Year",16.1,25,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-29","Max_Temp_Year",17.8,24.7,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"09-30","Max_Temp_Year",18.3,24.4,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-01","Max_Temp_Year",23.3,24.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-02","Max_Temp_Year",21.7,23.91,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-03","Max_Temp_Year",20,23.6,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-04","Max_Temp_Year",22.2,23.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-05","Max_Temp_Year",18.9,22.8,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-06","Max_Temp_Year",20.6,22.3,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-07","Max_Temp_Year",16.1,21.81,"Not Higher",67,"Not Higher",NA,"Kamloops"
1965,"10-08","Max_Temp_Year",25.6,21.3,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"10-09","Max_Temp_Year",17.2,21,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-10","Max_Temp_Year",14.4,20.64,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-11","Max_Temp_Year",13.3,20.6,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-12","Max_Temp_Year",10.6,20.5,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-13","Max_Temp_Year",12.2,20.1,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-14","Max_Temp_Year",17.8,19.9,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-15","Max_Temp_Year",9.4,19.4,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-16","Max_Temp_Year",12.2,18.9,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-17","Max_Temp_Year",16.1,18.7,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-18","Max_Temp_Year",16.7,18.3,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-19","Max_Temp_Year",11.1,18.3,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-20","Max_Temp_Year",13.9,17.9,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-21","Max_Temp_Year",15,17.8,"Not Higher",13,"Not Higher",NA,"Kamloops"
1965,"10-22","Max_Temp_Year",17.8,17.4,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"10-23","Max_Temp_Year",17.2,17.23,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"10-24","Max_Temp_Year",16.7,17,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"10-25","Max_Temp_Year",14.4,16.7,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"10-26","Max_Temp_Year",13.9,16.6,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"10-27","Max_Temp_Year",9.4,16.2,"Not Higher",5,"Not Higher",NA,"Kamloops"
1965,"10-28","Max_Temp_Year",18.9,16.1,"Not Higher",1,"Not Higher",NA,"Kamloops"
1965,"10-29","Max_Temp_Year",14.4,15.7,"Not Higher",3,"Not Higher",NA,"Kamloops"
1965,"10-30","Max_Temp_Year",12.2,15.5,"Not Higher",3,"Not Higher",NA,"Kamloops"
1965,"10-31","Max_Temp_Year",9.4,15.28,"Not Higher",3,"Not Higher",NA,"Kamloops"
1966,"04-01","Max_Temp_Year",20,18.9,"Not Higher",1,"Not Higher",NA,"Kamloops"
1966,"04-02","Max_Temp_Year",15.6,19.3,"Not Higher",2,"Not Higher",NA,"Kamloops"
1966,"04-03","Max_Temp_Year",17.2,19.4,"Not Higher",2,"Not Higher",NA,"Kamloops"
1966,"04-04","Max_Temp_Year",20,19.73,"Higher",5,"Heatwave",20,"Kamloops"
1966,"04-05","Max_Temp_Year",21.7,20,"Higher",5,"Heatwave",21.7,"Kamloops"
1966,"04-06","Max_Temp_Year",22.8,20.18,"Higher",5,"Heatwave",22.8,"Kamloops"
1966,"04-07","Max_Temp_Year",21.7,20.3,"Higher",5,"Heatwave",21.7,"Kamloops"
1966,"04-08","Max_Temp_Year",21.7,20.54,"Higher",5,"Heatwave",21.7,"Kamloops"
1966,"04-09","Max_Temp_Year",17.8,20.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-10","Max_Temp_Year",17.8,20.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-11","Max_Temp_Year",11.1,20.82,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-12","Max_Temp_Year",6.7,21.1,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-13","Max_Temp_Year",8.9,21.3,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-14","Max_Temp_Year",17.8,21.5,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-15","Max_Temp_Year",15,21.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-16","Max_Temp_Year",14.4,21.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-17","Max_Temp_Year",13.9,22,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-18","Max_Temp_Year",11.7,22.33,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-19","Max_Temp_Year",13.3,22.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-20","Max_Temp_Year",13.9,22.8,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-21","Max_Temp_Year",17.2,22.8,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-22","Max_Temp_Year",17.2,23.06,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-23","Max_Temp_Year",16.7,23.38,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-24","Max_Temp_Year",16.1,23.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-25","Max_Temp_Year",13.3,23.7,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-26","Max_Temp_Year",12.8,23.9,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-27","Max_Temp_Year",13.9,24.4,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-28","Max_Temp_Year",14.4,24.4,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-29","Max_Temp_Year",16.7,24.6,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"04-30","Max_Temp_Year",16.7,25,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"05-01","Max_Temp_Year",20,25.52,"Not Higher",23,"Not Higher",NA,"Kamloops"
1966,"05-02","Max_Temp_Year",26.1,25.8,"Not Higher",4,"Not Higher",NA,"Kamloops"
1966,"05-03","Max_Temp_Year",26.7,26.1,"Not Higher",4,"Not Higher",NA,"Kamloops"
1966,"05-04","Max_Temp_Year",27.8,26.2,"Not Higher",4,"Not Higher",NA,"Kamloops"
1966,"05-05","Max_Temp_Year",30,26.47,"Not Higher",4,"Not Higher",NA,"Kamloops"
1966,"05-06","Max_Temp_Year",26.7,26.7,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-07","Max_Temp_Year",21.7,26.7,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-08","Max_Temp_Year",26.7,26.8,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-09","Max_Temp_Year",26.1,27.12,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-10","Max_Temp_Year",19.4,27.5,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-11","Max_Temp_Year",22.8,27.8,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-12","Max_Temp_Year",17.2,27.8,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-13","Max_Temp_Year",14.4,27.9,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-14","Max_Temp_Year",13.3,27.9,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-15","Max_Temp_Year",14.4,28.26,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-16","Max_Temp_Year",15,28.5,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-17","Max_Temp_Year",17.8,28.6,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-18","Max_Temp_Year",22.2,28.62,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-19","Max_Temp_Year",21.1,28.9,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-20","Max_Temp_Year",22.2,28.9,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-21","Max_Temp_Year",15,29.26,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-22","Max_Temp_Year",18.3,29.4,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-23","Max_Temp_Year",20.6,29.4,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-24","Max_Temp_Year",25.6,29.4,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-25","Max_Temp_Year",25.6,29.42,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-26","Max_Temp_Year",23.9,29.7,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-27","Max_Temp_Year",18.3,30,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-28","Max_Temp_Year",23.9,30,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-29","Max_Temp_Year",22.8,30.31,"Not Higher",41,"Not Higher",NA,"Kamloops"
1966,"05-30","Max_Temp_Year",23.9,30.56,"Not Higher",41,"Not Higher",NA,"Kamloops"
