"diffw90","year","month","yrmon"
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,9,195909
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,10,195910
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
1.7,1959,11,195911
2.9,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,11,195911
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0.19,1959,12,195912
1.58,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1959,12,195912
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0,1960,1,196001
0.29,1960,1,196001
1.6,1960,1,196001
0.5,1960,1,196001
1.1,1960,1,196001
0.89,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
1.1,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,2,196002
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
3.4,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
2.69,1960,3,196003
5.9,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,3,196003
0,1960,4,196004
0,1960,4,196004
2.8,1960,4,196004
2.8,1960,4,196004
0,1960,4,196004
0,1960,4,196004
5,1960,4,196004
1.7,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0.89,1960,4,196004
2.2,1960,4,196004
0,1960,4,196004
0,1960,4,196004
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
2.8,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,5,196005
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,6,196006
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
3.27,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0.09,1960,7,196007
2.2,1960,7,196007
0,1960,7,196007
0,1960,7,196007
2.1,1960,7,196007
2.69,1960,7,196007
0.88,1960,7,196007
0.09,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,7,196007
1,1960,7,196007
4.99,1960,7,196007
0,1960,7,196007
0,1960,7,196007
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0.6,1960,8,196008
5.6,1960,8,196008
7.2,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,8,196008
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0.7,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,9,196009
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
1.7,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0.8,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,10,196010
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
0,1960,11,196011
1.1,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
2.29,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1960,12,196012
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
1.09,1961,1,196101
0,1961,1,196101
0.2,1961,1,196101
2.38,1961,1,196101
2.2,1961,1,196101
0,1961,1,196101
0,1961,1,196101
1.1,1961,1,196101
0.9,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
0,1961,1,196101
2.7,1961,1,196101
1.1,1961,1,196101
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
1.7,1961,2,196102
2.19,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,2,196102
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0.6,1961,3,196103
0,1961,3,196103
0,1961,3,196103
2.4,1961,3,196103
0.6,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0.59,1961,3,196103
0.49,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,3,196103
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,4,196104
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0.9,1961,5,196105
1.99,1961,5,196105
5.28,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
0,1961,5,196105
1.1,1961,6,196106
2.2,1961,6,196106
1.7,1961,6,196106
0,1961,6,196106
0.6,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
1.1,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0.5,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0.5,1961,6,196106
1.7,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,6,196106
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
1.19,1961,7,196107
5.6,1961,7,196107
6.7,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
1.1,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0.27,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,7,196107
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0.59,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
1.09,1961,8,196108
0.6,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
2.2,1961,8,196108
0.49,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,8,196108
1.09,1961,8,196108
0,1961,8,196108
0,1961,8,196108
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
1.1,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,9,196109
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0.5,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
4.5,1961,10,196110
0.8,1961,10,196110
2.2,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,10,196110
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0,1961,11,196111
0.5,1961,11,196111
0,1961,11,196111
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0.6,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1961,12,196112
1.6,1961,12,196112
1.2,1961,12,196112
0,1961,12,196112
0,1961,12,196112
0,1962,1,196201
0,1962,1,196201
0.5,1962,1,196201
0,1962,1,196201
0.49,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0.39,1962,1,196201
0.79,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,1,196201
0,1962,2,196202
2.2,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
3.9,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
1.9,1962,2,196202
1.4,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,2,196202
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
0,1962,3,196203
1.7,1962,3,196203
0,1962,3,196203
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
1.8,1962,4,196204
0.59,1962,4,196204
0,1962,4,196204
0,1962,4,196204
2.19,1962,4,196204
6.19,1962,4,196204
1.1,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0.09,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,4,196204
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,5,196205
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
1.7,1962,6,196206
2.8,1962,6,196206
1.1,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0,1962,6,196206
0.5,1962,6,196206
0,1962,6,196206
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0,1962,7,196207
0.49,1962,7,196207
0,1962,7,196207
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,8,196208
0,1962,9,196209
0,1962,9,196209
0.2,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
1.7,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,9,196209
0,1962,10,196210
3.4,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
1.69,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
0,1962,10,196210
3.9,1962,10,196210
2.2,1962,10,196210
0,1962,10,196210
0.2,1962,10,196210
0,1962,10,196210
0,1962,11,196211
1.39,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0.4,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
2.7,1962,11,196211
1.4,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
1.79,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,11,196211
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0.5,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
2.8,1962,12,196212
2.8,1962,12,196212
0.1,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0,1962,12,196212
0.6,1962,12,196212
0.6,1962,12,196212
0.6,1963,1,196301
0.6,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,1,196301
0,1963,2,196302
0,1963,2,196302
2.2,1963,2,196302
1.7,1963,2,196302
1.1,1963,2,196302
1.69,1963,2,196302
0.6,1963,2,196302
3.3,1963,2,196302
0,1963,2,196302
0,1963,2,196302
1,1963,2,196302
0.3,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0.19,1963,2,196302
0,1963,2,196302
0,1963,2,196302
1.6,1963,2,196302
1.6,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,2,196302
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
2.8,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,3,196303
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
1.5,1963,4,196304
0,1963,4,196304
1.3,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0.4,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,4,196304
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
3.69,1963,5,196305
3.58,1963,5,196305
3.4,1963,5,196305
7.8,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,5,196305
1.6,1963,5,196305
0.9,1963,5,196305
0,1963,5,196305
0,1963,5,196305
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
0,1963,6,196306
