x,y,HEATING_DEGREE_DAYS,LOCAL_DATE,LOCAL_DAY,ID,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN_FLAG,SPEED_MAX_GUST_FLAG,TOTAL_SNOW_FLAG,TOTAL_SNOW,STATION_NAME,TOTAL_PRECIPITATION,MAX_REL_HUMIDITY_FLAG,LOCAL_YEAR,MAX_TEMPERATURE_FLAG,SNOW_ON_GROUND,PROVINCE_CODE,MEAN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,DIRECTION_MAX_GUST,MAX_REL_HUMIDITY,MIN_TEMPERATURE,LOCAL_MONTH,COOLING_DEGREE_DAYS,MAX_TEMPERATURE,HEATING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY,COOLING_DEGREE_DAYS_FLAG,SPEED_MAX_GUST,CLIMATE_IDENTIFIER
-119.4002111111111,49.94075,9.1,2015-04-09 00:00:00,9,1123996.2015.4.9,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,8.9,,,,,,,-1.1,4,0,18.8,,M,,,,,1123996
-119.4002111111111,49.94075,7.5,2015-04-10 00:00:00,10,1123996.2015.4.10,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.5,,,,,,,4.7,4,0,16.2,,M,,,,,1123996
-119.4002111111111,49.94075,8.4,2015-04-11 00:00:00,11,1123996.2015.4.11,,M,M,M,,KELOWNA UBCO,1.2,,2015,,,BC,9.6,,,,,,,5.9,4,0,13.3,,M,,,,,1123996
-119.4002111111111,49.94075,10.1,2015-04-12 00:00:00,12,1123996.2015.4.12,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,7.9,,,,,,,3.3,4,0,12.4,,M,,,,,1123996
-119.4002111111111,49.94075,9.4,2015-04-13 00:00:00,13,1123996.2015.4.13,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,8.6,,,,,,,3.2,4,0,14,,M,,,,,1123996
-119.4002111111111,49.94075,8.9,2015-04-14 00:00:00,14,1123996.2015.4.14,,M,M,M,,KELOWNA UBCO,0.3,,2015,,,BC,9.1,,,,,,,5.4,4,0,12.8,,M,,,,,1123996
-119.4002111111111,49.94075,11,2015-04-15 00:00:00,15,1123996.2015.4.15,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,7,,,,,,,-2,4,0,15.9,,M,,,,,1123996
-119.4002111111111,49.94075,8.5,2015-04-16 00:00:00,16,1123996.2015.4.16,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,9.5,,,,,,,0.2,4,0,18.7,,M,,,,,1123996
-119.4002111111111,49.94075,6.1,2015-04-17 00:00:00,17,1123996.2015.4.17,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,11.9,,,,,,,1.8,4,0,21.9,,M,,,,,1123996
-119.4002111111111,49.94075,7.7,2015-04-18 00:00:00,18,1123996.2015.4.18,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.3,,,,,,,2.3,4,0,18.2,,M,,,,,1123996
-119.4002111111111,49.94075,6.8,2015-04-19 00:00:00,19,1123996.2015.4.19,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,11.2,,,,,,,1.6,4,0,20.7,,M,,,,,1123996
-119.4002111111111,49.94075,4.8,2015-04-20 00:00:00,20,1123996.2015.4.20,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.2,,,,,,,3.2,4,0,23.1,,M,,,,,1123996
-119.4002111111111,49.94075,3.4,2015-04-21 00:00:00,21,1123996.2015.4.21,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,14.6,,,,,,,4.5,4,0,24.7,,M,,,,,1123996
-119.4002111111111,49.94075,7.1,2015-04-22 00:00:00,22,1123996.2015.4.22,,M,M,M,,KELOWNA UBCO,0.3,,2015,,,BC,10.9,,,,,,,6.6,4,0,15.2,,M,,,,,1123996
-119.4002111111111,49.94075,9.7,2015-04-23 00:00:00,23,1123996.2015.4.23,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,8.3,,,,,,,0.6,4,0,15.9,,M,,,,,1123996
-119.4002111111111,49.94075,10.3,2015-04-24 00:00:00,24,1123996.2015.4.24,,M,M,M,,KELOWNA UBCO,0.6,,2015,,,BC,7.7,,,,,,,2.9,4,0,12.5,,M,,,,,1123996
-119.4002111111111,49.94075,11.4,2015-04-25 00:00:00,25,1123996.2015.4.25,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,6.6,,,,,,,2.2,4,0,10.9,,M,,,,,1123996
-119.4002111111111,49.94075,8.4,2015-04-26 00:00:00,26,1123996.2015.4.26,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,9.6,,,,,,,1.8,4,0,17.4,,M,,,,,1123996
-119.4002111111111,49.94075,4.4,2015-04-27 00:00:00,27,1123996.2015.4.27,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.6,,,,,,,7.6,4,0,19.5,,M,,,,,1123996
-119.4002111111111,49.94075,2.6,2015-04-28 00:00:00,28,1123996.2015.4.28,,M,M,M,,KELOWNA UBCO,0.6,,2015,,,BC,15.4,,,,,,,4.4,4,0,26.4,,M,,,,,1123996
-119.4002111111111,49.94075,5.1,2015-04-29 00:00:00,29,1123996.2015.4.29,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,12.9,,,,,,,7.4,4,0,18.4,,M,,,,,1123996
-119.4002111111111,49.94075,7.8,2015-04-30 00:00:00,30,1123996.2015.4.30,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.2,,,,,,,3.2,4,0,17.1,,M,,,,,1123996
-119.4002111111111,49.94075,3.2,2015-05-01 00:00:00,1,1123996.2015.5.1,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,14.8,,,,,,,8.5,5,0,21.1,,M,,,,,1123996
-119.4002111111111,49.94075,7.8,2015-05-02 00:00:00,2,1123996.2015.5.2,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.2,,,,,,,4.3,5,0,16.1,,M,,,,,1123996
-119.4002111111111,49.94075,7.7,2015-05-03 00:00:00,3,1123996.2015.5.3,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.3,,,,,,,0.5,5,0,20,,M,,,,,1123996
-119.4002111111111,49.94075,4.8,2015-05-04 00:00:00,4,1123996.2015.5.4,T,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.2,,,,,,,2.6,5,0,23.8,,M,,,,,1123996
-119.4002111111111,49.94075,6.3,2015-05-05 00:00:00,5,1123996.2015.5.5,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,11.7,,,,,,,7.7,5,0,15.6,,M,,,,,1123996
-119.4002111111111,49.94075,7.6,2015-05-06 00:00:00,6,1123996.2015.5.6,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10.4,,,,,,,5.6,5,0,15.2,,M,,,,,1123996
-119.4002111111111,49.94075,8,2015-05-07 00:00:00,7,1123996.2015.5.7,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,10,,,,,,,0.3,5,0,19.7,,M,,,,,1123996
-119.4002111111111,49.94075,5.9,2015-05-08 00:00:00,8,1123996.2015.5.8,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,12.1,,,,,,,2.3,5,0,21.8,,M,,,,,1123996
-119.4002111111111,49.94075,4.5,2015-05-09 00:00:00,9,1123996.2015.5.9,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.5,,,,,,,2.3,5,0,24.7,,M,,,,,1123996
-119.4002111111111,49.94075,2,2015-05-10 00:00:00,10,1123996.2015.5.10,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,16,,,,,,,6.1,5,0,25.8,,M,,,,,1123996
-119.4002111111111,49.94075,1.6,2015-05-11 00:00:00,11,1123996.2015.5.11,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,16.4,,,,,,,7,5,0,25.7,,M,,,,,1123996
-119.4002111111111,49.94075,4.4,2015-05-12 00:00:00,12,1123996.2015.5.12,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.6,,,,,,,5.2,5,0,22,,M,,,,,1123996
-119.4002111111111,49.94075,5.4,2015-05-13 00:00:00,13,1123996.2015.5.13,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,12.6,,,,,,,5.8,5,0,19.3,,M,,,,,1123996
-119.4002111111111,49.94075,4.1,2015-05-14 00:00:00,14,1123996.2015.5.14,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,13.9,,,,,,,7.2,5,0,20.5,,M,,,,,1123996
-119.4002111111111,49.94075,3.2,2015-05-15 00:00:00,15,1123996.2015.5.15,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,14.8,,,,,,,5,5,0,24.5,,M,,,,,1123996
-119.4002111111111,49.94075,1.7,2015-05-16 00:00:00,16,1123996.2015.5.16,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,16.3,,,,,,,6.2,5,0,26.3,,M,,,,,1123996
-119.4002111111111,49.94075,2.5,2015-05-17 00:00:00,17,1123996.2015.5.17,,M,M,M,,KELOWNA UBCO,21.5,,2015,,,BC,15.5,,,,,,,11.5,5,0,19.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-18 00:00:00,18,1123996.2015.5.18,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18.2,,,,,,,10.8,5,0.2,25.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-19 00:00:00,19,1123996.2015.5.19,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18,,,,,,,8.8,5,0,27.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-20 00:00:00,20,1123996.2015.5.20,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18.4,,,,,,,8.9,5,0.4,27.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-21 00:00:00,21,1123996.2015.5.21,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19.7,,,,,,,9.7,5,1.7,29.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-22 00:00:00,22,1123996.2015.5.22,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20.7,,,,,,,11.5,5,2.7,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-23 00:00:00,23,1123996.2015.5.23,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20.5,,,,,,,11,5,2.5,30,,M,,,,,1123996
-119.4002111111111,49.94075,1.9,2015-05-24 00:00:00,24,1123996.2015.5.24,,M,M,M,,KELOWNA UBCO,4,,2015,,,BC,16.1,,,,,,,12.9,5,0,19.3,,M,,,,,1123996
-119.4002111111111,49.94075,1.5,2015-05-25 00:00:00,25,1123996.2015.5.25,,M,M,M,,KELOWNA UBCO,4.8,,2015,,,BC,16.5,,,,,,,10.2,5,0,22.8,,M,,,,,1123996
-119.4002111111111,49.94075,1.5,2015-05-26 00:00:00,26,1123996.2015.5.26,,M,M,M,,KELOWNA UBCO,4.4,,2015,,,BC,16.5,,,,,,,12.5,5,0,20.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-27 00:00:00,27,1123996.2015.5.27,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18.4,,,,,,,9.7,5,0.4,27.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-28 00:00:00,28,1123996.2015.5.28,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20,,,,,,,10.9,5,2,29,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-29 00:00:00,29,1123996.2015.5.29,,M,M,M,,KELOWNA UBCO,2.6,,2015,,,BC,21.1,,,,,,,15.6,5,3.1,26.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-05-30 00:00:00,30,1123996.2015.5.30,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19.7,,,,,,,11.3,5,1.7,28.1,,M,,,,,1123996
-119.4002111111111,49.94075,0.3,2015-05-31 00:00:00,31,1123996.2015.5.31,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,17.7,,,,,,,8.5,5,0,26.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-01 00:00:00,1,1123996.2015.6.1,,M,M,M,,KELOWNA UBCO,0.4,,2015,,,BC,21.3,,,,,,,13.7,6,3.3,28.9,,M,,,,,1123996
-119.4002111111111,49.94075,1.9,2015-06-02 00:00:00,2,1123996.2015.6.2,,M,M,M,,KELOWNA UBCO,16.4,,2015,,,BC,16.1,,,,,,,14.3,6,0,17.8,,M,,,,,1123996
-119.4002111111111,49.94075,4.2,2015-06-03 00:00:00,3,1123996.2015.6.3,,M,M,M,,KELOWNA UBCO,4.1,,2015,,,BC,13.8,,,,,,,11.6,6,0,16,,M,,,,,1123996
-119.4002111111111,49.94075,1.5,2015-06-04 00:00:00,4,1123996.2015.6.4,,M,M,M,,KELOWNA UBCO,3.1,,2015,,,BC,16.5,,,,,,,11.8,6,0,21.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-05 00:00:00,5,1123996.2015.6.5,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18.7,,,,,,,10.1,6,0.7,27.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-06 00:00:00,6,1123996.2015.6.6,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20.7,,,,,,,11.5,6,2.7,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-07 00:00:00,7,1123996.2015.6.7,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23.6,,,,,,,14,6,5.6,33.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-08 00:00:00,8,1123996.2015.6.8,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.9,,,,,,,14.8,6,6.9,34.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-09 00:00:00,9,1123996.2015.6.9,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,22.7,,,,,,,13.9,6,4.7,31.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-10 00:00:00,10,1123996.2015.6.10,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,22.3,,,,,,,12.7,6,4.3,31.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-11 00:00:00,11,1123996.2015.6.11,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,22,,,,,,,15.6,6,4,28.3,,M,,,,,1123996
-119.4002111111111,49.94075,3.4,2015-06-12 00:00:00,12,1123996.2015.6.12,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,14.6,,,,,,,10.5,6,0,18.6,,M,,,,,1123996
-119.4002111111111,49.94075,2.9,2015-06-13 00:00:00,13,1123996.2015.6.13,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,15.1,,,,,,,6.6,6,0,23.6,,M,,,,,1123996
-119.4002111111111,49.94075,0.9,2015-06-14 00:00:00,14,1123996.2015.6.14,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,17.1,,,,,,,7.3,6,0,26.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-15 00:00:00,15,1123996.2015.6.15,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19,,,,,,,9.2,6,1,28.7,,M,,,,,1123996
-119.4002111111111,49.94075,,2015-06-16 00:00:00,16,1123996.2015.6.16,M,M,M,M,,KELOWNA UBCO,,,2015,M,,BC,,E,,M,,,,10.8,6,,,M,M,,,M,,1123996
-119.4002111111111,49.94075,,2015-06-17 00:00:00,17,1123996.2015.6.17,,M,M,M,,KELOWNA UBCO,0,,2015,E,,BC,,M,,M,,,,,6,,30.2,M,M,,,M,,1123996
-119.4002111111111,49.94075,0,2015-06-18 00:00:00,18,1123996.2015.6.18,M,M,M,M,,KELOWNA UBCO,,,2015,,,BC,21.3,,,,,,,14.4,6,3.3,28.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-19 00:00:00,19,1123996.2015.6.19,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19.9,,,,,,,15.5,6,1.9,24.3,,M,,,,,1123996
-119.4002111111111,49.94075,2.4,2015-06-20 00:00:00,20,1123996.2015.6.20,,M,M,M,,KELOWNA UBCO,0.2,,2015,,,BC,15.6,,,,,,,7.8,6,0,23.4,,M,,,,,1123996
-119.4002111111111,49.94075,1.7,2015-06-21 00:00:00,21,1123996.2015.6.21,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,16.3,,,,,,,8.4,6,0,24.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-22 00:00:00,22,1123996.2015.6.22,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19.3,,,,,,,9,6,1.3,29.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-23 00:00:00,23,1123996.2015.6.23,,M,M,M,,KELOWNA UBCO,1.6,,2015,,,BC,21,,,,,,,13.8,6,3,28.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-24 00:00:00,24,1123996.2015.6.24,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,21.7,,,,,,,12.2,6,3.7,31.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-25 00:00:00,25,1123996.2015.6.25,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.6,,,,,,,15.2,6,6.6,33.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-26 00:00:00,26,1123996.2015.6.26,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.5,,,,,,,15.5,6,7.5,35.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-27 00:00:00,27,1123996.2015.6.27,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,27.7,,,,,,,17.3,6,9.7,38.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-28 00:00:00,28,1123996.2015.6.28,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,28.7,,,,,,,17.9,6,10.7,39.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-29 00:00:00,29,1123996.2015.6.29,,M,M,M,,KELOWNA UBCO,3.3,,2015,,,BC,24.3,,,,,,,19.7,6,6.3,28.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-06-30 00:00:00,30,1123996.2015.6.30,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.4,,,,,,,15.5,6,6.4,33.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-01 00:00:00,1,1123996.2015.7.1,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.3,,,,,,,17.8,7,6.3,30.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-02 00:00:00,2,1123996.2015.7.2,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.4,,,,,,,15.5,7,7.4,35.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-03 00:00:00,3,1123996.2015.7.3,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,26.5,,,,,,,17.3,7,8.5,35.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-04 00:00:00,4,1123996.2015.7.4,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.8,,,,,,,16.4,7,6.8,33.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-05 00:00:00,5,1123996.2015.7.5,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,22.5,,,,,,,13.1,7,4.5,31.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-06 00:00:00,6,1123996.2015.7.6,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23.5,,,,,,,13.2,7,5.5,33.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-07 00:00:00,7,1123996.2015.7.7,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.8,,,,,,,16.7,7,7.8,34.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-08 00:00:00,8,1123996.2015.7.8,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.9,,,,,,,15.3,7,7.9,36.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-09 00:00:00,9,1123996.2015.7.9,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,27.7,,,,,,,16.8,7,9.7,38.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-10 00:00:00,10,1123996.2015.7.10,,M,M,M,,KELOWNA UBCO,0.2,,2015,,,BC,26.5,,,,,,,19.7,7,8.5,33.2,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-11 00:00:00,11,1123996.2015.7.11,T,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.2,,,,,,,18.5,7,6.2,29.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-12 00:00:00,12,1123996.2015.7.12,,M,M,M,,KELOWNA UBCO,3,,2015,,,BC,21.5,,,,,,,15.1,7,3.5,27.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-13 00:00:00,13,1123996.2015.7.13,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23.5,,,,,,,17.5,7,5.5,29.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-14 00:00:00,14,1123996.2015.7.14,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,21.9,,,,,,,14,7,3.9,29.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-15 00:00:00,15,1123996.2015.7.15,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23,,,,,,,16.4,7,5,29.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-16 00:00:00,16,1123996.2015.7.16,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20.6,,,,,,,16.2,7,2.6,25,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-17 00:00:00,17,1123996.2015.7.17,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,19.1,,,,,,,9.5,7,1.1,28.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-18 00:00:00,18,1123996.2015.7.18,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,21.3,,,,,,,12,7,3.3,30.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-19 00:00:00,19,1123996.2015.7.19,,M,M,M,,KELOWNA UBCO,0.3,,2015,,,BC,25.5,,,,,,,14.6,7,7.5,36.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-20 00:00:00,20,1123996.2015.7.20,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,27.1,,,,,,,17.4,7,9.1,36.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-21 00:00:00,21,1123996.2015.7.21,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23.7,,,,,,,17.5,7,5.7,29.9,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-22 00:00:00,22,1123996.2015.7.22,,M,M,M,,KELOWNA UBCO,0.2,,2015,,,BC,21.1,,,,,,,15.1,7,3.1,27.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-23 00:00:00,23,1123996.2015.7.23,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,22,,,,,,,14.1,7,4,29.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-24 00:00:00,24,1123996.2015.7.24,,M,M,M,,KELOWNA UBCO,0.2,,2015,,,BC,18.6,,,,,,,13.6,7,0.6,23.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-25 00:00:00,25,1123996.2015.7.25,,M,M,M,,KELOWNA UBCO,7.3,,2015,,,BC,19.3,,,,,,,14,7,1.3,24.6,,M,,,,,1123996
-119.4002111111111,49.94075,0.9,2015-07-26 00:00:00,26,1123996.2015.7.26,,M,M,M,,KELOWNA UBCO,4.1,,2015,,,BC,17.1,,,,,,,11.1,7,0,23,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-27 00:00:00,27,1123996.2015.7.27,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,18.2,,,,,,,11.2,7,0.2,25.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-28 00:00:00,28,1123996.2015.7.28,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,21.6,,,,,,,15.5,7,3.6,27.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-29 00:00:00,29,1123996.2015.7.29,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,21.4,,,,,,,12,7,3.4,30.8,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-30 00:00:00,30,1123996.2015.7.30,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23.4,,,,,,,12.3,7,5.4,34.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-07-31 00:00:00,31,1123996.2015.7.31,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25,,,,,,,12.9,7,7,37.1,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-01 00:00:00,1,1123996.2015.8.1,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.6,,,,,,,13.8,8,6.6,35.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-02 00:00:00,2,1123996.2015.8.2,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.7,,,,,,,15.8,8,7.7,35.6,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-03 00:00:00,3,1123996.2015.8.3,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,24.3,,,,,,,15.9,8,6.3,32.7,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-04 00:00:00,4,1123996.2015.8.4,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23,,,,,,,14.5,8,5,31.5,,M,,,,,1123996
-119.4002111111111,49.94075,0.8,2015-08-05 00:00:00,5,1123996.2015.8.5,,M,M,M,,KELOWNA UBCO,3.1,,2015,,,BC,17.2,,,,,,,11.4,8,0,23,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-06 00:00:00,6,1123996.2015.8.6,,M,M,M,,KELOWNA UBCO,0.3,,2015,,,BC,18.7,,,,,,,12.8,8,0.7,24.5,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-07 00:00:00,7,1123996.2015.8.7,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,20,,,,,,,10,8,2,30,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-08 00:00:00,8,1123996.2015.8.8,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,23,,,,,,,12.6,8,5,33.4,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-09 00:00:00,9,1123996.2015.8.9,,M,M,M,,KELOWNA UBCO,0.8,,2015,,,BC,23.3,,,,,,,14.3,8,5.3,32.3,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-10 00:00:00,10,1123996.2015.8.10,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.1,,,,,,,17.1,8,7.1,33,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-11 00:00:00,11,1123996.2015.8.11,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.5,,,,,,,16.9,8,7.5,34,,M,,,,,1123996
-119.4002111111111,49.94075,0,2015-08-12 00:00:00,12,1123996.2015.8.12,,M,M,M,,KELOWNA UBCO,0,,2015,,,BC,25.7,,,,,,,15.3,8,7.7,36.1,,M,,,,,1123996
