x,y,STATION_NAME,COOLING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE,SPEED_MAX_GUST,TOTAL_PRECIPITATION_FLAG,MAX_REL_HUMIDITY_FLAG,SNOW_ON_GROUND_FLAG,LOCAL_MONTH,COOLING_DEGREE_DAYS,DIRECTION_MAX_GUST,LOCAL_DATE,MIN_REL_HUMIDITY,TOTAL_SNOW,DIRECTION_MAX_GUST_FLAG,CLIMATE_IDENTIFIER,MEAN_TEMPERATURE,TOTAL_PRECIPITATION,TOTAL_SNOW_FLAG,HEATING_DEGREE_DAYS,LOCAL_YEAR,LOCAL_DAY,TOTAL_RAIN_FLAG,MIN_REL_HUMIDITY_FLAG,SPEED_MAX_GUST_FLAG,PROVINCE_CODE,HEATING_DEGREE_DAYS_FLAG,MAX_REL_HUMIDITY,ID,MEAN_TEMPERATURE_FLAG,TOTAL_RAIN,SNOW_ON_GROUND,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG
-119.4666667,49.9,KELOWNA,,-1.1,,,,,3,0,,1956-03-12 0:00,,5.6,,1123930,-4.7,5.6,,22.7,1956,12,,,,BC,,,1123930.1956.3.12,,0,,-8.3,,
-119.4666667,49.9,KELOWNA,,3.9,,,,,3,0,,1956-03-13 0:00,,0,,1123930,-1.1,0,,19.1,1956,13,,,,BC,,,1123930.1956.3.13,,0,,-6.1,,
-119.4666667,49.9,KELOWNA,,7.8,,,,,3,0,,1956-03-14 0:00,,0,,1123930,3.9,0,,14.1,1956,14,,,,BC,,,1123930.1956.3.14,,0,,0,,
-119.4666667,49.9,KELOWNA,,8.9,,,,,3,0,,1956-03-15 0:00,,0,,1123930,4.8,0,,13.2,1956,15,,,,BC,,,1123930.1956.3.15,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,10,,,,,3,0,,1956-03-16 0:00,,0,,1123930,3.1,0,,14.9,1956,16,,,,BC,,,1123930.1956.3.16,,0,,-3.9,,
-119.4666667,49.9,KELOWNA,,7.8,,,,,3,0,,1956-03-17 0:00,,0,,1123930,1.4,0,,16.6,1956,17,,,,BC,,,1123930.1956.3.17,,0,,-5,,
-119.4666667,49.9,KELOWNA,,10,,,,,3,0,,1956-03-18 0:00,,0,,1123930,5.3,0,,12.7,1956,18,,,,BC,,,1123930.1956.3.18,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,12.2,,,,,3,0,,1956-03-19 0:00,,0,,1123930,5.6,0,,12.4,1956,19,,,,BC,,,1123930.1956.3.19,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,7.2,,,,,3,0,,1956-03-20 0:00,,0,,1123930,3.6,2.8,,14.4,1956,20,,,,BC,,,1123930.1956.3.20,,2.8,,0,,
-119.4666667,49.9,KELOWNA,,3.9,,,,,3,0,,1956-03-21 0:00,,0,,1123930,2,1.3,,16,1956,21,,,,BC,,,1123930.1956.3.21,,1.3,,0,,
-119.4666667,49.9,KELOWNA,,11.7,,,,,3,0,,1956-03-22 0:00,,0,,1123930,5.3,1,,12.7,1956,22,,,,BC,,,1123930.1956.3.22,,1,,-1.1,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,3,0,,1956-03-23 0:00,,0,,1123930,3.1,0.3,,14.9,1956,23,,,,BC,,,1123930.1956.3.23,,0.3,,-5,,
-119.4666667,49.9,KELOWNA,,9.4,,,,,3,0,,1956-03-24 0:00,,0,,1123930,5.6,4.6,,12.4,1956,24,,,,BC,,,1123930.1956.3.24,,4.6,,1.7,,
-119.4666667,49.9,KELOWNA,,7.2,,T,,,3,0,,1956-03-25 0:00,,0,,1123930,3.1,0,,14.9,1956,25,T,,,BC,,,1123930.1956.3.25,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,8.9,,,,,3,0,,1956-03-26 0:00,,0,,1123930,3.1,0,,14.9,1956,26,,,,BC,,,1123930.1956.3.26,,0,,-2.8,,
-119.4666667,49.9,KELOWNA,,12.8,,,,,3,0,,1956-03-27 0:00,,0,,1123930,5.9,0,,12.1,1956,27,,,,BC,,,1123930.1956.3.27,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,10,,,,,3,0,,1956-03-28 0:00,,0,,1123930,5.6,2.3,,12.4,1956,28,,,,BC,,,1123930.1956.3.28,,2.3,,1.1,,
-119.4666667,49.9,KELOWNA,,11.7,,,,,3,0,,1956-03-29 0:00,,0,,1123930,6.7,0,,11.3,1956,29,,,,BC,,,1123930.1956.3.29,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,9.4,,,,,3,0,,1956-03-30 0:00,,0,,1123930,3.9,0.5,,14.1,1956,30,,,,BC,,,1123930.1956.3.30,,0.5,,-1.7,,
-119.4666667,49.9,KELOWNA,,10.6,,,,,3,0,,1956-03-31 0:00,,0,,1123930,4.2,0.8,,13.8,1956,31,,,,BC,,,1123930.1956.3.31,,0.8,,-2.2,,
-119.4666667,49.9,KELOWNA,,10.6,,,,,4,0,,1956-04-01 0:00,,0,,1123930,4.2,0,,13.8,1956,1,,,,BC,,,1123930.1956.4.1,,0,,-2.2,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,4,0,,1956-04-02 0:00,,0,,1123930,7.5,0,,10.5,1956,2,,,,BC,,,1123930.1956.4.2,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,15,,,,,4,0,,1956-04-03 0:00,,0,,1123930,9.7,0,,8.3,1956,3,,,,BC,,,1123930.1956.4.3,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,14.4,,T,,,4,0,,1956-04-04 0:00,,0,,1123930,6.7,0,,11.3,1956,4,T,,,BC,,,1123930.1956.4.4,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,8.3,,T,,,4,0,,1956-04-05 0:00,,0,,1123930,1.7,0,,16.3,1956,5,T,,,BC,,,1123930.1956.4.5,,0,,-5,,
-119.4666667,49.9,KELOWNA,,10.6,,,,,4,0,,1956-04-06 0:00,,0,,1123930,6.2,1,,11.8,1956,6,,,,BC,,,1123930.1956.4.6,,1,,1.7,,
-119.4666667,49.9,KELOWNA,,11.1,,,,,4,0,,1956-04-07 0:00,,0,,1123930,5,0,,13,1956,7,,,,BC,,,1123930.1956.4.7,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,13.9,,,,,4,0,,1956-04-08 0:00,,0,,1123930,7.5,0,,10.5,1956,8,,,,BC,,,1123930.1956.4.8,,0,,1.1,,
-119.4666667,49.9,KELOWNA,,15.6,,,,,4,0,,1956-04-09 0:00,,0,,1123930,7.3,0,,10.7,1956,9,,,,BC,,,1123930.1956.4.9,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,16.1,,,,,4,0,,1956-04-10 0:00,,0,,1123930,7.2,0,,10.8,1956,10,,,,BC,,,1123930.1956.4.10,,0,,-1.7,,
-119.4666667,49.9,KELOWNA,,18.9,,,,,4,0,,1956-04-11 0:00,,0,,1123930,8.9,0,,9.1,1956,11,,,,BC,,,1123930.1956.4.11,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,18.9,,,,,4,0,,1956-04-12 0:00,,0,,1123930,9.2,0,,8.8,1956,12,,,,BC,,,1123930.1956.4.12,,0,,-0.6,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,4,0,,1956-04-13 0:00,,0,,1123930,10.9,0,,7.1,1956,13,,,,BC,,,1123930.1956.4.13,,0,,1.1,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,4,0,,1956-04-14 0:00,,0,,1123930,11.4,0,,6.6,1956,14,,,,BC,,,1123930.1956.4.14,,0,,2.2,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,4,0,,1956-04-15 0:00,,0,,1123930,13.1,0,,4.9,1956,15,,,,BC,,,1123930.1956.4.15,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,16.1,,,,,4,0,,1956-04-16 0:00,,0,,1123930,8.4,0,,9.6,1956,16,,,,BC,,,1123930.1956.4.16,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,20,,,,,4,0,,1956-04-17 0:00,,0,,1123930,10,0,,8,1956,17,,,,BC,,,1123930.1956.4.17,,0,,0,,
-119.4666667,49.9,KELOWNA,,17.8,,,,,4,0,,1956-04-18 0:00,,0,,1123930,9.8,0,,8.2,1956,18,,,,BC,,,1123930.1956.4.18,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,4,0,,1956-04-19 0:00,,0,,1123930,12,0,,6,1956,19,,,,BC,,,1123930.1956.4.19,,0,,2.8,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,4,0,,1956-04-20 0:00,,0,,1123930,12.8,0,,5.2,1956,20,,,,BC,,,1123930.1956.4.20,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,4,0,,1956-04-21 0:00,,0,,1123930,15.3,0,,2.7,1956,21,,,,BC,,,1123930.1956.4.21,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,25,,,,,4,0,,1956-04-22 0:00,,0,,1123930,15.9,0,,2.1,1956,22,,,,BC,,,1123930.1956.4.22,,0,,6.7,,
-119.4666667,49.9,KELOWNA,,15.6,,,,,4,0,,1956-04-23 0:00,,0,,1123930,10.6,0,,7.4,1956,23,,,,BC,,,1123930.1956.4.23,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,15.6,,,,,4,0,,1956-04-24 0:00,,0,,1123930,10,0,,8,1956,24,,,,BC,,,1123930.1956.4.24,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,18.9,,,,,4,0,,1956-04-25 0:00,,0,,1123930,9.8,0,,8.2,1956,25,,,,BC,,,1123930.1956.4.25,,0,,0.6,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,4,0,,1956-04-26 0:00,,0,,1123930,10.3,0,,7.7,1956,26,,,,BC,,,1123930.1956.4.26,,0,,2.2,,
-119.4666667,49.9,KELOWNA,,16.1,,,,,4,0,,1956-04-27 0:00,,0,,1123930,9.7,0,,8.3,1956,27,,,,BC,,,1123930.1956.4.27,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,16.7,,,,,4,0,,1956-04-28 0:00,,0,,1123930,9.2,0,,8.8,1956,28,,,,BC,,,1123930.1956.4.28,,0,,1.7,,
-119.4666667,49.9,KELOWNA,,15,,,,,4,0,,1956-04-29 0:00,,0,,1123930,7,0,,11,1956,29,,,,BC,,,1123930.1956.4.29,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,15.6,,,,,4,0,,1956-04-30 0:00,,0,,1123930,9.2,0,,8.8,1956,30,,,,BC,,,1123930.1956.4.30,,0,,2.8,,
-119.4666667,49.9,KELOWNA,,10.6,,,,,5,0,,1956-05-01 0:00,,0,,1123930,7,3.3,,11,1956,1,,,,BC,,,1123930.1956.5.1,,3.3,,3.3,,
-119.4666667,49.9,KELOWNA,,12.8,,,,,5,0,,1956-05-02 0:00,,0,,1123930,5.6,0,,12.4,1956,2,,,,BC,,,1123930.1956.5.2,,0,,-1.7,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,5,0,,1956-05-03 0:00,,0,,1123930,8.1,0,,9.9,1956,3,,,,BC,,,1123930.1956.5.3,,0,,-1.1,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,5,0,,1956-05-04 0:00,,0,,1123930,12.2,0,,5.8,1956,4,,,,BC,,,1123930.1956.5.4,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,19.4,,,,,5,0,,1956-05-05 0:00,,0,,1123930,11.7,0,,6.3,1956,5,,,,BC,,,1123930.1956.5.5,,0,,3.9,,
-119.4666667,49.9,KELOWNA,,21.1,,,,,5,0,,1956-05-06 0:00,,0,,1123930,12.8,0,,5.2,1956,6,,,,BC,,,1123930.1956.5.6,,0,,4.4,,
-119.4666667,49.9,KELOWNA,,24.4,,,,,5,0,,1956-05-07 0:00,,0,,1123930,15.3,0,,2.7,1956,7,,,,BC,,,1123930.1956.5.7,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,25.6,,,,,5,0,,1956-05-08 0:00,,0,,1123930,14.5,0,,3.5,1956,8,,,,BC,,,1123930.1956.5.8,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,5,0,,1956-05-09 0:00,,0,,1123930,17,2.5,,1,1956,9,,,,BC,,,1123930.1956.5.9,,2.5,,10,,
-119.4666667,49.9,KELOWNA,,15,,T,,,5,0,,1956-05-10 0:00,,0,,1123930,11.1,0,,6.9,1956,10,T,,,BC,,,1123930.1956.5.10,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,13.3,,,,,5,0,,1956-05-11 0:00,,0,,1123930,8.1,0,,9.9,1956,11,,,,BC,,,1123930.1956.5.11,,0,,2.8,,
-119.4666667,49.9,KELOWNA,,14.4,,,,,5,0,,1956-05-12 0:00,,0,,1123930,6.7,0.3,,11.3,1956,12,,,,BC,,,1123930.1956.5.12,,0.3,,-1.1,,
-119.4666667,49.9,KELOWNA,,19.4,,T,,,5,0,,1956-05-13 0:00,,0,,1123930,13.3,0,,4.7,1956,13,T,,,BC,,,1123930.1956.5.13,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,5,0,,1956-05-14 0:00,,0,,1123930,12.5,0,,5.5,1956,14,,,,BC,,,1123930.1956.5.14,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,26.1,,,,,5,0,,1956-05-15 0:00,,0,,1123930,16.1,0,,1.9,1956,15,,,,BC,,,1123930.1956.5.15,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,26.7,,,,,5,0,,1956-05-16 0:00,,0,,1123930,17,0,,1,1956,16,,,,BC,,,1123930.1956.5.16,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,27.2,,,,,5,0,,1956-05-17 0:00,,0,,1123930,17.8,0,,0.2,1956,17,,,,BC,,,1123930.1956.5.17,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,27.2,,,,,5,0,,1956-05-18 0:00,,0,,1123930,17.8,0,,0.2,1956,18,,,,BC,,,1123930.1956.5.18,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,27.8,,,,,5,0.9,,1956-05-19 0:00,,0,,1123930,18.9,0,,0,1956,19,,,,BC,,,1123930.1956.5.19,,0,,10,,
-119.4666667,49.9,KELOWNA,,27.8,,,,,5,0,,1956-05-20 0:00,,0,,1123930,17.5,0,,0.5,1956,20,,,,BC,,,1123930.1956.5.20,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,25.6,,,,,5,0,,1956-05-21 0:00,,0,,1123930,16.2,0,,1.8,1956,21,,,,BC,,,1123930.1956.5.21,,0,,6.7,,
-119.4666667,49.9,KELOWNA,,25.6,,,,,5,0,,1956-05-22 0:00,,0,,1123930,17.3,0,,0.7,1956,22,,,,BC,,,1123930.1956.5.22,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,5,0,,1956-05-23 0:00,,0,,1123930,17.5,3.6,,0.5,1956,23,,,,BC,,,1123930.1956.5.23,,3.6,,11.1,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,5,0,,1956-05-24 0:00,,0,,1123930,14.8,0,,3.2,1956,24,,,,BC,,,1123930.1956.5.24,,0,,7.8,,
-119.4666667,49.9,KELOWNA,,25,,,,,5,0.9,,1956-05-25 0:00,,0,,1123930,18.9,0,,0,1956,25,,,,BC,,,1123930.1956.5.25,,0,,12.8,,
-119.4666667,49.9,KELOWNA,,19.4,,,,,5,0,,1956-05-26 0:00,,0,,1123930,15.3,0.8,,2.7,1956,26,,,,BC,,,1123930.1956.5.26,,0.8,,11.1,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,5,0,,1956-05-27 0:00,,0,,1123930,15,0,,3,1956,27,,,,BC,,,1123930.1956.5.27,,0,,6.1,,
-119.4666667,49.9,KELOWNA,,26.7,,,,,5,0,,1956-05-28 0:00,,0,,1123930,17.3,0,,0.7,1956,28,,,,BC,,,1123930.1956.5.28,,0,,7.8,,
-119.4666667,49.9,KELOWNA,,28.9,,,,,5,0.6,,1956-05-29 0:00,,0,,1123930,18.6,0,,0,1956,29,,,,BC,,,1123930.1956.5.29,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,28.3,,,,,5,1.5,,1956-05-30 0:00,,0,,1123930,19.5,0,,0,1956,30,,,,BC,,,1123930.1956.5.30,,0,,10.6,,
-119.4666667,49.9,KELOWNA,,31.1,,,,,5,3.7,,1956-05-31 0:00,,0,,1123930,21.7,8.9,,0,1956,31,,,,BC,,,1123930.1956.5.31,,8.9,,12.2,,
-119.4666667,49.9,KELOWNA,,26.7,,,,,6,0.7,,1956-06-01 0:00,,0,,1123930,18.7,0,,0,1956,1,,,,BC,,,1123930.1956.6.1,,0,,10.6,,
-119.4666667,49.9,KELOWNA,,27.2,,,,,6,2.6,,1956-06-02 0:00,,0,,1123930,20.6,0,,0,1956,2,,,,BC,,,1123930.1956.6.2,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,25,,,,,6,0,,1956-06-03 0:00,,0,,1123930,17.5,10.9,,0.5,1956,3,,,,BC,,,1123930.1956.6.3,,10.9,,10,,
-119.4666667,49.9,KELOWNA,,15,,,,,6,0,,1956-06-04 0:00,,0,,1123930,11.7,2.3,,6.3,1956,4,,,,BC,,,1123930.1956.6.4,,2.3,,8.3,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,6,0,,1956-06-05 0:00,,0,,1123930,10.8,0.3,,7.2,1956,5,,,,BC,,,1123930.1956.6.5,,0.3,,4.4,,
-119.4666667,49.9,KELOWNA,,18.3,,T,,,6,0,,1956-06-06 0:00,,0,,1123930,13.6,0,,4.4,1956,6,T,,,BC,,,1123930.1956.6.6,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,6,0,,1956-06-07 0:00,,0,,1123930,14.5,0,,3.5,1956,7,,,,BC,,,1123930.1956.6.7,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,6,0,,1956-06-08 0:00,,0,,1123930,16.7,0,,1.3,1956,8,,,,BC,,,1123930.1956.6.8,,0,,11.1,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,6,0,,1956-06-09 0:00,,0,,1123930,16.4,0,,1.6,1956,9,,,,BC,,,1123930.1956.6.9,,0,,11.1,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,6,0,,1956-06-10 0:00,,0,,1123930,11.4,12.4,,6.6,1956,10,,,,BC,,,1123930.1956.6.10,,12.4,,4.4,,
-119.4666667,49.9,KELOWNA,,18.3,,,,,6,0,,1956-06-11 0:00,,0,,1123930,10.8,0,,7.2,1956,11,,,,BC,,,1123930.1956.6.11,,0,,3.3,,
-119.4666667,49.9,KELOWNA,,16.7,,T,,,6,0,,1956-06-12 0:00,,0,,1123930,11.2,0,,6.8,1956,12,T,,,BC,,,1123930.1956.6.12,,0,,5.6,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,6,0,,1956-06-13 0:00,,0,,1123930,15.9,1.3,,2.1,1956,13,,,,BC,,,1123930.1956.6.13,,1.3,,10,,
-119.4666667,49.9,KELOWNA,,18.9,,,,,6,0,,1956-06-14 0:00,,0,,1123930,15.9,0.8,,2.1,1956,14,,,,BC,,,1123930.1956.6.14,,0.8,,12.8,,
-119.4666667,49.9,KELOWNA,,17.8,,,,,6,0,,1956-06-15 0:00,,0,,1123930,14.5,5.1,,3.5,1956,15,,,,BC,,,1123930.1956.6.15,,5.1,,11.1,,
-119.4666667,49.9,KELOWNA,,20.6,,,,,6,0,,1956-06-16 0:00,,0,,1123930,13.9,0,,4.1,1956,16,,,,BC,,,1123930.1956.6.16,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,6,0,,1956-06-17 0:00,,0,,1123930,15.3,0,,2.7,1956,17,,,,BC,,,1123930.1956.6.17,,0,,8.3,,
-119.4666667,49.9,KELOWNA,,26.7,,T,,,6,2.3,,1956-06-18 0:00,,0,,1123930,20.3,0,,0,1956,18,T,,,BC,,,1123930.1956.6.18,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,17.2,,,,,6,0,,1956-06-19 0:00,,0,,1123930,13.9,4.8,,4.1,1956,19,,,,BC,,,1123930.1956.6.19,,4.8,,10.6,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,6,0,,1956-06-20 0:00,,0,,1123930,15.6,0,,2.4,1956,20,,,,BC,,,1123930.1956.6.20,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,6,0,,1956-06-21 0:00,,0,,1123930,16.7,0,,1.3,1956,21,,,,BC,,,1123930.1956.6.21,,0,,11.7,,
-119.4666667,49.9,KELOWNA,,24.4,,,,,6,0,,1956-06-22 0:00,,0,,1123930,16.4,1.3,,1.6,1956,22,,,,BC,,,1123930.1956.6.22,,1.3,,8.3,,
-119.4666667,49.9,KELOWNA,,23.3,,,,,6,0,,1956-06-23 0:00,,0,,1123930,17.2,0,,0.8,1956,23,,,,BC,,,1123930.1956.6.23,,0,,11.1,,
-119.4666667,49.9,KELOWNA,,21.7,,,,,6,0,,1956-06-24 0:00,,0,,1123930,14.5,0,,3.5,1956,24,,,,BC,,,1123930.1956.6.24,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,22.2,,,,,6,0,,1956-06-25 0:00,,0,,1123930,16.7,3,,1.3,1956,25,,,,BC,,,1123930.1956.6.25,,3,,11.1,,
-119.4666667,49.9,KELOWNA,,24.4,,,,,6,1.2,,1956-06-26 0:00,,0,,1123930,19.2,0,,0,1956,26,,,,BC,,,1123930.1956.6.26,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,29.4,,,,,6,1.4,,1956-06-27 0:00,,0,,1123930,19.4,0,,0,1956,27,,,,BC,,,1123930.1956.6.27,,0,,9.4,,
-119.4666667,49.9,KELOWNA,,26.1,,,,,6,0,,1956-06-28 0:00,,0,,1123930,17.8,0.5,,0.2,1956,28,,,,BC,,,1123930.1956.6.28,,0.5,,9.4,,
-119.4666667,49.9,KELOWNA,,20.6,,T,,,6,0,,1956-06-29 0:00,,0,,1123930,13.7,0,,4.3,1956,29,T,,,BC,,,1123930.1956.6.29,,0,,6.7,,
-119.4666667,49.9,KELOWNA,,25,,,,,6,0,,1956-06-30 0:00,,0,,1123930,17,0,,1,1956,30,,,,BC,,,1123930.1956.6.30,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,25.6,,,,,7,0,,1956-07-01 0:00,,0,,1123930,17.3,0,,0.7,1956,1,,,,BC,,,1123930.1956.7.1,,0,,8.9,,
-119.4666667,49.9,KELOWNA,,25,,T,,,7,0,,1956-07-02 0:00,,0,,1123930,17.2,0,,0.8,1956,2,T,,,BC,,,1123930.1956.7.2,,0,,9.4,,
-119.4666667,49.9,KELOWNA,,26.1,,,,,7,0.9,,1956-07-03 0:00,,0,,1123930,18.9,0,,0,1956,3,,,,BC,,,1123930.1956.7.3,,0,,11.7,,
-119.4666667,49.9,KELOWNA,,26.1,,,,,7,1.5,,1956-07-04 0:00,,0,,1123930,19.5,5.1,,0,1956,4,,,,BC,,,1123930.1956.7.4,,5.1,,12.8,,
-119.4666667,49.9,KELOWNA,,19.4,,,,,7,0,,1956-07-05 0:00,,0,,1123930,14.4,1.8,,3.6,1956,5,,,,BC,,,1123930.1956.7.5,,1.8,,9.4,,
-119.4666667,49.9,KELOWNA,,23.9,,,,,7,0,,1956-07-06 0:00,,0,,1123930,15.9,0.8,,2.1,1956,6,,,,BC,,,1123930.1956.7.6,,0.8,,7.8,,
-119.4666667,49.9,KELOWNA,,28.9,,,,,7,1.2,,1956-07-07 0:00,,0,,1123930,19.2,0,,0,1956,7,,,,BC,,,1123930.1956.7.7,,0,,9.4,,
-119.4666667,49.9,KELOWNA,,28.3,,,,,7,1.7,,1956-07-08 0:00,,0,,1123930,19.7,0,,0,1956,8,,,,BC,,,1123930.1956.7.8,,0,,11.1,,
-119.4666667,49.9,KELOWNA,,27.8,,,,,7,2.6,,1956-07-09 0:00,,0,,1123930,20.6,0,,0,1956,9,,,,BC,,,1123930.1956.7.9,,0,,13.3,,
-119.4666667,49.9,KELOWNA,,28.9,,,,,7,2.9,,1956-07-10 0:00,,0,,1123930,20.9,0.8,,0,1956,10,,,,BC,,,1123930.1956.7.10,,0.8,,12.8,,
-119.4666667,49.9,KELOWNA,,32.8,,,,,7,4.8,,1956-07-11 0:00,,0,,1123930,22.8,0,,0,1956,11,,,,BC,,,1123930.1956.7.11,,0,,12.8,,
-119.4666667,49.9,KELOWNA,,35.6,,,,,7,6.8,,1956-07-12 0:00,,0,,1123930,24.8,0,,0,1956,12,,,,BC,,,1123930.1956.7.12,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,33.9,,,,,7,6.8,,1956-07-13 0:00,,0,,1123930,24.8,0.8,,0,1956,13,,,,BC,,,1123930.1956.7.13,,0.8,,15.6,,
-119.4666667,49.9,KELOWNA,,27.8,,,,,7,2.9,,1956-07-14 0:00,,0,,1123930,20.9,0,,0,1956,14,,,,BC,,,1123930.1956.7.14,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,31.1,,,,,7,3.1,,1956-07-15 0:00,,0,,1123930,21.1,5.8,,0,1956,15,,,,BC,,,1123930.1956.7.15,,5.8,,11.1,,
-119.4666667,49.9,KELOWNA,,31.1,,,,,7,4.2,,1956-07-16 0:00,,0,,1123930,22.2,0,,0,1956,16,,,,BC,,,1123930.1956.7.16,,0,,13.3,,
-119.4666667,49.9,KELOWNA,,33.3,,,,,7,5.6,,1956-07-17 0:00,,0,,1123930,23.6,0,,0,1956,17,,,,BC,,,1123930.1956.7.17,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,36.1,,,,,7,7.3,,1956-07-18 0:00,,0,,1123930,25.3,0,,0,1956,18,,,,BC,,,1123930.1956.7.18,,0,,14.4,,
-119.4666667,49.9,KELOWNA,,36.7,,,,,7,8.2,,1956-07-19 0:00,,0,,1123930,26.2,0,,0,1956,19,,,,BC,,,1123930.1956.7.19,,0,,15.6,,
-119.4666667,49.9,KELOWNA,,28.9,,T,,,7,3.1,,1956-07-20 0:00,,0,,1123930,21.1,0,,0,1956,20,T,,,BC,,,1123930.1956.7.20,,0,,13.3,,
-119.4666667,49.9,KELOWNA,,35,,,,,7,7.6,,1956-07-21 0:00,,0,,1123930,25.6,0,,0,1956,21,,,,BC,,,1123930.1956.7.21,,0,,16.1,,
-119.4666667,49.9,KELOWNA,,34.4,,,,,7,5.9,,1956-07-22 0:00,,0,,1123930,23.9,0,,0,1956,22,,,,BC,,,1123930.1956.7.22,,0,,13.3,,
-119.4666667,49.9,KELOWNA,,34.4,,,,,7,6.2,,1956-07-23 0:00,,0,,1123930,24.2,0,,0,1956,23,,,,BC,,,1123930.1956.7.23,,0,,13.9,,
-119.4666667,49.9,KELOWNA,,36.7,,,,,7,8.7,,1956-07-24 0:00,,0,,1123930,26.7,0,,0,1956,24,,,,BC,,,1123930.1956.7.24,,0,,16.7,,
-119.4666667,49.9,KELOWNA,,31.7,,,,,7,2.6,,1956-07-25 0:00,,0,,1123930,20.6,0,,0,1956,25,,,,BC,,,1123930.1956.7.25,,0,,9.4,,
-119.4666667,49.9,KELOWNA,,31.7,,,,,7,3.7,,1956-07-26 0:00,,0,,1123930,21.7,0,,0,1956,26,,,,BC,,,1123930.1956.7.26,,0,,11.7,,
-119.4666667,49.9,KELOWNA,,29.4,,,,,7,0.3,,1956-07-27 0:00,,0,,1123930,18.3,0,,0,1956,27,,,,BC,,,1123930.1956.7.27,,0,,7.2,,
-119.4666667,49.9,KELOWNA,,29.4,,,,,7,1.2,,1956-07-28 0:00,,0,,1123930,19.2,0,,0,1956,28,,,,BC,,,1123930.1956.7.28,,0,,8.9,,
