x,y,HEATING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,PROVINCE_CODE,SPEED_MAX_GUST_FLAG,SNOW_ON_GROUND,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE_FLAG,DIRECTION_MAX_GUST_FLAG,DIRECTION_MAX_GUST,MAX_TEMPERATURE,MAX_REL_HUMIDITY,LOCAL_DATE,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,TOTAL_PRECIPITATION_FLAG,LOCAL_YEAR,COOLING_DEGREE_DAYS_FLAG,LOCAL_MONTH,SPEED_MAX_GUST,TOTAL_RAIN,MAX_REL_HUMIDITY_FLAG,ID,MEAN_TEMPERATURE,COOLING_DEGREE_DAYS,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,MIN_TEMPERATURE,CLIMATE_IDENTIFIER,TOTAL_PRECIPITATION,TOTAL_SNOW,LOCAL_DAY,TOTAL_SNOW_FLAG,TOTAL_RAIN_FLAG,STATION_NAME
-122.2666667,49.05,,2.4,BC,,,,,,,21.7,,1938-09-18 0:00,,,,1938,,9,,2.3,,1100040.1938.9.18,15.6,0,,,9.4,1100040,2.3,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0,BC,,,,,,,23.3,,1938-09-19 0:00,,,,1938,,9,,1.8,,1100040.1938.9.19,18.6,0.6,,,13.9,1100040,1.8,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.1,BC,,,,,,,16.7,,1938-09-20 0:00,,,,1938,,9,,7.9,,1100040.1938.9.20,15.9,0,,,15,1100040,7.9,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,24.4,,1938-09-21 0:00,,,,1938,,9,,0,,1100040.1938.9.21,17.5,0,,,10.6,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.4,BC,,,,,,,24.4,,1938-09-22 0:00,,,,1938,,9,,0,,1100040.1938.9.22,15.6,0,,,6.7,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.3,BC,,,,,,,23.3,,1938-09-23 0:00,,,,1938,,9,,3.8,,1100040.1938.9.23,14.7,0,,,6.1,1100040,3.8,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,16.7,,1938-09-24 0:00,,,,1938,,9,,6.6,,1100040.1938.9.24,12.8,0,,,8.9,1100040,6.6,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.8,BC,,,,,,,21.1,,1938-09-25 0:00,,,,1938,,9,,0,,1100040.1938.9.25,17.2,0,,,13.3,1100040,0,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,24.4,,1938-09-26 0:00,,,,1938,,9,,0,,1100040.1938.9.26,15,0,,,5.6,1100040,0,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,25,,1938-09-27 0:00,,,,1938,,9,,0,,1100040.1938.9.27,15.3,0,,,5.6,1100040,0,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.8,BC,,,,,,,22.2,,1938-09-28 0:00,,,,1938,,9,,0.3,,1100040.1938.9.28,14.2,0,,,6.1,1100040,0.3,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.4,BC,,,,,,,18.9,,1938-09-29 0:00,,,,1938,,9,,6.6,,1100040.1938.9.29,13.6,0,,,8.3,1100040,6.6,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,2.7,BC,,,,,,,18.3,,1938-09-30 0:00,,,,1938,,9,,0,,1100040.1938.9.30,15.3,0,,,12.2,1100040,0,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,0.5,BC,,,,,,,24.4,,1938-10-01 0:00,,,,1938,,10,,0,,1100040.1938.10.1,17.5,0,,,10.6,1100040,0,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.1,BC,,,,,,,17.8,,1938-10-02 0:00,,,,1938,,10,,5.3,,1100040.1938.10.2,13.9,0,,,10,1100040,5.3,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.6,BC,,,,,,,15,,1938-10-03 0:00,,,,1938,,10,,14.7,,1100040.1938.10.3,13.4,0,,,11.7,1100040,14.7,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.9,BC,,,,,,,19.4,,1938-10-04 0:00,,,,1938,,10,,0,,1100040.1938.10.4,13.1,0,,,6.7,1100040,0,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,7.7,BC,,,,,,,17.8,,1938-10-05 0:00,,,,1938,,10,,0,,1100040.1938.10.5,10.3,0,,,2.8,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.6,BC,,,,,,,19.4,,1938-10-06 0:00,,,,1938,,10,,0,,1100040.1938.10.6,11.4,0,,,3.3,1100040,0,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,7.4,BC,,,,,,,17.8,,1938-10-07 0:00,,,,1938,,10,,0,,1100040.1938.10.7,10.6,0,,,3.3,1100040,0,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.5,BC,,,,,,,20.6,,1938-10-08 0:00,,,,1938,,10,,0.3,,1100040.1938.10.8,12.5,0,,,4.4,1100040,0.3,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.9,BC,,,,,,,19.4,,1938-10-09 0:00,,,,1938,,10,,4.1,,1100040.1938.10.9,13.1,0,,,6.7,1100040,4.1,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3,BC,,,,,,,18.3,,1938-10-10 0:00,,,,1938,,10,,28.7,,1100040.1938.10.10,15,0,,,11.7,1100040,28.7,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.5,BC,,,,,,,15.6,,1938-10-11 0:00,,,,1938,,10,,8.9,,1100040.1938.10.11,12.5,0,,,9.4,1100040,8.9,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.2,BC,,,,,,,16.7,,1938-10-12 0:00,,,,1938,,10,,3.3,,1100040.1938.10.12,12.8,0,,,8.9,1100040,3.3,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.2,BC,,,,,,,13.3,,1938-10-13 0:00,,,,1938,,10,,0.3,,1100040.1938.10.13,7.8,0,,,2.2,1100040,0.3,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.5,BC,,,,,,,14.4,,1938-10-14 0:00,,,,1938,,10,,0,,1100040.1938.10.14,7.5,0,,,0.6,1100040,0,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.7,BC,,,,,,,17.2,,1938-10-15 0:00,,,,1938,,10,,0,,1100040.1938.10.15,8.3,0,,,-0.6,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.1,BC,,,,,,,13.9,,1938-10-16 0:00,,,,1938,,10,,0,,1100040.1938.10.16,5.9,0,,,-2.2,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.1,BC,,,,,,,19.4,,1938-10-17 0:00,,,,1938,,10,,0,,1100040.1938.10.17,8.9,0,,,-1.7,1100040,0,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,7.4,BC,,,,,,,21.1,,1938-10-18 0:00,,,,1938,,10,,0,,1100040.1938.10.18,10.6,0,,,0,1100040,0,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.5,BC,,,,,,,22.8,,1938-10-19 0:00,,,,1938,,10,,0,,1100040.1938.10.19,12.5,0,,,2.2,1100040,0,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,3.5,BC,,,,,,,22.8,,1938-10-20 0:00,,,,1938,,10,,0,,1100040.1938.10.20,14.5,0,,,6.1,1100040,0,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.9,BC,,,,,,,20,,1938-10-21 0:00,,,,1938,,10,,0,,1100040.1938.10.21,11.1,0,,,2.2,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6,BC,,,,,,,21.7,,1938-10-22 0:00,,,,1938,,10,,0,,1100040.1938.10.22,12,0,,,2.2,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.6,BC,,,,,,,14.4,,1938-10-23 0:00,,,,1938,,10,,4.6,,1100040.1938.10.23,11.4,0,,,8.3,1100040,4.6,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.7,BC,,,,,,,15.6,,1938-10-24 0:00,,,,1938,,10,,5.8,,1100040.1938.10.24,12.3,0,,,8.9,1100040,5.8,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8,BC,,,,,,,15.6,,1938-10-25 0:00,,,,1938,,10,,0,,1100040.1938.10.25,10,0,,,4.4,1100040,0,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,4.6,BC,,,,,,,21.1,,1938-10-26 0:00,,,,1938,,10,,11.9,,1100040.1938.10.26,13.4,0,,,5.6,1100040,11.9,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.2,BC,,,,,,,14.4,,1938-10-27 0:00,,,,1938,,10,,0,,1100040.1938.10.27,7.8,0,,,1.1,1100040,0,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.1,BC,,,,,,,15.6,,1938-10-28 0:00,,,,1938,,10,,4.8,,1100040.1938.10.28,8.9,0,,,2.2,1100040,4.8,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,5.8,BC,,,,,,,15,,1938-10-29 0:00,,,,1938,,10,,2.3,,1100040.1938.10.29,12.2,0,,,9.4,1100040,2.3,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8,BC,,,,,,,11.1,,1938-10-30 0:00,,,,1938,,10,,16.8,,1100040.1938.10.30,10,0,,,8.9,1100040,16.8,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.5,BC,,,,,,,11.7,,1938-10-31 0:00,,,,1938,,10,,1.3,,1100040.1938.10.31,9.5,0,,,7.2,1100040,1.3,0,31,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.2,BC,,,,,,,13.9,,1938-11-01 0:00,,,,1938,,11,,2.5,,1100040.1938.11.1,9.8,0,,,5.6,1100040,2.5,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.5,BC,,,,,,,12.8,,1938-11-02 0:00,,,,1938,,11,,11.9,,1100040.1938.11.2,9.5,0,,,6.1,1100040,11.9,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.3,BC,,,,,,,10.6,,1938-11-03 0:00,,,,1938,,11,,0,,1100040.1938.11.3,8.7,0,,,6.7,1100040,0,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.2,BC,,,,,,,8.9,,1938-11-04 0:00,,,,1938,,11,,0,,1100040.1938.11.4,4.8,0,,,0.6,1100040,0,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.4,BC,,,,,,,7.8,,1938-11-05 0:00,,,,1938,,11,,0,,1100040.1938.11.5,3.6,0,,,-0.6,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.9,BC,,,,,,,7.2,,1938-11-06 0:00,,,,1938,,11,,1.3,,1100040.1938.11.6,3.1,0,,,-1.1,1100040,1.3,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.6,BC,,,,,,,11.1,,1938-11-07 0:00,,,,1938,,11,,4.1,,1100040.1938.11.7,6.4,0,,,1.7,1100040,4.1,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.9,BC,,,,,,,8.3,,1938-11-08 0:00,,,,1938,,11,,0,,1100040.1938.11.8,6.1,0,,,3.9,1100040,0,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.8,BC,,,,,,,8.3,,1938-11-09 0:00,,,,1938,,11,,0,,1100040.1938.11.9,2.2,0,,,-3.9,1100040,0,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.4,BC,,,,,,,6.7,,1938-11-10 0:00,,,,1938,,11,,0,,1100040.1938.11.10,0.6,0,,,-5.6,1100040,0,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.4,BC,,,,,,,6.1,,1938-11-11 0:00,,,,1938,,11,,2.8,,1100040.1938.11.11,0.6,0,,,-5,1100040,2.8,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,18.3,BC,,,,,,,2.8,,1938-11-12 0:00,,,,1938,,11,,3.6,,1100040.1938.11.12,-0.3,0,,,-3.3,1100040,3.6,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.2,BC,,,,,,,5,,1938-11-13 0:00,,,,1938,,11,,3.8,,1100040.1938.11.13,2.8,0,,,0.6,1100040,3.8,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.9,BC,,,,,,,10,,1938-11-14 0:00,,,,1938,,11,,5.6,,1100040.1938.11.14,6.1,0,,,2.2,1100040,5.6,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.3,BC,,,,,,,11.7,,1938-11-15 0:00,,,,1938,,11,,22.9,,1100040.1938.11.15,6.7,0,,,1.7,1100040,22.9,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.5,BC,,,,,,,12.2,,1938-11-16 0:00,,,,1938,,11,,0,,1100040.1938.11.16,9.5,0,,,6.7,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.4,BC,,,,,,,11.1,,1938-11-17 0:00,,,,1938,,11,,2,,1100040.1938.11.17,8.6,0,,,6.1,1100040,2,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,6.9,BC,,,,,,,14.4,,1938-11-18 0:00,,,,1938,,11,,25.4,,1100040.1938.11.18,11.1,0,,,7.8,1100040,25.4,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.9,BC,,,,,,,10,,1938-11-19 0:00,,,,1938,,11,,5.8,,1100040.1938.11.19,8.1,0,,,6.1,1100040,5.8,0,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.5,BC,,,,,,,8.3,,1938-11-20 0:00,,,,1938,,11,,0,,1100040.1938.11.20,4.5,0,,,0.6,1100040,0,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.5,BC,,,,,,,7.2,,1938-11-21 0:00,,,,1938,,11,,0,,1100040.1938.11.21,2.5,0,,,-2.2,1100040,0,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.3,BC,,,,,,,6.7,,1938-11-22 0:00,,,,1938,,11,,0,,1100040.1938.11.22,1.7,0,,,-3.3,1100040,0,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.9,BC,,,,,,,3.9,,1938-11-23 0:00,,,,1938,,11,,0,,1100040.1938.11.23,1.1,0,,,-1.7,1100040,0,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.8,BC,,,,,,,9.4,,1938-11-24 0:00,,,,1938,,11,,0,,1100040.1938.11.24,4.2,0,,,-1.1,1100040,0,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.4,BC,,,,,,,10.6,,1938-11-25 0:00,,,,1938,,11,,0,,1100040.1938.11.25,5.6,0,,,0.6,1100040,0,0,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.3,BC,,,,,,,11.7,,1938-11-26 0:00,,,,1938,,11,,0,,1100040.1938.11.26,6.7,0,,,1.7,1100040,0,0,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.8,BC,,,,,,,10.6,,1938-11-27 0:00,,,,1938,,11,,0,,1100040.1938.11.27,6.2,0,,,1.7,1100040,0,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.4,BC,,,,,,,9.4,,1938-11-28 0:00,,,,1938,,11,,0,,1100040.1938.11.28,5.6,0,,,1.7,1100040,0,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.6,BC,,,,,,,8.3,,1938-11-29 0:00,,,,1938,,11,,2.5,,1100040.1938.11.29,6.4,0,,,4.4,1100040,2.5,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.6,BC,,,,,,,11.1,,1938-11-30 0:00,,,,1938,,11,,2.8,,1100040.1938.11.30,8.4,0,,,5.6,1100040,2.8,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.5,BC,,,,,,,12.2,,1938-12-01 0:00,,,,1938,,12,,0.8,,1100040.1938.12.1,9.5,0,,,6.7,1100040,0.8,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.8,BC,,,,,,,10,,1938-12-02 0:00,,,,1938,,12,,17,,1100040.1938.12.2,7.2,0,,,4.4,1100040,17,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.4,BC,,,,,,,7.2,,1938-12-03 0:00,,,,1938,,12,,11.7,,1100040.1938.12.3,3.6,0,,,0,1100040,11.7,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.6,BC,,,,,,,16.1,,1938-12-04 0:00,,,,1938,,12,,8.1,,1100040.1938.12.4,8.4,0,,,0.6,1100040,8.1,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.5,BC,,,,,,,11.7,,1938-12-05 0:00,,,,1938,,12,,3,,1100040.1938.12.5,7.5,0,,,3.3,1100040,3,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.7,BC,,,,,,,7.2,,1938-12-06 0:00,,,,1938,,12,,14.2,,1100040.1938.12.6,5.3,0,,,3.3,1100040,14.2,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.2,BC,,,,,,,13.9,,1938-12-07 0:00,,,,1938,,12,,3.8,,1100040.1938.12.7,9.8,0,,,5.6,1100040,3.8,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,7.1,BC,,,,,,,15,,1938-12-08 0:00,,,,1938,,12,,6.9,,1100040.1938.12.8,10.9,0,,,6.7,1100040,6.9,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.2,BC,,,,,,,8.9,,1938-12-09 0:00,,,,1938,,12,,0,,1100040.1938.12.9,4.8,0,,,0.6,1100040,0,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.8,BC,,,,,,,7.2,,1938-12-10 0:00,,,,1938,,12,,0,,1100040.1938.12.10,2.2,0,,,-2.8,1100040,0,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.6,BC,,,,,,,5,,1938-12-11 0:00,,,,1938,,12,,0,,1100040.1938.12.11,1.4,0,,,-2.2,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,18.6,BC,,,,,,,3.9,,1938-12-12 0:00,,,,1938,,12,,0,,1100040.1938.12.12,-0.6,0,,,-5,1100040,0,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.1,BC,,,,,,,6.7,,1938-12-13 0:00,,,,1938,,12,,0,,1100040.1938.12.13,0.9,0,,,-5,1100040,0,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,18.3,BC,,,,,,,5.6,,1938-12-14 0:00,,,,1938,,12,,0,,1100040.1938.12.14,-0.3,0,,,-6.1,1100040,0,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.7,BC,,,,,,,7.2,,1938-12-15 0:00,,,,1938,,12,,0,,1100040.1938.12.15,0.3,0,,,-6.7,1100040,0,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.3,BC,,,,,,,6.7,,1938-12-16 0:00,,,,1938,,12,,0,,1100040.1938.12.16,1.7,0,,,-3.3,1100040,0,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.6,BC,,,,,,,6.7,,1938-12-17 0:00,,,,1938,,12,,0,,1100040.1938.12.17,1.4,0,,,-3.9,1100040,0,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16,BC,,,,,,,6.7,,1938-12-18 0:00,,,,1938,,12,,0,,1100040.1938.12.18,2,0,,,-2.8,1100040,0,0,18,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.7,BC,,,,,,,5.6,,1938-12-19 0:00,,,,1938,,12,,0,,1100040.1938.12.19,0.3,0,,,-5,1100040,2.3,2.3,19,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,18,BC,,,,,,,1.7,,1938-12-20 0:00,,,,1938,,12,,7.9,,1100040.1938.12.20,0,0,,,-1.7,1100040,7.9,0,20,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,17.7,BC,,,,,,,2.8,,1938-12-21 0:00,,,,1938,,12,,1,,1100040.1938.12.21,0.3,0,,,-2.2,1100040,1,0,21,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.1,BC,,,,,,,11.1,,1938-12-22 0:00,,,,1938,,12,,9.9,,1100040.1938.12.22,5.9,0,,,0.6,1100040,9.9,0,22,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.3,BC,,,,,,,12.2,,1938-12-23 0:00,,,,1938,,12,,2.8,,1100040.1938.12.23,6.7,0,,,1.1,1100040,2.8,0,23,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,9.4,BC,,,,,,,10,,1938-12-24 0:00,,,,1938,,12,,10.4,,1100040.1938.12.24,8.6,0,,,7.2,1100040,10.4,0,24,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13,BC,,,,,,,6.7,,1938-12-25 0:00,,,,1938,,12,,0,,1100040.1938.12.25,5,0,,,3.3,1100040,0.5,0.5,25,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,19.4,BC,,,,,,,-0.6,,1938-12-26 0:00,,,,1938,,12,,0,,1100040.1938.12.26,-1.4,0,,,-2.2,1100040,31.8,31.8,26,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,21.4,BC,,,,,,,-2.8,,1938-12-27 0:00,,,,1938,,12,,20.3,,1100040.1938.12.27,-3.4,0,,,-3.9,1100040,20.3,0,27,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,22.2,BC,,,,,,,-2.2,,1938-12-28 0:00,,,,1938,,12,,7.9,,1100040.1938.12.28,-4.2,0,,,-6.1,1100040,7.9,0,28,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16,BC,,,,,,,10.6,,1938-12-29 0:00,,,,1938,,12,,13.7,,1100040.1938.12.29,2,0,,,-6.7,1100040,13.7,0,29,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.2,BC,,,,,,,8.3,,1938-12-30 0:00,,,,1938,,12,,43.2,,1100040.1938.12.30,2.8,0,,,-2.8,1100040,43.2,0,30,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.5,BC,,,,,,,12.8,,1938-12-31 0:00,,,,1938,,12,,31.5,,1100040.1938.12.31,7.5,0,,,2.2,1100040,31.5,0,31,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.2,BC,,,,,,,12.8,,1939-01-01 0:00,,,,1939,,1,,3,,1100040.1939.1.1,7.8,0,,,2.8,1100040,3,0,1,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,8.8,BC,,,,,,,12.2,,1939-01-02 0:00,,,,1939,,1,,3,,1100040.1939.1.2,9.2,0,,,6.1,1100040,3,0,2,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11,BC,,,,,,,8.9,,1939-01-03 0:00,,,,1939,,1,,0.3,,1100040.1939.1.3,7,0,,,5,1100040,0.3,0,3,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.5,BC,,,,,,,5.6,,1939-01-04 0:00,,,,1939,,1,,0.3,,1100040.1939.1.4,2.5,0,,,-0.6,1100040,0.3,0,4,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.1,BC,,,,,,,7.2,,1939-01-05 0:00,,,,1939,,1,,0,,1100040.1939.1.5,3.9,0,,,0.6,1100040,0,0,5,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,16.3,BC,,,,,,,5,,1939-01-06 0:00,,,,1939,,1,,4.8,,1100040.1939.1.6,1.7,0,,,-1.7,1100040,4.8,0,6,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.9,BC,,,,,,,5,,1939-01-07 0:00,,,,1939,,1,,25.7,,1100040.1939.1.7,3.1,0,,,1.1,1100040,25.7,0,7,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.3,BC,,,,,,,7.2,,1939-01-08 0:00,,,,1939,,1,,2.5,,1100040.1939.1.8,4.7,0,,,2.2,1100040,2.5,0,8,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.3,BC,,,,,,,6.1,,1939-01-09 0:00,,,,1939,,1,,6.6,,1100040.1939.1.9,4.7,0,,,3.3,1100040,6.6,0,9,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,10.5,BC,,,,,,,10,,1939-01-10 0:00,,,,1939,,1,,5.8,,1100040.1939.1.10,7.5,0,,,5,1100040,5.8,0,10,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.3,BC,,,,,,,8.3,,1939-01-11 0:00,,,,1939,,1,,0,,1100040.1939.1.11,6.7,0,,,5,1100040,0,0,11,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,12.2,BC,,,,,,,8.3,,1939-01-12 0:00,,,,1939,,1,,3,,1100040.1939.1.12,5.8,0,,,3.3,1100040,3,0,12,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.6,BC,,,,,,,9.4,,1939-01-13 0:00,,,,1939,,1,,0.5,,1100040.1939.1.13,6.4,0,,,3.3,1100040,0.5,0,13,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,13.8,BC,,,,,,,6.1,,1939-01-14 0:00,,,,1939,,1,,22.1,,1100040.1939.1.14,4.2,0,,,2.2,1100040,22.1,0,14,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,14.1,BC,,,,,,,5.6,,1939-01-15 0:00,,,,1939,,1,,9.1,,1100040.1939.1.15,3.9,0,,,2.2,1100040,9.1,0,15,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,15.5,BC,,,,,,,4.4,,1939-01-16 0:00,,,,1939,,1,,6.9,,1100040.1939.1.16,2.5,0,,,0.6,1100040,6.9,0,16,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11.3,BC,,,,,,,10.6,,1939-01-17 0:00,,,,1939,,1,,15,,1100040.1939.1.17,6.7,0,,,2.8,1100040,15,0,17,,,ABBOTSFORD UPPER SUMAS
-122.2666667,49.05,,11,BC,,,,,,,11.1,,1939-01-18 0:00,,,,1939,,1,,10.2,,1100040.1939.1.18,7,0,,,2.8,1100040,10.2,0,18,,,ABBOTSFORD UPPER SUMAS
